,relevant_naics,estab,emp,payann,fips
243447,2382,3,9,171,31083
243448,2389,3,4,70,31083
243449,4245,6,42,682,31083
243450,4249,3,15,702,31083
243451,5221,5,35,1912,31083
243452,5242,5,13,692,31083
243453,5411,3,4,104,31083
243454,5412,3,20,126,31083
243455,6213,3,21,735,31083
243456,7225,10,52,424,31083
243457,8131,4,24,429,31083
243458,1151,5,98,9690,31185
243459,2361,12,39,928,31185
243460,2362,3,14,556,31185
243461,2381,12,129,6769,31185
243462,2382,16,94,4920,31185
243463,2383,3,3,119,31185
243464,2389,3,15,779,31185
243465,3111,3,63,2890,31185
243466,3273,3,40,2617,31185
243467,3331,4,35,1373,31185
243468,4231,6,80,3184,31185
243469,4238,11,118,5923,31185
243470,4245,9,76,3629,31185
243471,4249,7,44,2783,31185
243472,4251,4,6,192,31185
243473,4411,3,37,2212,31185
243474,4413,6,46,1243,31185
243475,4441,6,48,1883,31185
243476,4442,3,33,1090,31185
243477,4461,4,31,1374,31185
243478,4471,11,280,6252,31185
243479,4481,3,13,268,31185
243480,4523,3,213,6099,31185
243481,4532,4,12,241,31185
243482,4531,3,6,83,31185
243483,4841,8,20,1344,31185
243484,4842,15,27,448,31185
243485,5173,7,86,3777,31185
243486,5221,14,292,12516,31185
243487,5239,6,13,1258,31185
243488,5242,19,37,1490,31185
243489,5311,6,19,396,31185
243490,5312,5,3,115,31185
243491,5313,4,4,145,31185
243492,5411,6,22,932,31185
243493,5412,6,58,2225,31185
243494,5415,4,10,603,31185
243495,5511,3,79,6859,31185
243496,5613,5,476,18686,31185
243497,5616,3,78,1271,31185
243498,5617,5,25,859,31185
243499,5621,3,20,760,31185
243500,6211,5,79,6132,31185
243501,6212,4,35,1731,31185
243502,6213,15,77,2345,31185
243503,6244,5,24,411,31185
243504,7139,4,41,801,31185
243505,7211,8,72,1727,31185
243506,7225,27,605,7907,31185
243507,7223,3,47,486,31185
243508,8111,25,183,4911,31185
243509,8113,6,15,736,31185
243510,8121,9,25,427,31185
243511,8131,24,202,3851,31185
243512,8139,3,7,148,31185
243513,8134,3,20,187,31185
243514,2131,4,72,3690,31087
243515,2382,3,3,45,31087
243516,4245,3,17,754,31087
243517,4249,4,26,901,31087
243518,4471,4,25,534,31087
243519,4842,4,19,1253,31087
243520,5221,4,18,813,31087
243521,7225,5,24,114,31087
243522,8131,3,7,75,31087
243523,1151,7,209,8939,31019
243524,2123,4,35,1598,31019
243525,2212,5,41,3153,31019
243526,2361,52,118,3908,31019
243527,2361,7,9,297,31037
243528,2362,13,129,8354,31019
243529,2362,3,26,1224,31037
243530,2382,8,27,950,31037
243531,2389,8,55,2792,31037
243532,4238,3,33,1837,31037
243533,4245,8,44,2308,31037
243534,4249,4,138,8611,31037
243535,4411,4,16,706,31037
243536,4413,4,16,494,31037
