fips,Naics,Establishments,Employees,Payroll
31,1152,19,53,1124
31,1151,85,844,48852
31,2123,27,548,32859
31,2111,5,16,1386
31,2131,26,134,7840
31,2211,7,30,4279
31,2212,11,118,10955
31,2213,5,81,4288
31,2382,1556,16895,1021264
31,2383,1049,5890,249973
31,2381,1115,8051,401856
31,2373,70,1552,128990
31,2372,13,54,2302
31,2362,298,4867,311971
31,2379,8,557,29351
31,2389,590,3727,193314
31,2361,1338,4135,172802
31,2371,204,2212,120891
31,3111,40,1018,50394
31,3116,65,13609,584561
31,3118,33,1878,78655
31,3121,20,178,6301
31,3152,4,36,1249
31,3112,4,389,24788
31,3119,5,175,5879
31,3149,11,106,2994
31,3141,3,25,377
31,3251,11,553,42222
31,3273,69,1893,97109
31,3271,3,97,5448
31,3222,8,823,44424
31,3279,8,107,4888
31,3219,28,401,12279
31,3254,14,1471,127940
31,3261,40,2997,135388
31,3231,139,2293,105678
31,3262,3,525,24011
31,3364,3,196,12988
31,3331,44,5294,321283
31,3323,53,3393,176585
31,3328,8,520,32776
31,3333,3,18,720
31,3342,3,277,11971
31,3353,3,7,234
31,3315,3,111,3795
31,3371,25,226,9252
31,3332,10,614,21258
31,3327,81,924,43264
31,3346,5,60,3833
31,3391,48,1357,74659
31,3335,11,236,11899
31,3363,10,2164,105700
31,3345,10,805,60097
31,3372,11,1094,50602
31,3359,3,473,23411
31,3329,12,1213,70815
31,3339,21,870,47346
31,3399,49,671,26955
31,3369,3,794,42769
31,3365,3,515,24181
31,3344,3,880,50441
31,3326,3,17,556
31,4243,4,53,2289
31,4248,15,788,44221
31,4246,55,585,33292
31,4242,35,637,26166
31,4245,379,4274,260577
31,4232,42,364,19875
31,4244,152,4770,305070
31,4237,132,1569,108675
31,4236,128,1517,98342
31,4233,98,981,58939
31,4238,550,7063,405807
31,4235,28,515,27755
31,4239,92,990,48366
31,4249,425,4480,240032
31,4231,144,2668,140526
31,4241,34,340,21631
31,4247,32,514,27182
31,4234,190,2509,195397
31,4251,171,1214,73888
31,4411,403,8921,446785
31,4413,432,3594,112557
31,4453,76,384,6162
31,4441,463,8572,267863
31,4481,488,5902,87807
31,4431,145,1903,66473
31,4421,72,1569,62066
31,4471,938,10481,216245
31,4451,408,18393,366508
31,4461,474,5590,184022
31,4422,118,1162,31017
31,4483,73,700,23354
31,4442,175,1752,56703
31,4412,78,765,34876
31,4482,118,1080,17268
31,4452,84,508,9463
31,4512,35,443,6468
31,4522,32,2854,49279
31,4543,205,1016,33363
31,4541,191,3641,165259
31,4531,47,230,3821
31,4523,261,14219,375242
31,4532,124,960,18464
31,4539,226,1563,35482
31,4511,223,3496,75051
31,4533,137,1302,23247
31,4542,19,203,7057
31,4855,4,147,5540
31,4885,78,528,32418
31,4841,814,11604,553047
31,4812,6,190,19631
31,4889,3,5,181
31,4859,14,89,1839
31,4862,7,48,5157
31,4811,6,432,13339
31,4854,8,748,16094
31,4842,987,5073,224646
31,4881,19,1488,93184
31,4882,13,118,7700
31,4884,52,299,11299
31,4853,11,85,1423
31,4921,60,2333,105011
31,4922,14,133,4426
31,4931,79,3928,170012
31,5182,69,3431,317729
31,5121,46,928,12973
31,5111,91,2823,149636
31,5191,40,1808,155027
31,5179,6,52,4547
31,5151,41,903,61191
31,5112,50,3587,307697
31,5122,8,27,993
31,5173,368,4998,286254
31,5223,179,11453,786858
31,5242,1616,7131,429107
31,5221,1146,18062,1087993
31,5241,350,19485,1524422
31,5222,128,4203,317015
31,5239,542,2443,253582
31,5259,3,7,587
31,5231,185,3233,328659
31,5313,383,3837,171715
31,5321,79,815,27595
31,5324,82,879,47920
31,5322,89,474,17085
31,5323,13,84,2969
31,5331,16,391,36330
31,5311,655,2665,84243
31,5312,911,2151,105588
31,5412,735,5648,264718
31,5418,193,2418,138548
31,5413,463,6216,547546
31,5415,592,6215,459911
31,5411,908,5421,384111
31,5416,803,4750,314868
31,5419,482,4586,178686
31,5417,49,1474,86738
31,5414,141,410,17937
31,5511,320,20219,1594036
31,5614,193,7372,232989
31,5613,247,13175,419599
31,5612,21,337,14730
31,5616,100,3883,109881
31,5611,136,1296,86482
31,5619,85,802,29029
31,5629,39,269,13579
31,5617,1515,11333,320703
31,5615,52,1429,50880
31,5621,105,1323,54646
31,6114,22,52,3072
31,6113,21,8485,309461
31,6117,26,169,6522
31,6111,113,3427,93005
31,6116,252,2152,24830
31,6115,29,270,8929
31,6244,659,8979,155963
31,6242,81,985,35813
31,6233,128,6933,161885
31,6221,20,22927,1347952
31,6216,97,2922,91979
31,6241,554,9225,235645
31,6215,41,729,40131
31,6231,100,9505,284344
31,6212,743,5023,259158
31,6213,1338,7406,301333
31,6211,973,14347,1513012
31,6219,68,1640,73833
31,6239,10,2289,97030
31,6214,312,5983,400108
31,6232,106,2855,87911
31,6223,4,1161,54800
31,6243,47,1497,21862
31,7131,12,278,4730
31,7132,8,242,5457
31,7115,69,270,11269
31,7121,37,1588,38653
31,7139,592,9520,140915
31,7111,23,458,10022
31,7113,45,965,19583
31,7112,9,322,5167
31,7224,478,3435,45553
31,7212,17,28,1429
31,7225,3227,63029,982925
31,7213,28,74,1110
31,7223,234,3421,59385
31,7211,415,7833,161000
31,8111,1357,7288,280130
31,8139,336,1898,76482
31,8134,220,1324,22818
31,8113,237,1207,63520
31,8122,129,775,25991
31,8123,109,1300,38912
31,8112,49,226,10200
31,8132,166,1503,86131
31,8129,177,1399,26217
31,8114,89,283,9726
31,8121,828,4041,87065
31,8131,1574,12899,259849
31,8133,104,821,29071
