Naics,Establishments,Employees,Payroll
113310,54,206,5309
115114,7,301,13731
115112,14,23,1159
115116,5,15,648
115310,5,11,322
115210,132,971,39066
211120,49,267,12559
211130,20,486,35021
212111,58,1357,98278
212112,56,5257,339812
212113,5,18,1894
213115,3,31,1594
212312,68,1489,87878
212321,11,202,15553
213111,20,89,4121
213112,30,173,10210
213113,45,1231,89091
221111,4,16,2041
221112,46,2383,249928
221122,200,4778,455518
221210,49,820,53011
221310,32,422,22010
221320,8,42,1813
236115,423,1384,67094
236116,31,222,18936
236117,163,1550,103061
236118,843,2614,101368
236210,41,1179,99318
236220,471,7191,408152
237110,136,1645,100193
237120,26,1088,65229
237130,93,4143,281279
237210,45,106,5247
237310,123,3255,240810
237990,50,935,59436
238110,278,2297,116322
238120,35,713,41342
238130,107,371,13797
238140,201,1416,62619
238150,64,641,31992
238160,197,1872,94542
238170,86,373,13671
238190,49,337,17409
238210,828,11190,604259
238220,1261,13686,746694
238290,125,3508,248508
238310,188,1974,94206
238320,281,1420,60043
238330,132,700,32672
238340,71,403,16781
238350,230,1131,43819
238390,75,699,22718
238910,494,5375,291883
238990,327,1870,98907
311111,6,390,27228
311119,36,893,39564
311211,4,226,9133
311224,3,182,13463
311340,3,438,32957
311352,10,135,2813
311412,6,2230,95824
311421,7,967,71150
311511,6,790,42225
311513,7,371,18245
311613,6,335,20462
311514,3,514,27455
311611,22,1946,89054
311612,19,2895,124307
311615,8,5283,167465
311824,5,538,37222
311811,51,526,9878
311812,13,2569,127027
311821,5,1937,83381
311920,6,182,8401
311911,5,919,57520
311941,5,541,23792
311942,5,835,77898
311991,9,312,6228
311999,9,535,37933
312111,6,849,43565
312112,3,281,11093
312113,4,63,2564
312120,32,475,15246
312130,26,163,3125
312230,10,1245,66620
312140,55,4505,331577
313310,4,22,576
314910,22,714,18280
314120,11,516,15333
314999,27,288,6932
315210,11,317,9878
315220,9,709,15094
315990,4,15,370
321214,25,341,14845
316998,5,33,1233
321113,122,2490,84758
321114,9,318,13735
321211,6,368,13576
321911,7,161,6009
321912,17,587,16467
321918,39,2411,74670
321920,79,2866,118812
321992,14,162,7597
321999,33,674,26075
322121,5,1366,105767
322219,10,856,48634
322211,14,992,77336
322212,14,1492,90303
322230,5,367,17791
322220,14,2624,165827
322299,3,82,3925
323111,210,7677,326866
323113,77,964,31056
323117,6,622,37827
323120,9,789,47397
324110,4,967,80820
324121,42,221,9757
325120,11,446,44719
325130,4,258,18287
325180,16,1051,101599
325193,3,98,6325
325199,24,1799,159572
325211,31,3271,261315
325212,3,667,67633
325311,4,60,4796
325314,6,112,3698
325414,5,82,2645
325411,4,18,1364
325412,7,833,47518
325510,20,825,47804
325520,9,944,61951
325611,4,13,266
325612,4,16,1102
325620,7,475,36624
325910,7,687,46233
325920,4,146,12270
325991,3,134,7075
325992,4,14,226
325998,9,443,38361
326112,9,1311,79010
326113,13,1539,80628
326121,3,153,9753
326122,10,615,25932
326140,3,67,1888
326150,13,1101,41945
326160,12,1051,58122
326212,11,203,7920
326191,4,351,13748
326199,88,11111,442510
326220,5,377,22451
326291,7,1091,47455
326299,4,585,22344
327110,3,65,2296
327120,11,681,39435
327211,5,694,53931
327212,4,125,5522
327215,17,1856,92359
327320,123,1358,64436
327331,18,291,14214
327332,3,51,2018
327390,31,678,31667
327410,3,329,22385
327991,24,305,13807
327993,3,687,20791
327999,4,242,6808
331110,9,2635,227897
331210,5,500,22389
331221,3,146,8872
331222,7,377,21216
331314,8,786,50891
331315,9,4189,317822
331318,6,1033,59657
331420,4,669,46645
331492,4,227,12482
331523,5,1936,101657
332111,10,1098,57480
332114,10,974,59124
332119,14,653,28475
332216,8,244,7496
332311,19,412,18520
332312,43,631,28186
332313,27,597,29810
332420,18,895,54746
332321,9,272,11762
332322,55,2361,112137
332323,41,1710,73355
332439,7,265,12986
332510,8,541,23386
332613,10,2325,114753
332618,7,394,20756
