Naics,Establishments,Employees,Payroll,fips
11,7,56,2564,51147
23,46,219,7560,51147
42,17,151,5176,51147
51,11,132,3939,51147
52,32,134,7345,51147
53,28,127,3110,51147
54,28,232,9246,51147
55,3,93,3153,51147
56,21,351,15955,51147
61,6,497,24498,51147
62,79,1964,85573,51147
71,8,94,2141,51147
72,43,1028,17757,51147
81,61,282,6042,51147
23,57,460,17752,51149
42,20,581,20286,51149
51,5,39,2048,51149
52,19,108,5635,51149
53,18,112,4883,51149
54,52,981,42604,51149
56,33,2593,70654,51149
61,6,74,1601,51149
62,35,435,22888,51149
72,46,855,13641,51149
71,7,113,1910,51149
81,60,265,7401,51149
23,21,114,6736,51159
42,11,91,3885,51159
11,4,30,1179,51165
21,4,38,2075,51165
22,4,117,10065,51165
23,279,2837,116717,51165
51,6,60,2791,51159
52,6,44,2464,51159
53,6,14,350,51159
54,9,24,970,51159
56,10,117,3891,51159
62,12,931,13598,51159
71,3,33,620,51159
72,10,123,1838,51159
81,28,134,4123,51159
11,16,48,1577,51067
23,221,1242,50319,51067
21,3,17,545,51067
22,3,29,2683,51067
42,60,1119,61023,51165
42,41,485,31603,51067
51,16,46,1641,51165
52,65,422,22941,51165
51,22,106,4556,51067
52,59,278,12612,51067
53,43,108,3721,51067
53,41,573,25335,51165
55,9,328,14095,51165
56,88,1160,27546,51165
54,74,484,29069,51165
61,12,916,20607,51165
62,134,3886,219787,51165
54,85,319,14085,51067
55,3,15,1156,51067
56,62,753,16763,51067
61,9,967,16384,51067
62,81,1508,53184,51067
71,23,197,3270,51165
72,91,2633,49927,51165
71,22,177,3478,51067
72,73,1112,17247,51067
81,145,527,12558,51067
81,202,1071,27962,51165
11,7,35,1207,51169
23,12,71,2263,51169
42,6,57,2942,51169
23,11,80,3989,51181
11,4,26,513,51177
23,336,2322,110086,51177
22,3,869,108840,51181
42,3,14,606,51181
53,4,15,594,51181
54,9,22,799,51181
56,5,26,713,51181
62,3,11,553,51181
72,3,10,194,51181
81,12,61,618,51181
51,4,125,6301,51169
52,20,85,2925,51169
53,5,9,134,51169
54,21,115,5744,51169
56,7,215,3083,51169
62,34,718,22348,51169
71,3,13,424,51169
72,22,402,5249,51169
81,31,179,6504,51169
11,4,48,1899,51153
21,5,67,4522,51153
22,13,619,49406,51153
23,1337,14452,863476,51153
22,4,180,17808,51161
23,188,994,42035,51161
42,98,873,50586,51177
42,102,1197,64448,51161
51,29,534,32051,51161
52,186,3904,208579,51161
51,39,490,21158,51177
52,101,532,28955,51177
53,137,714,29774,51177
53,118,499,18613,51161
54,221,1458,88925,51161
54,253,2298,152777,51177
55,21,654,59757,51161
56,106,1614,49105,51161
55,11,465,23774,51177
56,151,2078,54476,51177
61,28,536,18769,51177
62,280,4357,214541,51177
61,36,1119,25206,51161
62,228,4415,189231,51161
71,34,809,13207,51177
72,206,4572,70243,51177
71,32,452,5947,51161
72,157,3210,49798,51161
81,232,1468,35454,51161
81,269,1696,50597,51177
11,10,47,1417,51011
23,41,226,8440,51011
42,12,66,2716,51011
11,7,15,328,51043
