Zip Code,naics,Establishments,Employees,Payroll,IND Level
33890,00,57,001,10347,2
33890,00,32,210,0,2
33890,00,15,220,0,2
33890,00,6,230,0,2
33890,00,3,241,0,2
33890,11,4,001,0,2
33890,23,7,001,0,2
33890,23,3,210,0,2
33890,31-33,3,001,0,2
33890,42,4,001,0,2
33890,44-45,8,001,0,2
33890,44-45,4,210,0,2
33890,44-45,4,220,0,2
33890,48-49,3,001,0,2
33890,48-49,3,210,0,2
33890,53,4,001,0,2
33890,53,4,210,0,2
33890,54,3,001,0,2
33890,56,3,001,0,2
33890,62,4,001,0,2
33890,72,4,001,0,2
33890,72,4,210,0,2
33890,81,6,001,0,2
33890,81,5,210,0,2
