	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS_TTL	NAICS_Sector	GEO_ID	estab	emp	payann
433	29	29	0	Missouri	11	Agriculture, forestry, fishing and hunting	11	0400000US29	282.55555555555554	1683.888888888889	57795.444444444445
434	29	29	0	Missouri	21	Mining, quarrying, and oil and gas extraction	21	0400000US29	272.0	3569.6666666666665	215021.77777777778
435	29	29	0	Missouri	22	Utilities	22	0400000US29	369.8888888888889	15825.555555555555	1505474.5555555555
436	29	29	0	Missouri	23	Construction	23	0400000US29	13259.111111111111	119552.55555555556	6901879.222222222
437	29	29	0	Missouri	42	Wholesale trade	42	0400000US29	7727.555555555556	124256.77777777778	6892298.333333333
438	29	29	0	Missouri	51	Information	51	0400000US29	2539.1111111111113	56648.88888888889	3787455.5555555555
439	29	29	0	Missouri	52	Finance and insurance	52	0400000US29	10797.111111111111	134502.44444444444	9802610.111111112
440	29	29	0	Missouri	53	Real estate and rental and leasing	53	0400000US29	6332.777777777777	36045.555555555555	1547376.111111111
441	29	29	0	Missouri	54	Professional, scientific, and technical services	54	0400000US29	13865.0	157176.55555555556	10962427.333333334
442	29	29	0	Missouri	55	Management of companies and enterprises	55	0400000US29	1358.6666666666667	85731.77777777778	7833945.333333333
443	29	29	0	Missouri	56	Administrative and support and waste management and remediation services	56	0400000US29	7522.666666666667	168955.66666666666	5435160.555555556
444	29	29	0	Missouri	61	Educational services	61	0400000US29	1630.111111111111	74678.33333333333	3015246.888888889
445	29	29	0	Missouri	62	Health care and social assistance	62	0400000US29	23489.0	409541.8888888889	17502992.777777776
446	29	29	0	Missouri	71	Arts, entertainment, and recreation	71	0400000US29	2197.5555555555557	40563.11111111111	1627635.111111111
447	29	29	0	Missouri	72	Accommodation and food services	72	0400000US29	12684.111111111111	257601.55555555556	4138968.5555555555
448	29	29	0	Missouri	81	Other services (except public administration)	81	0400000US29	15545.0	112043.22222222222	3122016.888888889
449	29	29	0	Missouri	99	Industries not classified	99	0400000US29	1125.6666666666667	641.8888888888889	8758.888888888889
