Zip Code,naics,Establishments,Employees,Payroll,IND Level
80027,55,8,001,0,2
80027,55,4,210,0,2
80027,56,53,001,0,2
80027,56,36,210,0,2
80027,56,6,220,0,2
80027,56,6,230,0,2
80027,56,3,241,0,2
80027,61,33,001,0,2
80027,61,23,210,0,2
80027,61,8,220,0,2
80027,00,1366,001,1239583,2
80027,00,866,210,0,2
80027,00,166,220,0,2
80027,00,143,230,0,2
80027,00,118,241,0,2
80027,00,38,242,0,2
80027,00,27,251,0,2
80027,00,6,252,0,2
80027,23,71,001,0,2
80027,23,53,210,0,2
80027,23,7,220,0,2
80027,23,6,230,0,2
80027,23,3,242,0,2
80027,62,177,001,0,2
80027,62,109,210,0,2
80027,62,23,220,0,2
80027,62,18,230,0,2
80027,62,20,241,0,2
80027,62,4,242,0,2
80027,31-33,64,001,0,2
80027,31-33,22,210,0,2
80027,31-33,8,220,0,2
80027,31-33,10,230,0,2
80027,31-33,15,241,0,2
80027,31-33,3,242,0,2
80027,31-33,5,251,0,2
80027,71,22,001,0,2
80027,71,14,210,0,2
80027,71,4,220,0,2
80027,42,61,001,0,2
80027,42,34,210,0,2
80027,42,9,220,0,2
80027,42,4,230,0,2
80027,42,4,241,0,2
80027,42,5,242,0,2
80027,42,4,251,0,2
80027,72,104,001,0,2
80027,72,17,210,0,2
80027,72,18,220,0,2
80027,72,28,230,0,2
80027,72,35,241,0,2
80027,72,6,242,0,2
80027,44-45,104,001,0,2
80027,44-45,45,210,0,2
80027,44-45,20,220,0,2
80027,44-45,18,230,0,2
80027,44-45,9,241,0,2
80027,44-45,6,242,0,2
80027,44-45,6,251,0,2
80027,81,91,001,0,2
80027,81,54,210,0,2
80027,81,17,220,0,2
80027,81,15,230,0,2
80027,81,4,241,0,2
80027,48-49,6,001,0,2
80027,48-49,3,230,0,2
80027,51,42,001,0,2
80027,51,23,210,0,2
80027,51,5,220,0,2
80027,51,6,241,0,2
80027,51,3,251,0,2
80027,51,3,252,0,2
80027,52,89,001,0,2
80027,52,64,210,0,2
80027,52,11,220,0,2
80027,52,11,230,0,2
80027,53,90,001,0,2
80027,53,81,210,0,2
80027,53,3,220,0,2
80027,54,345,001,0,2
80027,54,280,210,0,2
80027,54,25,220,0,2
80027,54,18,230,0,2
80027,54,12,241,0,2
80027,54,6,242,0,2
80027,54,4,251,0,2
