Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
58421,2361,4,1,0,4
58421,2361,4,210,0,4
58421,2382,3,1,0,4
58421,4238,3,1,0,4
58421,4245,5,1,0,4
58421,4245,3,210,0,4
58421,4249,5,1,0,4
58421,4249,3,210,0,4
58421,4413,4,1,0,4
58421,4471,3,1,0,4
58421,4842,5,1,0,4
58421,4842,4,210,0,4
58421,5221,3,1,0,4
58421,5242,5,1,0,4
58421,5242,4,210,0,4
58421,6213,3,1,0,4
58421,6244,3,1,0,4
58421,7139,3,1,0,4
58421,7224,3,1,0,4
58421,7225,6,1,0,4
58421,7225,4,230,0,4
58421,8131,7,1,0,4
58421,8131,6,210,0,4
