Naics,Establishments,Employees,Payroll
115113,8,35,1839
115115,3,24,712
115116,6,5,459
113310,236,1002,60391
115114,16,319,12363
115112,32,102,6021
115210,45,138,5114
115310,38,542,16311
212321,4,100,8368
212311,4,24,1616
212319,3,24,1077
212222,3,263,17783
213114,7,54,3531
213112,6,273,24025
221122,20,1572,200037
221112,3,16,1209
221111,22,253,25019
221210,4,328,26041
221320,3,7,262
221310,48,302,14928
238990,520,2441,112177
236220,308,3737,239905
238310,370,2281,97960
238210,649,4867,257722
238350,290,1415,55997
238330,209,707,27764
238130,389,2028,72204
238150,20,293,16085
237310,75,1814,132156
236210,41,227,12618
237210,43,148,11128
238140,202,1001,46363
236117,224,1061,70521
236116,21,191,8228
236115,904,3176,127992
238290,38,317,19612
238390,25,203,9920
238190,56,215,10706
237990,18,114,5101
238320,441,2005,71086
238220,761,7277,379291
238110,337,2026,97474
237130,39,848,75611
236118,898,2635,103372
238160,219,1412,69729
238170,163,838,29394
238910,501,3627,199922
238120,18,201,10412
238340,114,512,20663
237110,98,1052,62658
316998,4,243,9037
311611,3,739,42342
312120,23,298,7394
311920,3,113,4735
311423,4,915,45498
311412,3,533,22004
311119,10,132,7329
311991,3,10,767
311811,26,199,3738
314910,6,22,632
312130,21,216,4892
325998,4,83,5329
321999,29,342,14809
326199,21,432,17951
326299,4,25,930
323111,58,680,25408
323113,18,107,2614
321912,5,62,1842
327991,8,218,11742
327390,3,95,3864
321918,4,100,5842
325211,3,42,1524
321992,6,361,16101
327320,13,193,12854
321113,16,1233,70157
323120,3,4,166
325620,3,99,8530
321214,8,400,18775
321920,7,99,3712
321911,8,168,6171
335999,3,501,33705
332999,38,306,13142
333999,3,202,9870
339999,23,110,4397
336612,4,28,1288
333120,4,275,12542
337212,3,40,2050
339116,41,285,11964
332996,3,32,2140
332312,26,513,24542
333111,14,308,13649
333511,4,41,3189
339910,6,18,681
332710,93,644,30341
332812,6,127,6792
333131,3,137,7880
336991,3,46,1520
337122,6,28,1466
332323,12,228,7950
336413,3,158,7356
334419,3,76,2380
332313,3,40,3771
332721,9,224,12562
332311,4,98,6747
334418,3,389,15782
334413,4,5483,954046
332322,12,305,12634
337215,3,108,5072
339950,24,285,13393
332994,9,151,7177
339920,11,107,3946
336214,8,568,16225
337110,50,621,24911
423110,26,817,48806
424810,5,375,15712
423320,5,56,3058
423430,18,2603,353055
424450,3,353,18351
423810,34,836,57160
424210,37,1316,129773
423610,75,564,42292
423820,110,1661,98052
424910,141,2114,138568
424930,5,34,749
424480,38,1673,68914
423210,9,107,7676
424410,6,453,26858
424510,42,320,20504
423710,16,250,14255
423220,15,122,6038
424130,11,120,8292
423830,96,1376,129630
423840,32,316,23541
423940,4,6,169
