Naics,Establishments,Employees,Payroll
113310,59,211,5535
114111,3,11,698
114210,3,4,264
115112,11,22,1190
115114,7,185,11002
115115,4,22,855
115116,7,21,805
212312,61,1438,85227
213111,21,76,3629
213112,28,180,9350
213113,37,1128,55830
311412,6,2202,95898
115210,134,964,38845
115310,8,16,444
221122,206,4806,483905
211120,41,207,11349
211130,18,456,29270
212111,46,954,71259
212112,45,3322,182624
212113,5,150,6904
236115,405,1425,74870
212321,14,173,14731
236117,162,1585,120274
213115,3,25,1336
221111,3,12,1627
221112,48,2286,241352
221210,47,667,56570
221310,33,418,24289
221320,6,40,1785
236116,32,257,21497
236118,885,2842,116941
236210,42,1223,101385
238110,271,2428,120931
236220,478,6847,400934
237110,130,1681,104654
238160,205,1886,94149
237120,25,1244,68895
238170,83,384,15328
237130,91,4211,303671
238190,53,350,17360
237210,43,116,5612
237310,118,3118,232533
237990,47,781,49000
238120,37,726,44307
238320,277,1409,59290
238130,108,385,16257
238330,133,758,34193
238140,203,1466,58419
238150,63,665,34401
238390,76,661,20267
238910,501,5277,312156
238210,836,11019,616061
238990,338,1877,102222
238220,1283,13917,761916
238290,124,3653,264559
238310,186,2028,93696
311211,4,215,9885
311221,3,48,2326
311340,3,445,37554
311352,9,131,2564
238340,75,426,16100
238350,231,1128,47185
311111,8,396,33383
311119,36,878,45714
311421,9,1718,92026
311511,5,782,44876
311513,7,368,17904
311514,3,498,22850
311612,19,3341,167324
311811,50,439,8200
311611,21,1710,94252
311613,6,330,21725
311615,8,5163,180011
311812,14,2496,135206
311821,5,1743,102597
311824,5,631,36349
311911,5,910,55244
311920,7,221,9592
311991,10,426,13263
311941,6,547,26992
311942,6,699,68815
311999,9,507,39460
312130,29,171,3199
312140,56,4918,378757
312111,6,699,38934
312112,3,291,11878
312113,5,103,5640
312120,34,638,15433
312230,8,1221,74848
313230,3,166,5589
313310,3,11,496
314120,9,416,14427
314910,25,885,25726
314999,23,242,5313
315220,7,740,15519
315990,4,17,371
316998,5,198,8919
321114,9,390,18742
321214,24,381,15710
321911,7,169,6820
321912,14,471,14795
321918,38,2152,69222
321920,76,2836,120154
321992,17,208,9422
322212,14,1937,144050
315210,11,280,8624
323111,196,7875,318661
323117,7,728,50366
321113,118,2357,79209
321211,5,293,10821
321999,33,490,24872
322121,5,1265,103366
322211,12,523,37730
322219,9,876,48780
322220,14,3251,189111
322230,5,361,19217
322299,3,71,3405
323113,77,968,27911
323120,8,229,12918
324110,3,991,112710
325199,24,1544,159218
324121,40,215,10777
325120,10,440,38346
325130,4,263,16993
325180,15,1043,104880
325193,3,106,6865
325211,30,3386,266205
325212,3,648,65054
325311,3,53,4112
325314,7,62,2673
325411,7,80,2430
325412,13,891,72771
325414,5,104,3794
325510,19,862,53365
325611,5,13,277
325612,4,16,1199
325620,6,483,38726
325910,6,580,37597
325920,4,164,13399
326112,9,1267,72367
326113,11,1195,80538
326121,4,220,10404
326122,8,346,16238
326160,12,1038,62307
325520,9,937,61246
325991,3,153,7665
325992,4,18,177
325998,11,453,39708
326140,3,57,1679
326150,15,1243,53124
326191,4,334,16307
326212,10,251,10160
326220,7,742,34357
326291,6,895,25116
327120,11,729,47723
327212,3,55,2219
326199,84,10844,424747
326299,6,330,8211
327110,3,63,2026
327211,6,1004,70087
327215,15,1583,73225
327320,120,1491,75519
327331,17,326,13783
327332,3,46,2354
327390,30,718,33823
327410,4,254,17018
327991,21,285,12111
327993,4,712,16998
327999,4,256,7949
331110,10,2669,224131
331210,5,439,14439
331221,3,142,7556
331222,6,332,19587
331314,8,797,55500
331315,9,4254,330934
331318,6,908,58951
331420,3,570,41991
331491,3,342,18763
331523,5,1752,81303
332111,11,1094,54827
332114,10,873,62691
332119,13,681,29315
332216,6,136,6055
332311,16,260,13084
332312,38,719,34039
332313,27,574,26851
332321,8,229,8897
332322,56,2486,117893
332323,37,1817,79572
332420,17,914,56669
332439,7,318,18151
