Naics,Establishments,Employees,Payroll
1131,7,9,469
1133,83,211,6995
1141,3,3,127
1142,6,41,644
1151,78,682,39262
1152,99,328,8675
1153,18,46,2352
2111,34,190,12853
2131,48,453,30625
2211,314,12424,1267229
2213,133,1060,57868
2121,13,2611,220522
2123,180,2636,156072
2361,3169,13154,607438
2212,102,1849,163345
2379,103,983,73549
2362,821,15937,1015422
2381,2053,16829,873475
2371,383,11462,853248
2372,57,550,28878
2373,178,5356,534952
2382,3404,44382,2738220
2383,1926,14132,653614
3115,25,4446,257562
3116,77,11044,437318
2389,1546,15315,1015399
3111,56,1542,89518
3112,35,3080,232901
3113,45,2447,95356
3114,28,3389,174323
3118,166,7142,276950
3119,60,4892,250189
3121,173,4745,207201
3132,10,230,10010
3133,11,214,8035
3152,23,628,21137
3159,4,67,1772
3169,16,174,5798
3211,90,1800,71323
3141,30,1061,35312
3149,92,1641,57564
3212,65,3482,158456
3219,354,11601,504733
3221,7,675,53188
3222,122,9049,505132
3231,527,14596,680065
3241,64,3776,417204
3251,72,2797,202663
3252,49,2898,201111
3253,21,369,30370
3254,41,9715,896610
3255,46,2391,125585
3256,53,1618,111294
3259,60,4407,234454
3261,410,35932,1613851
3262,75,6557,316134
3271,32,820,42602
3272,42,5287,267940
3273,250,4542,268367
3274,9,820,58581
3279,103,3160,173049
3312,35,3828,206009
3311,33,18698,1856765
3313,43,5339,329121
3314,33,3401,191926
3315,70,8819,513572
3322,27,691,32794
3323,348,11002,614023
3321,110,7316,360877
3329,185,10276,520367
3324,47,2763,170495
3325,19,2470,116095
3326,47,2106,93739
3327,744,14981,728780
3328,241,8574,432599
3331,69,3744,184602
3332,93,2956,190948
3333,30,744,38122
3334,51,4341,260783
3335,283,5605,310031
3336,55,10778,791664
3339,168,9104,529255
3342,16,945,57540
3341,9,781,49754
3343,6,32,1479
3344,58,3648,219666
3345,91,4755,386419
3346,5,459,22700
3351,15,996,62038
3352,6,52,2913
3353,62,2834,152145
3359,39,2819,133152
3361,23,17944,1423744
3362,228,59441,3003732
3364,27,6194,571192
3363,271,60436,3408532
3365,5,497,36696
3366,20,3742,206991
3369,40,1119,62569
3372,120,6740,287022
3371,331,15392,579096
3379,22,1906,84401
3391,228,16857,905411
3399,328,8862,397505
4231,589,12549,588152
4233,314,4430,227759
4232,179,3098,198511
4234,614,11404,928187
4237,434,6200,374058
4235,232,5828,374925
4236,502,9197,646946
4238,1294,18365,1228473
4239,477,6924,358967
4241,138,1696,98307
4246,283,3730,269281
4242,131,6196,672667
4243,74,973,49300
4247,139,1807,115993
4244,419,12596,676813
4248,56,3010,188803
4245,193,2159,137613
4251,817,5420,284622
4249,591,7241,358768
4422,511,4287,120793
4411,1243,29008,1403078
4412,323,3322,141048
4413,1235,12252,369618
4421,468,4126,142956
4431,551,5722,152055
4441,1250,28453,844923
4452,339,2515,42559
4442,529,4678,139057
4451,1156,39029,822196
4453,829,4652,85337
4461,1646,20687,713500
4481,1492,19205,281244
4482,433,3876,57126
4471,2737,23647,431645
4483,337,2212,72712
4512,150,1547,24108
4511,741,8605,157904
4522,106,9402,145501
4523,1242,57501,1401059
4531,301,1504,24423
4532,409,3272,53339
4533,540,7066,100408
4539,1022,6704,160967
4812,38,607,36762
4841,2392,40987,2055462
4541,604,18915,740792
4542,94,1664,53568
4543,656,3617,146963
4811,25,2481,128039
4832,5,1651,119230
4859,59,816,21413
4862,29,268,24462
4842,1351,15520,796230
4869,14,110,11950
4851,7,98,1997
4852,4,142,3819
4853,64,522,12516
4854,85,1081,22684
4855,18,629,18865
4861,19,201,23242
4871,11,127,1302
4872,3,7,781
4879,4,12,185
4881,101,2336,110634
4882,49,1645,102525
4883,16,276,18223
4884,269,2763,105327
4885,306,6319,328397
4921,160,14869,593462
5151,160,3510,161584
4889,28,498,14486
4922,66,545,16476
4931,445,34767,1425521
5121,244,3203,65977
5122,32,83,3022
5111,276,7518,301155
5112,136,6014,909883
5152,5,32,1370
5173,1134,14574,864933
5179,43,731,36508
5182,331,8619,458272
5223,416,3095,157164
5191,88,1008,60772
5221,2701,32555,1855563
5222,756,10840,771873
5231,429,2120,364532
5259,7,6,551
5412,2174,18064,867125
5239,1321,5970,629482
5241,537,28472,2360816
5242,3260,23242,1509445
5311,2208,10451,414081
5312,2003,4723,228617
5323,84,554,25584
5313,1363,10032,512704
5331,27,483,32488
5321,337,3403,150529
5411,2649,14078,898087
5322,480,3495,112965
5324,241,2440,163830
5414,406,1781,77137
5419,1167,11153,412984
5413,1783,23025,1907090
5417,211,18732,2383091
5415,1700,22379,1638299
5416,2365,16301,1025524
5418,527,3921,173862
5511,895,54180,4947582
5611,416,5729,313382
5612,78,4189,146229
5613,1067,127117,3644777
5614,465,11152,375720
5617,3952,36868,1069356
5615,221,3285,168324
5616,430,12845,343935
5621,264,4755,251867
5622,65,2165,126610
5619,422,7125,289479
6112,18,1039,26830
6114,130,567,26627
6115,184,1914,53000
5629,245,3403,174026
6111,336,14415,457744
6113,64,40984,1262480
6116,781,6052,90216
6213,2901,20105,796502
6117,123,1481,83169
6211,4142,67717,6021365
6212,2323,18943,970307
6214,1025,24478,1206661
6216,600,27513,791083
6222,27,5493,230799
6223,24,4930,273155
8131,5234,47121,956105
8133,299,1841,59642
6215,265,5796,305844
6219,204,6600,249926
6221,127,117419,6348738
6231,514,46094,1461526
6232,1395,17843,438326
6233,283,18212,468498
6239,65,2378,79989
6241,1448,33871,785868
6242,305,3378,103719
6243,207,7046,136520
6244,1403,15220,294801
7121,152,2356,75564
7131,73,1554,27386
7111,114,1619,39158
7139,1437,23034,366122
7112,132,4908,517945
7113,142,1103,36482
7114,23,45,1732
7115,207,431,16040
7211,1038,28284,692631
7132,12,2535,95988
7213,106,580,10173
7212,143,727,21662
7223,764,13734,275777
8111,3497,22414,829293
7224,894,7600,115484
7225,10680,233078,3488870
8112,246,2792,157457
8113,550,5548,307936
8114,330,927,27413
8129,713,4759,88162
8121,1989,11497,248276
8122,657,4280,141716
8132,432,4025,227577
8123,489,5438,170342
8134,953,9315,186064
8139,1063,8155,338052
