Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
62966,541110,7,1,0,6
62966,541110,6,210,0,6
62966,541211,5,1,0,6
62966,541211,5,210,0,6
62966,541219,3,1,0,6
62966,541330,5,1,0,6
62966,541330,3,210,0,6
62966,541940,3,1,0,6
62966,561720,5,1,0,6
62966,561720,3,210,0,6
62966,561730,4,1,0,6
62966,621111,6,1,0,6
62966,621111,3,210,0,6
62966,621210,3,1,0,6
62966,621210,3,210,0,6
62966,621498,5,1,0,6
62966,623210,3,1,0,6
62966,624190,3,1,0,6
62966,624190,3,210,0,6
62966,722410,7,1,0,6
62966,722410,4,210,0,6
62966,722511,11,1,0,6
62966,722511,3,220,0,6
62966,722511,4,241,0,6
62966,722513,10,1,0,6
62966,722513,4,210,0,6
62966,722513,3,230,0,6
62966,811111,7,1,0,6
62966,811111,6,210,0,6
62966,811121,3,1,0,6
62966,812210,3,1,0,6
62966,812210,3,210,0,6
62966,812910,3,1,0,6
62966,813110,18,1,0,6
62966,813110,12,210,0,6
62966,813110,3,220,0,6
62966,813410,4,1,0,6
62966,447110,6,1,0,6
62966,447110,3,220,0,6
62966,484110,3,1,0,6
62966,484110,3,210,0,6
62966,522110,6,1,0,6
62966,522110,3,220,0,6
62966,524210,6,1,0,6
62966,524210,3,210,0,6
62966,524210,3,220,0,6
62966,531110,4,1,0,6
62966,531110,4,210,0,6
62966,531120,3,1,0,6
62966,531120,3,210,0,6
62966,236115,3,1,0,6
62966,236118,5,1,0,6
62966,236118,4,210,0,6
62966,236220,3,1,0,6
62966,238110,5,1,0,6
62966,238210,4,1,0,6
62966,238220,5,1,0,6
62966,238910,4,1,0,6
62966,441310,4,1,0,6
62966,441310,3,220,0,6
62966,444190,3,1,0,6
