Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
35007,448120,6,1,0,6
35007,448120,3,230,0,6
35007,448140,4,1,0,6
35007,448210,3,1,0,6
35007,452319,3,1,0,6
35007,454110,3,1,0,6
35007,454110,3,210,0,6
35007,484121,3,1,0,6
35007,484121,3,210,0,6
35007,517312,3,1,0,6
35007,522110,7,1,0,6
35007,522110,4,220,0,6
35007,522291,7,1,0,6
35007,522291,7,210,0,6
35007,524210,10,1,0,6
35007,524210,6,210,0,6
35007,524210,4,220,0,6
35007,531130,3,1,0,6
35007,531130,3,210,0,6
35007,532412,4,1,0,6
35007,541110,5,1,0,6
35007,541110,5,210,0,6
35007,541213,5,1,0,6
35007,541213,4,210,0,6
35007,541219,3,1,0,6
35007,541219,3,210,0,6
35007,541350,3,1,0,6
35007,541350,3,210,0,6
35007,541511,4,1,0,6
35007,541511,4,210,0,6
35007,541512,7,1,0,6
35007,541512,6,210,0,6
35007,541611,5,1,0,6
35007,541611,3,210,0,6
35007,541613,3,1,0,6
35007,541620,4,1,0,6
35007,541921,4,1,0,6
35007,541921,4,210,0,6
35007,541940,3,1,0,6
35007,561720,8,1,0,6
35007,561720,3,210,0,6
35007,561720,3,230,0,6
35007,561730,16,1,0,6
35007,561730,12,210,0,6
35007,561730,3,220,0,6
35007,611610,3,1,0,6
35007,611610,3,210,0,6
35007,621111,34,1,0,6
35007,621111,11,210,0,6
35007,621111,8,220,0,6
35007,621111,8,230,0,6
35007,621111,5,241,0,6
35007,621210,12,1,0,6
35007,621210,8,220,0,6
35007,621511,4,1,0,6
35007,623110,3,1,0,6
35007,624410,5,1,0,6
35007,713940,4,1,0,6
35007,713990,3,1,0,6
35007,722511,15,1,0,6
35007,722511,4,241,0,6
35007,722511,4,242,0,6
35007,722513,25,1,0,6
35007,722513,3,230,0,6
35007,722513,17,241,0,6
35007,722515,4,1,0,6
35007,811111,13,1,0,6
35007,811111,6,210,0,6
35007,811111,6,220,0,6
35007,811121,5,1,0,6
35007,811310,6,1,0,6
35007,811310,3,220,0,6
35007,812112,6,1,0,6
35007,812112,4,210,0,6
35007,812910,3,1,0,6
35007,813110,21,1,0,6
35007,813110,9,210,0,6
35007,813110,7,220,0,6
35007,813110,3,241,0,6
35007,236115,3,1,0,6
35007,236117,3,1,0,6
35007,236117,3,210,0,6
35007,236118,10,1,0,6
35007,236118,10,210,0,6
35007,236220,7,1,0,6
35007,236220,5,210,0,6
35007,238110,4,1,0,6
35007,238210,7,1,0,6
35007,238210,3,220,0,6
35007,238220,17,1,0,6
35007,238220,8,210,0,6
35007,238220,4,220,0,6
35007,238220,3,230,0,6
35007,238320,3,1,0,6
35007,238340,3,1,0,6
35007,238350,4,1,0,6
35007,238350,3,210,0,6
35007,238990,3,1,0,6
35007,327991,3,1,0,6
35007,423120,3,1,0,6
35007,423610,3,1,0,6
35007,423810,3,1,0,6
35007,423830,11,1,0,6
35007,423830,4,210,0,6
35007,423830,3,220,0,6
35007,423830,3,230,0,6
35007,425120,5,1,0,6
35007,425120,4,210,0,6
35007,441120,7,1,0,6
35007,441120,6,210,0,6
35007,441310,3,1,0,6
35007,442110,3,1,0,6
35007,444190,3,1,0,6
35007,445110,5,1,0,6
35007,446110,7,1,0,6
35007,446110,4,241,0,6
35007,446120,4,1,0,6
35007,446120,3,210,0,6
35007,447110,13,1,0,6
35007,447110,7,210,0,6
35007,447110,4,220,0,6
