,fips,relevant_naics,estab,emp,payann
0,44,114111,12,22,3385
2,44,114112,12,51,2232
4,44,115112,3,5,294
5,44,115210,6,17,365
7,44,212321,6,45,3055
9,44,212319,3,30,2325
10,44,221122,16,0,0
12,44,221112,3,0,0
14,44,221210,3,0,0
16,44,221310,4,0,0
18,44,238990,132,358,30591
20,44,236220,130,1954,177699
22,44,238310,105,1328,76172
24,44,238210,350,2063,116364
26,44,238350,185,989,52324
28,44,238330,83,236,9746
30,44,238130,46,451,25066
32,44,238150,19,194,8696
34,44,237310,19,514,63283
36,44,236210,5,366,24541
39,44,238140,106,370,27917
41,44,236117,41,106,4464
43,44,236116,5,0,0
45,44,236115,190,602,31620
47,44,237120,4,179,19193
49,44,238290,20,218,15483
51,44,238390,8,46,2964
53,44,238190,12,116,9163
55,44,237990,6,65,4671
57,44,238320,195,603,30785
59,44,238220,432,3186,199447
61,44,238110,51,210,12211
63,44,237130,5,75,5514
65,44,236118,591,1713,78286
67,44,238160,66,336,19807
69,44,238170,40,132,6262
71,44,238910,197,925,62153
73,44,238120,9,244,15798
75,44,238340,23,147,6581
77,44,237110,27,228,20104
79,44,316998,6,131,4511
81,44,314999,6,92,2847
83,44,312120,11,99,3843
85,44,314110,3,0,0
87,44,311920,3,118,8183
89,44,311812,24,607,27734
91,44,311352,3,0,0
93,44,314120,8,66,2617
95,44,313320,3,236,16122
97,44,311511,3,0,0
99,44,311421,4,42,1120
101,44,313240,4,26,678
102,44,311612,12,617,25419
104,44,313220,13,497,17473
106,44,311340,4,22,566
109,44,311811,50,463,10521
111,44,311911,3,0,0
112,44,314910,13,42,2022
114,44,312130,3,96,3919
118,44,326199,25,1188,62941
120,44,326299,3,0,0
122,44,324121,3,21,1870
124,44,323111,69,907,45958
126,44,323113,24,409,11693
129,44,325991,3,0,0
131,44,327991,5,92,5776
133,44,322212,5,0,0
135,44,327215,4,15,470
137,44,327390,5,63,3165
139,44,322219,5,129,3883
141,44,327212,4,22,861
143,44,325510,6,43,2514
145,44,322220,7,238,11138
147,44,325412,4,301,39897
149,44,325211,8,227,10517
151,44,327320,9,73,5290
153,44,321113,3,0,0
155,44,323120,5,93,6038
157,44,326113,3,0,0
158,44,326150,3,57,2786
159,44,321920,4,88,3255
161,44,332999,20,835,29233
163,44,333999,4,0,0
165,44,339999,20,135,5095
167,44,334516,3,127,7808
169,44,336612,16,215,9152
171,44,332722,5,164,7746
173,44,335122,4,127,7525
175,44,331420,3,272,20705
177,44,335931,3,128,10662
178,44,337212,6,364,22250
180,44,333515,7,98,3200
182,44,339116,16,120,3122
185,44,332813,28,944,42895
187,44,332312,11,148,6375
189,44,339993,3,0,0
190,44,333414,3,0,0
192,44,333511,5,29,1687
194,44,339910,103,3037,131880
196,44,332710,55,561,29028
199,44,332812,17,304,13658
201,44,332119,21,574,31936
203,44,332811,3,38,1727
205,44,336320,3,0,0
207,44,331491,7,475,27516
209,44,331523,4,0,0
211,44,337122,3,0,0
213,44,332323,8,62,3055
215,44,332618,6,103,2232
217,44,333249,18,342,18543
219,44,334519,6,6,176
221,44,332439,3,71,3453
223,44,331529,8,61,2952
225,44,332721,16,476,22539
227,44,332216,11,90,4525
229,44,331492,7,159,7257
231,44,332322,9,38,1681
233,44,336611,3,0,0
235,44,337215,3,0,0
237,44,339950,18,438,22782
239,44,333514,7,23,845
241,44,339920,5,25,734
243,44,331222,3,0,0
244,44,339112,3,341,18539
246,44,339113,17,856,34961
248,44,337110,8,96,3578
250,44,423110,19,171,8270
