,fips,relevant_naics,YEAR,estab,emp,payann
1,44,11,2018,39,155,8303
3,44,21,2018,11,142,10180
5,44,22,2018,39,1290,155650
7,44,23,2018,3260,19118,1272061
9,44,42,2018,1240,20636,1428654
11,44,51,2018,404,6556,501707
13,44,52,2018,1402,29245,2632194
15,44,53,2018,1143,5240,255292
17,44,54,2018,2980,22459,1536302
19,44,55,2018,181,15653,1719322
21,44,56,2018,1758,22003,872687
23,44,61,2018,421,30093,1177323
25,44,62,2018,3117,86392,4165852
27,44,71,2018,592,9153,237067
29,44,72,2018,3152,51770,1156072
31,44,81,2018,2964,18017,624332
33,44,99,2018,31,43,1553
