,fips,relevant_naics,YEAR,estab,emp,payann
0,44,1141,2017,27,75,5656
2,44,1152,2017,6,17,365
4,44,1151,2017,4,9,362
6,44,2123,2017,12,133,9720
8,44,2211,2017,23,900,92498
10,44,2212,2017,3,0,0
12,44,2213,2017,4,0,0
14,44,2382,2017,806,5480,331984
16,44,2383,2017,612,3383,180183
18,44,2381,2017,369,2150,132089
20,44,2373,2017,19,514,63283
23,44,2362,2017,137,2320,202307
25,44,2379,2017,6,65,4671
27,44,2389,2017,329,1283,92744
29,44,2361,2017,828,2671,142982
31,44,2371,2017,40,515,47392
33,44,3116,2017,13,631,26067
35,44,3118,2017,80,1210,42078
37,44,3121,2017,21,384,19307
39,44,3152,2017,4,0,0
40,44,3115,2017,7,117,4645
42,44,3132,2017,20,588,20794
44,44,3114,2017,7,126,3123
46,44,3119,2017,13,339,15056
48,44,3169,2017,7,133,4634
50,44,3149,2017,24,194,7359
52,44,3113,2017,10,26,632
54,44,3133,2017,9,293,18946
56,44,3141,2017,11,165,6112
58,44,3251,2017,8,272,19854
60,44,3273,2017,17,143,9044
62,44,3222,2017,23,801,36280
64,44,3272,2017,9,48,1635
66,44,3259,2017,6,0,0
68,44,3279,2017,9,168,11880
70,44,3219,2017,16,265,11882
72,44,3255,2017,7,45,2563
74,44,3241,2017,3,21,1870
76,44,3254,2017,9,315,41022
78,44,3261,2017,43,2247,135532
80,44,3231,2017,106,1561,72131
82,44,3252,2017,12,230,10552
84,44,3262,2017,3,0,0
86,44,3211,2017,4,12,392
88,44,3256,2017,7,15,610
90,44,3323,2017,41,584,32616
92,44,3324,2017,4,79,3675
94,44,3328,2017,48,1286,58280
96,44,3342,2017,3,15,603
97,44,3341,2017,3,0,0
98,44,3322,2017,11,90,4525
100,44,3351,2017,4,127,7525
102,44,3321,2017,25,608,33487
104,44,3315,2017,15,191,8974
106,44,3371,2017,27,310,12312
108,44,3332,2017,21,373,20843
110,44,3327,2017,78,1207,59412
112,44,3391,2017,46,1641,70989
114,44,3335,2017,29,382,18199
116,44,3363,2017,5,116,5522
118,44,3345,2017,25,1316,78784
120,44,3314,2017,22,1291,79536
