Naics,Establishments,Employees,Payroll,fips
11,12,29,1583,44005
22,4,75,5971,44005
23,318,1502,85326,44005
42,85,599,43174,44005
51,37,266,16333,44005
52,125,1406,122532,44005
53,111,568,28451,44005
54,342,3823,269394,44005
55,9,225,10559,44005
56,182,877,47558,44005
61,40,1778,64704,44005
62,210,5130,189138,44005
71,95,827,40589,44005
72,375,7140,210070,44005
81,272,1463,53160,44005
99,6,14,346,44005
11,6,46,2066,44003
22,4,12,1781,44003
23,540,3474,245753,44003
42,239,3768,242793,44003
51,67,1691,132032,44003
52,256,4603,407265,44003
53,186,1108,54099,44003
54,536,3007,193202,44003
55,26,1544,144188,44003
56,292,4196,182970,44003
61,47,1230,50022,44003
62,552,13094,693082,44003
71,76,1105,26314,44003
72,456,8819,178902,44003
81,502,2956,100562,44003
99,5,7,244,44003
11,5,22,521,44007
21,6,97,7485,44007
22,26,1101,128342,44007
23,1750,12262,896210,44007
23,177,702,39650,44001
42,60,561,32068,44001
51,15,147,8653,44001
52,62,251,17675,44001
53,57,176,8854,44001
54,111,405,24334,44001
55,5,31,1919,44001
56,82,239,13140,44001
61,21,2635,75617,44001
62,126,3174,84419,44001
71,42,448,13147,44001
72,131,1690,31042,44001
81,149,851,25758,44001
99,3,4,283,44001
11,17,67,4339,44009
21,5,44,3373,44009
22,8,95,11574,44009
23,529,1939,114988,44009
42,695,12020,866169,44007
42,151,2813,241611,44009
51,44,288,15732,44009
52,140,956,80368,44009
53,143,368,16745,44009
54,310,1670,110344,44009
55,10,953,60844,44009
56,280,1212,65143,44009
51,234,4085,326059,44007
61,55,557,16965,44009
62,364,7359,332459,44009
52,851,23874,2214430,44007
53,639,3153,162453,44007
71,141,1396,42302,44009
72,467,5963,156097,44009
54,1650,12959,987147,44007
81,355,1855,68128,44009
99,3,3,72,44009
55,105,11783,975031,44007
56,985,15638,652127,44007
61,253,24072,934747,44007
62,1853,58097,3005316,44007
71,251,5374,122242,44007
72,1756,29373,652972,44007
81,1699,10926,399629,44007
99,15,15,527,44007
