,relevant_naics,estab,emp,payann,fips
692287,114111,6,3,330,44005
692288,114112,5,6,377,44005
692289,236115,42,137,6555,44005
692290,236117,3,7,271,44005
692291,236118,75,401,20322,44005
692292,236220,11,103,6788,44005
692293,237110,3,7,631,44005
692294,238130,3,6,207,44005
692295,238140,7,33,2068,44005
692296,238160,6,29,1608,44005
692297,238220,32,188,8305,44005
692298,238170,4,11,806,44005
692299,238210,36,227,12866,44005
692300,238310,3,4,156,44005
692301,238320,23,61,2320,44005
692302,238350,25,100,4444,44005
692303,238990,7,13,870,44005
692304,238910,15,139,8287,44005
692305,311811,3,6,133,44005
692306,312130,3,91,3938,44005
692307,323113,3,9,252,44005
692308,336611,3,153,8551,44005
692309,336612,3,21,781,44005
692310,423420,3,3,66,44005
692311,423710,4,34,1936,44005
692312,423720,3,14,1307,44005
692313,423830,5,38,2315,44005
692314,424420,4,25,3075,44005
692315,423910,9,214,9951,44005
692316,424490,5,100,7034,44005
692317,424990,4,13,439,44005
692318,425120,15,45,3338,44005
692319,441120,3,20,426,44005
692320,441110,8,407,22115,44005
692321,441222,21,84,4176,44005
692322,441310,8,51,1469,44005
692323,442110,6,25,992,44005
692324,442210,3,33,1309,44005
692325,442299,12,143,1926,44005
692326,443142,7,69,2167,44005
692327,444130,3,42,1412,44005
692328,444120,3,12,568,44005
692329,444190,10,92,5150,44005
692330,444220,5,27,1123,44005
692331,445299,3,17,323,44005
692332,445110,16,756,20885,44005
692333,445120,13,55,1298,44005
692334,445310,27,162,3908,44005
692335,446110,14,236,8150,44005
692336,446120,11,86,1999,44005
692337,446191,4,21,304,44005
692338,446130,3,10,434,44005
692339,447190,5,10,355,44005
692340,447110,19,125,3521,44005
692341,448120,25,69,1832,44005
692342,448130,3,5,108,44005
692343,448140,29,349,7682,44005
692344,448150,5,44,765,44005
692345,448190,8,17,586,44005
692346,448210,8,46,947,44005
692347,448310,11,24,910,44005
692348,451110,9,31,487,44005
692349,451120,4,39,845,44005
692350,451211,3,36,734,44005
692351,452319,10,128,1898,44005
692352,453110,4,21,656,44005
692353,453220,18,64,1209,44005
692354,453310,11,49,852,44005
692355,453910,3,28,593,44005
692356,453920,9,25,620,44005
692357,453991,3,20,353,44005
692358,453998,3,17,505,44005
692359,454310,15,152,7480,44005
692360,454110,14,77,2416,44005
692361,454390,4,18,644,44005
692362,484110,3,4,209,44005
692363,484121,3,3,311,44005
692364,485320,3,52,2364,44005
692365,485410,4,852,18948,44005
692366,487210,19,29,2107,44005
692367,488330,3,9,763,44005
692368,488390,3,4,228,44005
692369,488410,3,23,671,44005
692370,511110,3,31,2277,44005
692371,511120,4,22,915,44005
692372,511210,3,29,2710,44005
692373,512110,3,5,272,44005
692374,512131,3,33,725,44005
692375,517312,5,25,966,44005
692376,517311,6,103,6674,44005
692377,518210,3,9,835,44005
692378,519130,3,2,89,44005
692379,522110,15,73,4756,44005
692380,522130,5,119,6922,44005
692381,522292,6,567,41718,44005
692382,522390,3,7,160,44005
692383,523120,8,26,7006,44005
692384,523920,15,78,9950,44005
692385,523930,8,13,3772,44005
692386,524292,3,91,9948,44005
692387,522120,16,261,19217,44005
692388,524210,28,134,8445,44005
692389,531110,11,94,5126,44005
692390,531120,10,43,2051,44005
692391,531130,5,15,371,44005
692392,531210,39,86,4640,44005
692393,531312,8,60,3300,44005
692394,531311,16,128,5745,44005
692395,531320,6,8,178,44005
692396,531390,4,14,511,44005
692397,532111,3,7,328,44005
692398,532289,3,59,3744,44005
692399,532490,4,14,528,44005
692400,541191,8,338,15843,44005
692401,541110,42,141,7269,44005
692402,541211,13,59,2683,44005
692403,541213,5,49,412,44005
692404,541219,12,17,557,44005
692405,541310,17,57,3806,44005
692406,541330,46,831,57553,44005
692407,541350,3,5,306,44005
692408,541410,7,32,1699,44005
692409,541430,6,10,326,44005
692410,541511,24,417,29840,44005
692411,541512,38,839,74282,44005
692412,541513,5,151,10784,44005
692413,541611,29,284,17543,44005
692414,541612,6,22,933,44005
692415,541613,17,82,3660,44005
692416,541620,6,34,2600,44005
692417,541690,6,20,1152,44005
692418,541715,5,20,2503,44005
692419,541820,5,7,431,44005
692420,541890,3,5,302,44005
692421,541921,5,6,125,44005
692422,541922,6,5,134,44005
692423,541940,4,89,4936,44005
692424,541990,3,41,3668,44005
692425,551112,3,16,751,44005
692426,551114,7,110,8644,44005
692427,561110,10,68,8335,44005
692428,561210,3,41,1093,44005
692429,561320,4,56,3931,44005
692430,561431,3,10,245,44005
692431,561510,4,43,2525,44005
692432,561520,4,15,839,44005
692433,561720,15,118,2351,44005
692434,561730,88,278,13079,44005
692435,561920,6,81,2547,44005
692436,561990,5,9,541,44005
692437,562111,4,36,2095,44005
692438,562910,4,11,622,44005
692439,562991,3,29,933,44005
692440,611110,13,609,27053,44005
692441,611519,3,37,2041,44005
692442,611610,5,11,200,44005
692443,611620,11,71,2189,44005
692444,611710,4,29,776,44005
692445,611699,4,15,757,44005
692446,621111,23,206,16683,44005
692447,621210,41,377,19315,44005
692448,621320,4,37,1453,44005
692449,621310,8,37,683,44005
692450,621330,5,17,654,44005
692451,621340,7,92,3052,44005
692452,621391,3,11,411,44005
692453,621399,4,8,255,44005
692454,621610,6,411,15559,44005
692455,623110,5,545,20802,44005
692456,623210,24,494,10025,44005
692457,623220,3,14,419,44005
692458,623311,3,395,12014,44005
692459,623312,3,83,2091,44005
692460,623990,6,66,2801,44005
692461,624120,11,268,6106,44005
692462,624190,8,220,6201,44005
692463,624410,23,501,9043,44005
692464,711510,5,19,1142,44005
692465,712110,9,132,6549,44005
692466,624310,4,217,4811,44005
692467,712120,13,205,6256,44005
692468,713910,8,121,8207,44005
692469,713930,20,135,8649,44005
692470,713940,10,113,1282,44005
692471,713990,17,127,6304,44005
692472,721110,46,2030,65876,44005
692473,721191,19,65,1725,44005
692474,722310,21,271,6131,44005
692475,722320,13,148,4509,44005
692476,722410,21,293,5770,44005
692477,811111,22,57,2179,44005
692478,811121,11,51,2058,44005
692479,722511,137,2500,74267,44005
692480,722513,84,804,15131,44005
692481,722515,39,467,8318,44005
692482,811192,4,21,606,44005
692483,811490,22,268,17585,44005
692484,812112,36,182,4369,44005
692485,812113,6,42,918,44005
692486,812199,11,37,819,44005
692487,812210,5,30,1264,44005
692488,812220,5,16,359,44005
692489,812310,5,25,450,44005
692490,812320,5,35,663,44005
692491,812910,8,57,1785,44005
692492,812930,4,97,3286,44005
692493,812990,4,4,347,44005
692494,813110,52,245,5645,44005
692495,813211,6,17,1438,44005
692496,813312,7,30,1085,44005
692497,813930,6,28,89,44005
692498,813410,21,140,4100,44005
692499,813990,9,43,1546,44005
692500,221310,3,1,560,44003
692501,236115,23,92,5335,44003
692502,236117,8,21,1024,44003
692503,236118,94,239,10973,44003
692504,236220,17,179,14913,44003
692505,237110,4,21,1094,44003
692506,237210,4,7,881,44003
692507,237310,6,287,33236,44003
692508,238110,5,16,633,44003
692509,238130,13,259,19895,44003
692510,238140,14,31,1488,44003
692511,238160,13,60,3174,44003
692512,238150,4,34,2452,44003
692513,238190,3,22,1496,44003
692514,238170,11,69,3364,44003
692515,238210,63,434,25906,44003
692516,238320,30,87,5882,44003
692517,238220,98,956,60878,44003
692518,238310,14,52,3261,44003
692519,238330,14,40,1480,44003
692520,238340,4,21,903,44003
692521,238350,31,134,5940,44003
692522,238390,4,7,258,44003
692523,238910,26,120,6744,44003
692524,238990,22,47,3110,44003
692525,311811,4,68,1367,44003
692526,311812,4,36,1092,44003
692527,323111,15,91,4013,44003
692528,323113,3,11,200,44003
692529,331420,3,289,17946,44003
692530,332312,3,54,2931,44003
692531,332721,7,100,5224,44003
692532,332710,12,136,8101,44003
692533,333249,5,40,2325,44003
692534,333414,3,9,461,44003
692535,335122,4,116,6817,44003
692536,339950,3,33,1293,44003
