Zip Code,naics,Establishments,Employees,Payroll,IND Level
55001,00,83,001,22228,2
55001,00,61,210,0,2
55001,00,7,220,0,2
55001,00,10,230,0,2
55001,00,4,241,0,2
55001,23,12,001,0,2
55001,23,10,210,0,2
55001,42,4,001,0,2
55001,42,3,210,0,2
55001,44-45,4,001,0,2
55001,44-45,4,210,0,2
55001,48-49,6,001,0,2
55001,48-49,3,210,0,2
55001,52,4,001,0,2
55001,52,4,210,0,2
55001,53,4,001,0,2
55001,53,3,210,0,2
55001,54,15,001,0,2
55001,54,15,210,0,2
55001,56,9,001,0,2
55001,56,7,210,0,2
55001,62,7,001,0,2
55001,62,3,210,0,2
55001,62,3,230,0,2
55001,71,4,001,0,2
55001,72,4,001,0,2
55001,81,6,001,0,2
55001,81,3,210,0,2
