Fips,Naics,Establishments,Employees,Payroll
22083,11,9,28,1198
22083,21,4,44,3398
22083,22,6,25,1268
22083,23,29,221,9956
22083,42,26,301,15808
22083,51,9,31,951
22083,52,33,295,23094
22083,53,19,234,3895
22083,54,32,103,3852
22083,55,3,269,3688
22083,56,11,115,2871
22083,61,4,189,6192
22083,62,75,1730,53697
22083,71,6,17,200
22083,72,26,393,4623
22083,81,39,161,3061
22099,21,42,606,45568
22099,22,4,19,809
22099,23,107,756,33585
22099,42,61,870,53031
22099,51,7,51,2481
22099,52,40,249,10460
22099,53,40,615,52676
22099,54,91,418,14216
22099,55,3,71,4606
22099,56,32,348,7641
22099,61,5,177,5261
22099,62,79,1329,44008
22099,71,19,165,2847
22099,72,72,1173,15937
22099,81,64,328,8606
22127,21,4,31,1237
22127,11,29,488,23763
22127,22,3,5,70
22127,23,10,36,1964
22127,42,8,66,2870
22127,51,5,11,457
22127,52,23,114,3988
22127,53,7,20,758
22127,54,19,51,2491
22127,56,6,289,8196
22127,62,40,984,36688
22127,71,3,8,234
22127,72,15,222,2738
22127,81,33,431,16332
22115,11,16,93,4976
22115,21,5,3,176
22115,22,7,67,4650
22115,23,47,437,16668
22115,42,15,67,3002
22033,11,14,44,2214
22033,21,23,82,5656
22033,22,24,1062,97267
22033,23,862,47145,3194709
22115,52,44,278,11576
22115,51,13,95,3725
22115,53,32,218,10109
22115,54,80,494,15801
22115,55,3,44,1258
22115,56,23,433,18005
22115,61,11,154,8478
22115,62,66,1749,87794
22115,71,4,16,311
22115,72,79,1228,16918
22115,81,66,305,6697
22085,11,40,237,11761
22085,21,16,71,4231
22085,23,49,214,8955
22085,42,13,83,3825
22085,51,7,33,1391
22085,52,39,230,10072
22085,53,13,17,608
22085,54,56,141,6322
22085,56,9,40,964
22085,62,49,675,20981
22085,71,5,7,78
22085,72,25,248,3294
22085,81,58,234,4933
22065,11,7,16,761
22065,23,4,10,393
22065,42,14,151,8134
22065,51,4,9,401
22065,52,15,69,2905
