Naics,Establishments,Employees,Payroll
3314,6,0,0
2362,767,10929,900839
2379,120,1532,119932
2382,3480,36413,2596132
3113,35,2515,137644
3119,98,7635,347165
3159,18,152,6841
1152,137,499,16185
3161,4,316,15849
3162,3,0,0
3169,15,119,4305
3255,38,898,57341
3262,47,1833,94065
2381,2460,15174,1021420
2389,2238,9872,786666
3114,48,3742,205647
3211,45,599,28384
3231,654,22475,1182667
1153,32,66,2354
2212,57,1429,104435
3256,46,1123,64022
3271,19,305,60835
2213,41,428,35452
3115,63,4689,274886
3121,153,3137,129462
3212,33,1578,79049
3259,49,2063,152036
3272,31,3091,172241
2111,3,0,0
2122,13,3910,344445
2371,425,14149,1247870
3219,271,10441,526895
3273,215,3315,233835
2123,102,1071,88010
3116,115,15467,700184
1131,6,20,1086
1132,11,36,1409
2383,2745,16535,928950
3132,7,180,5546
3133,10,225,11035
3241,20,2413,271144
3261,265,13082,693712
1133,169,929,37857
2361,3964,12611,664988
3141,29,1142,38604
2131,35,162,16437
2372,69,176,18478
3111,82,2145,138878
3117,4,0,0
3149,92,944,37389
3251,43,1206,77992
3279,66,4242,248255
1141,7,23,425
1142,18,68,1992
2373,282,4616,611154
3118,175,6622,220592
3252,25,1375,72812
1151,192,945,51397
3112,43,3144,213222
3152,36,558,15040
3221,7,2584,201000
3222,94,7632,445605
3253,23,239,16538
3311,8,0,0
2211,249,11365,1190513
3254,48,3494,306178
3321,72,4302,231744
3324,35,2398,146556
3333,46,1226,95086
3341,24,4566,398365
3361,5,0,0
3362,41,3124,145713
4421,370,4417,149014
3342,16,789,54805
3334,48,2951,165337
3343,11,247,12464
3344,121,8284,506875
3363,62,2631,145478
4232,230,2975,213909
4238,1244,17739,1357527
4248,74,3325,211493
4422,493,3928,109837
4452,422,3820,64206
3328,141,3246,143843
4241,240,3582,227796
4411,787,23507,1124954
3364,32,1505,110602
3399,497,8058,430327
4249,676,10126,728792
4442,366,3124,115291
3335,173,5000,319975
3365,5,88,4773
3366,13,1292,50913
4235,129,2512,153688
3329,202,7165,446653
3345,141,22755,1985108
3369,28,2310,93300
4233,308,6213,466626
4245,343,4057,256421
4431,546,6120,195664
4236,479,11713,913410
4242,140,3082,365536
4412,400,4143,189797
4453,889,7156,137489
4471,2145,26964,533994
3336,28,1563,85895
3371,337,6128,269092
3339,225,13393,928535
4243,133,1646,88179
4451,1140,47751,1059428
3346,9,174,8639
4239,531,5499,309137
4246,209,3036,251714
4413,1080,9796,309044
4441,1325,23365,703936
4461,1370,15112,525965
3331,112,5986,340895
3351,16,810,42303
4234,719,25797,3403245
3352,3,0,0
3353,62,5193,319053
3372,83,2205,107258
4231,409,7910,506776
4251,1119,7902,528677
4481,1531,20300,333069
4237,310,5032,323446
4244,536,15749,876585
3315,48,4144,217884
3322,27,1467,85717
3325,16,884,41842
3326,23,625,30434
3332,104,3894,277371
3359,44,3142,189486
3379,7,218,9287
4247,120,2260,148790
3323,276,7016,391412
3327,671,13489,751884
3391,267,14639,1040429
4862,24,199,20774
5173,910,16301,1025185
5231,659,7512,1284290
5322,195,1213,44835
4482,375,3813,63570
4869,20,140,14043
4922,81,1618,63279
5112,251,11679,1514995
5221,2187,54872,4247446
5413,1749,23642,1980043
4533,396,5295,85938
4871,7,25,561
4872,15,145,5424
5323,96,484,20004
5411,2643,20395,1806081
5415,3246,31019,2766234
4879,5,2,141
5242,3580,27399,2150070
5312,2736,5703,385224
4539,766,4501,105330
4881,91,1833,70402
4931,238,10765,444656
5121,336,3369,79848
5174,4,20,1046
5179,137,726,57276
5324,198,2291,158178
4512,93,1165,15747
4811,21,8145,785616
4812,28,267,17798
4851,20,922,33171
4852,20,429,12133
5239,1735,13297,1764823
5313,1722,14055,654583
4831,5,0,0
4853,93,1212,25936
4882,28,417,23718
5222,522,10253,961377
4832,4,10,370
4883,21,109,4908
5182,299,10403,955264
4522,104,10569,188022
4841,1811,19323,978106
4854,237,11521,232188
4884,176,1412,46362
5412,2137,21403,956234
5416,3201,19435,1658830
4523,711,46670,1129983
5122,48,396,18374
5259,31,294,14013
5331,60,1809,240389
5414,739,2156,125990
4541,726,9550,595578
4855,32,793,16940
4885,330,4314,264496
5111,443,12906,917902
5151,168,4157,257412
5191,181,2734,198892
5223,299,2777,207294
4859,107,2124,53779
5311,1901,10809,373953
4531,282,1314,22130
4842,1190,8416,421765
5241,654,42390,4495115
5321,206,2373,147288
4511,872,11691,229405
4532,455,3485,66549
4542,74,591,22466
4889,31,258,9289
4483,328,2091,73183
4543,773,3903,161093
4861,21,209,23705
4921,176,9569,422666
5152,10,141,12706
5417,289,39818,3784172
5511,1258,127496,13138162
5612,83,1508,54460
5614,541,13435,520771
5615,419,4166,294868
5616,276,12477,302512
6111,473,18909,637321
6223,6,1510,137530
6233,814,34618,855914
7211,1141,35247,886949
6216,742,37931,930620
