Zip Code,naics,Establishments,Employees,Payroll,IND Level
72635,00,64,001,14499,2
72635,00,45,210,0,2
72635,00,12,220,0,2
72635,00,3,230,0,2
72635,23,4,001,0,2
72635,23,3,210,0,2
72635,31-33,3,001,0,2
72635,42,3,001,0,2
72635,44-45,13,001,0,2
72635,44-45,9,210,0,2
72635,52,5,001,0,2
72635,52,4,210,0,2
72635,53,3,001,0,2
72635,53,3,210,0,2
72635,54,3,001,0,2
72635,56,3,001,0,2
72635,56,3,210,0,2
72635,62,8,001,0,2
72635,62,5,210,0,2
72635,72,7,001,0,2
72635,72,3,210,0,2
72635,81,9,001,0,2
72635,81,7,210,0,2
