Naics,Establishments,Employees,Payroll
113310,5,16,586
115116,14,73,4455
115210,47,257,12016
211120,14,70,4575
211130,3,8,612
212321,53,369,17921
213112,27,129,7274
221115,6,48,2877
115112,88,303,17149
115113,14,55,2580
115114,25,597,34022
236115,361,992,41173
236118,874,2408,83422
115310,3,3,227
236210,19,577,34682
236220,314,4461,285249
212312,8,330,23441
213111,6,33,1249
221112,10,65,8743
221122,12,121,8996
221210,63,604,81727
221310,7,14,611
236116,13,169,12960
236117,117,619,36560
237110,192,1645,86128
237130,59,878,47727
237210,17,63,2757
237120,3,18,1107
237310,97,1986,153218
238140,152,901,37403
238210,663,7605,475196
311412,4,360,15142
237990,25,697,39566
238290,69,850,60746
238310,207,2046,97103
238110,301,2771,147985
238120,27,857,57672
238330,157,510,22473
238130,201,824,30608
238150,38,480,23011
238160,245,1616,81355
238170,145,468,18261
238190,33,201,8347
238220,846,8505,487578
238320,294,1577,64988
238340,74,297,11827
238350,312,1331,48770
238390,49,335,15445
238910,337,2439,125647
238990,286,1426,73865
311111,18,1253,77274
311119,43,918,51844
311211,5,306,20699
311224,7,376,24849
311613,15,362,17563
311513,3,21,682
311611,64,21752,961746
311612,35,4978,212444
311615,4,620,34054
311811,32,339,5380
311812,15,835,43217
311830,3,353,13265
311991,4,173,5666
312111,3,112,5542
311999,5,643,21810
312120,22,211,5139
312130,13,94,1679
312140,3,9,198
313310,3,13,491
314120,8,53,1446
315210,3,14,461
321113,8,135,3462
321214,4,498,25231
321911,3,210,5674
321918,4,28,1221
321920,22,296,9196
314910,9,95,2467
314999,19,69,1449
316110,3,175,8522
321991,3,399,9803
321992,7,370,17250
321999,10,57,1944
322211,6,419,26545
322212,3,486,23518
323111,115,2081,100081
323113,50,382,11978
323117,3,43,2027
323120,3,29,1465
324121,3,20,1050
325120,3,101,4689
325180,3,110,7330
325193,24,1527,105379
325211,3,100,4016
325199,8,505,34888
325311,4,129,13256
325314,3,8,338
325320,3,154,10461
325412,11,628,53351
325414,7,936,79762
325510,3,43,2161
325611,3,60,2549
326122,7,286,13659
326140,3,164,4095
326113,4,21,1212
326191,4,83,2531
326199,41,3139,142580
326212,6,84,4040
326220,4,1292,74519
326291,4,221,8143
327320,82,1274,51790
327331,4,111,5374
327390,26,810,41011
327120,5,388,19162
327991,7,122,6530
327992,3,19,788
327999,5,61,3277
331511,3,92,3436
332114,5,100,5817
332119,3,44,2002
332216,5,43,1783
332312,23,1137,73003
332321,3,282,11571
332322,19,655,28166
332323,15,212,8620
332311,11,1237,61569
332313,7,228,10801
332420,4,40,1804
332510,3,294,18196
332618,6,46,1217
332710,91,711,33715
332812,12,159,6721
332813,4,515,32698
332912,4,175,11098
332992,5,833,54142
332996,3,74,3588
332999,13,435,19409
333111,75,5976,349529
333112,3,85,2684
333120,8,268,15570
333241,3,5,242
333249,14,657,23370
333318,6,44,1661
333413,5,158,7085
333415,3,428,16285
333511,5,111,5605
333514,8,191,10366
333517,3,108,5099
333613,4,156,7200
333993,4,64,3929
333995,3,298,14006
333999,10,146,7465
334413,4,115,4829
334614,8,109,6398
335313,4,273,22254
332721,22,528,22780
333914,4,215,10024
333922,16,687,39263
333924,4,124,4041
334513,4,17,775
334516,5,744,56570
335314,3,6,281
335931,8,667,30264
336310,3,703,16188
336211,6,401,20769
336212,11,1373,53071
336214,3,202,9077
336390,14,2181,123193
336412,8,309,16863
336510,7,554,26761
337110,29,209,8569
336999,7,856,45607
337122,4,21,536
337127,4,98,3733
337212,9,189,7767
337215,7,929,43491
339116,42,252,11228
339112,7,3438,190329
339113,6,588,38787
339115,6,175,6339
339920,12,206,7930
339910,5,11,374
339999,6,33,1545
339950,34,354,13440
339991,3,14,1706
423130,20,283,16153
423140,9,309,12089
423220,33,201,11280
423320,27,225,10307
423420,66,475,25476
423430,49,1079,104941
423490,17,280,22811
423110,55,1299,77514
423120,91,1119,54122
423210,20,199,11309
423310,33,588,33191
423330,36,355,23045
423390,28,259,14770
423410,6,118,7213
423440,18,149,8649
423450,61,699,54972
423460,5,29,489
423510,40,891,46653
423810,28,417,25506
423820,321,4263,245302
423840,33,343,20488
423850,32,414,17639
423990,28,254,12319
423610,94,1107,66812
423620,6,29,1513
423690,49,494,36718
423710,31,259,13017
423720,57,592,37350
423730,53,555,41173
423740,8,256,21641
423830,163,1899,111505
423860,8,43,2213
423910,21,195,5774
423920,12,175,9732
423930,60,521,28646
423940,3,47,1307
424120,21,125,6828
424110,3,77,3063
424130,17,183,13651
424210,59,874,49020
424320,3,35,1307
424330,4,3,156
424340,3,20,941
424450,13,86,3477
424480,3,40,2224
424410,16,1778,107234
424420,21,455,36886
424430,5,67,4061
424470,17,137,9113
424590,5,75,2088
424610,14,131,7504
424710,38,622,36872
424720,23,211,11273
424810,14,543,23977
424820,11,661,39269
424910,368,3374,214466
424920,4,163,4104
424930,14,177,4490
424940,8,538,23504
424950,13,69,4380
424990,54,493,19056
424490,110,2661,170986
425110,3,5,313
424510,367,4053,256168
424520,38,540,16522
424690,62,629,37414
425120,212,1681,84068
441110,203,8264,418022
441120,244,1138,45584
441210,18,263,14217
444110,38,4404,103789
444120,41,282,10619
441222,19,127,5582
441228,68,495,19520
444190,275,2890,132611
441310,313,2403,62478
441320,160,1379,55939
444220,197,1889,62112
442110,107,1907,70168
442210,67,495,20399
442291,8,30,1516
442299,72,751,12277
443141,58,344,12306
443142,123,1693,57887
444130,163,1262,28959
444210,29,175,6531
446120,70,755,12388
445110,421,19277,382632
447110,789,8492,165724
445120,41,143,2567
447190,179,2247,55159
445210,44,195,4628
445230,9,55,1040
445291,25,227,13211
445292,13,52,745
445299,28,220,2660
445310,130,656,8913
448130,36,310,4409
448140,151,2922,45082
446110,257,3984,148921
448150,36,260,3564
448190,75,700,9854
446130,61,402,11404
446191,79,366,5611
446199,72,617,23310
448310,93,760,24745
451110,120,2154,50418
448110,30,210,6046
448120,204,1684,21358
452210,41,3418,55395
452311,58,12492,350737
452319,256,2631,46799
453110,122,470,6637
448210,127,1110,17682
453310,161,1426,24576
451120,61,967,17647
453910,48,598,12169
451130,37,246,2672
451140,29,204,5308
453991,46,217,4461
451211,48,506,7072
454110,232,4076,178856
454210,28,246,8161
454310,43,218,8507
453210,43,378,11213
453220,112,732,11048
484110,265,1447,58399
453920,14,66,1681
453930,17,74,2451
453998,131,726,18138
484230,331,1836,94942
454390,211,948,29568
485210,5,67,1545
481111,10,428,12210
481211,13,324,27122
481219,5,4,337
484121,505,8479,402930
484122,72,1807,96505
484210,51,1011,29642
484220,630,2285,101664
485113,4,51,1407
485310,8,53,970
485320,13,97,1280
485410,32,1301,26300
485991,13,151,3097
485999,5,44,1194
486110,6,16,1710
486910,11,51,5192
486990,4,10,1201
488119,13,905,21663
488190,27,1314,89154
488410,49,242,8142
488490,24,158,5564
488510,101,656,37455
488991,7,76,2854
485510,11,343,10574
493110,55,3424,147190
493120,20,1139,45485
486210,28,616,66300
493190,13,92,5650
488210,28,423,22153
511110,114,1823,60493
492110,76,2617,115745
492210,23,180,6465
493130,19,66,2757
511120,22,1241,84196
511130,10,188,9035
511140,17,268,14336
512191,4,4,77
515120,12,578,46660
515210,3,10,1029
517311,268,4248,258576
511210,65,3700,318519
512110,30,63,3132
512131,50,1183,12194
512240,7,8,208
515111,7,34,1847
515112,48,726,27888
517312,154,1228,53477
517911,6,62,4446
517919,7,15,1891
518210,92,3723,336678
519120,7,27,699
519130,38,1783,153953
522120,42,486,39785
522130,130,2009,110586
522298,49,1331,128384
522110,1012,15788,951908
522210,3,848,39129
522220,20,303,15596
522291,28,1511,113302
522292,55,386,35252
522310,18,55,3001
522320,66,8909,689901
523110,7,15,2554
523910,28,123,6912
531110,378,1835,52369
524126,138,6877,562138
522390,114,2536,98024
523120,154,3141,318163
523130,8,10,1594
525990,3,7,587
523140,41,115,10229
523920,344,1661,199960
523930,177,673,47913
523991,12,39,4693
523999,7,18,822
524113,166,6571,442931
524114,115,6805,566182
524127,13,227,14920
524128,3,25,999
524130,3,10,1063
524210,1542,6516,388948
524291,42,209,12106
524292,43,706,45212
524298,21,96,9037
531190,69,120,5547
531390,38,102,6575
532111,50,463,11942
532112,4,3,172
531120,184,615,21352
532412,32,561,32161
531130,61,188,6460
532490,53,353,18012
533110,18,402,37850
531210,958,2304,114369
531311,174,2606,105384
531312,86,927,49684
531320,121,258,11467
541110,866,4840,356304
541191,74,656,29825
541199,9,38,950
532120,36,362,16054
532210,29,90,3018
532281,9,43,808
532282,10,56,512
532283,25,173,7323
532284,7,6,396
532289,24,164,6841
532310,25,137,4942
532411,10,11,1413
541320,12,32,2016
532420,6,23,916
541330,285,4427,410562
541340,19,49,2007
541211,346,2957,184627
541213,144,991,12131
541214,30,695,33619
541219,262,1171,41116
541310,90,1279,111064
541350,27,74,2520
541370,34,133,5868
541380,28,389,22427
541430,74,183,7874
541410,78,242,10544
541420,3,9,323
541490,6,22,566
541511,345,2727,193750
541512,242,3172,236488
541611,360,1398,88354
541618,10,124,7911
541690,184,571,40703
541713,12,626,36237
541714,10,195,8682
541715,32,739,45384
541810,89,1554,101574
541850,14,61,3053
541513,27,220,20608
541519,24,666,54480
541612,48,421,37815
541613,167,2140,137593
541614,52,135,6270
541620,28,158,8576
541720,5,34,2871
541820,28,89,4826
541830,6,28,1539
541840,12,71,6867
541870,5,11,432
541860,10,264,10033
541890,51,414,11973
541930,9,18,473
541940,297,2795,100004
541990,64,248,13640
551114,275,20403,1546928
561110,149,1791,121281
541910,24,1579,67925
541921,109,227,4875
541922,26,68,2090
551111,26,173,19045
551112,56,686,115784
561210,34,763,30310
561311,35,1695,48145
561312,32,82,5926
561320,220,23120,886892
561330,14,12587,562958
561410,29,49,2103
561421,7,87,1958
561422,50,4846,116820
561431,15,53,936
561439,22,166,9404
561440,35,1900,70225
561450,3,38,4515
561492,22,39,1381
561499,33,534,36407
561599,16,1095,35748
561510,45,739,39230
561520,6,40,770
561591,4,21,570
561730,875,4007,160148
561910,5,34,529
562119,6,28,1407
611610,109,833,8926
561611,14,74,2840
561612,39,3168,74443
562991,27,87,3507
562998,5,26,1108
561613,9,189,6090
561621,32,558,27460
561622,20,79,3021
561710,93,387,16968
561720,481,6864,138970
611310,30,10931,358678
611420,5,12,902
611430,19,40,2194
611511,16,139,4836
561740,68,242,6572
561790,38,139,6005
611519,19,127,4702
561920,13,63,2540
561990,110,869,30368
562111,136,1574,64893
562212,11,291,18922
562910,21,203,10802
611110,164,4609,121083
611512,4,50,2739
611513,6,45,1374
611692,10,67,1263
611699,23,133,1278
611710,35,286,8250
621112,65,252,18875
611620,110,890,10907
611691,27,260,3072
621340,310,3609,158892
621391,39,218,10224
621111,957,14798,1542271
621492,38,448,24676
621493,66,1039,45406
621210,791,5315,271538
621512,23,224,14775
621310,420,1320,43343
621320,187,1130,46456
