Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,2960,3754,4439,181614,101094,96513,149115,55077,455028,65920,226438,74045,449343,59746,362503,167850,145
2018,4059,5638,12888,188223,104056,100238,156106,54997,470707,79928,234674,79114,455341,62011,369967,171411,222
2019,3819,5062,12623,193487,104280,98315,158927,55950,482510,82080,240810,80278,464813,64039,373955,174041,277
2020,3866,3672,12891,196173,101603,95476,158496,56867,492972,80726,242128,79777,475766,66574,371480,171077,387
2021,3519,3299,12197,194772,98305,91015,154636,54939,504619,79239,223510,73868,461502,47948,313245,156182,270
