,fips,relevant_naics,estab,emp,payann
47585,25,113110,5,29,1693
47586,25,113310,33,143,7828
47587,25,115116,5,38,875
47588,25,114111,74,149,7590
47589,25,114112,84,107,6285
47590,25,114210,3,47,2529
47591,25,115112,4,8,146
47592,25,115114,4,19,1616
47593,25,213115,3,61,3573
47594,25,115210,110,397,9956
47595,25,115310,18,114,6648
47596,25,212312,4,66,4334
47597,25,212319,15,210,15594
47598,25,212321,23,283,20090
47599,25,213112,6,163,25280
47600,25,221210,59,2704,342266
47601,25,221320,7,84,6572
47602,25,236118,3828,11975,680336
47603,25,311512,3,137,5469
47604,25,221111,22,289,32691
47605,25,221112,34,568,107578
47606,25,221113,7,644,90021
47607,25,221114,7,32,2087
47608,25,221115,12,73,10842
47609,25,221117,3,73,7935
47610,25,236220,738,12711,1300633
47611,25,221121,3,636,96285
47612,25,221122,99,6957,871935
47613,25,221310,50,584,34641
47614,25,221330,7,277,28429
47615,25,237130,96,2291,182622
47616,25,236115,787,2929,189549
47617,25,236116,69,2452,312930
47618,25,236117,610,2406,167575
47619,25,237990,92,1033,100808
47620,25,236210,42,738,81700
47621,25,237110,236,2732,261509
47622,25,237120,14,1105,112437
47623,25,238150,110,1671,142200
47624,25,237210,98,524,41523
47625,25,238170,192,630,33779
47626,25,237310,220,4273,478005
47627,25,238210,2419,24391,1796038
47628,25,238220,3179,26725,2030551
47629,25,238110,298,3244,260341
47630,25,238120,57,1286,108754
47631,25,238130,300,1342,60806
47632,25,238290,160,3000,303894
47633,25,238140,570,2841,230044
47634,25,238160,392,2871,209916
47635,25,238190,101,1006,78522
47636,25,238310,527,6167,434783
47637,25,238320,1088,3776,210381
47638,25,238330,382,2157,142016
47639,25,311351,9,185,6764
47640,25,311352,35,663,19494
47641,25,238340,172,819,48130
47642,25,311412,15,1127,56334
47643,25,311421,10,116,3609
47644,25,311422,3,20,234
47645,25,311423,4,324,20678
47646,25,238350,802,3577,224634
47647,25,238390,138,1844,135813
47648,25,238910,1162,8697,704868
47649,25,238990,801,3633,320095
47650,25,311119,14,74,3857
47651,25,311211,3,42,3344
47652,25,311225,3,51,3550
47653,25,311230,4,241,14577
47654,25,311340,18,402,13702
47655,25,311511,8,1214,79578
47656,25,311513,10,49,1493
47657,25,311520,15,482,21203
47658,25,311611,3,102,4835
47659,25,311612,15,1759,89663
47660,25,311615,3,395,27079
47661,25,311710,34,2227,131856
47662,25,311811,158,2224,50516
47663,25,311812,103,4807,191871
47664,25,311813,14,1068,47732
47665,25,311821,6,95,3991
47666,25,311824,7,488,29050
47667,25,311830,3,227,7534
47668,25,311911,7,188,12790
47669,25,311919,9,392,21476
47670,25,311941,12,933,70586
47671,25,311942,9,88,4580
47672,25,311991,26,2060,105653
47673,25,312113,8,71,4133
47674,25,311920,14,445,27207
47675,25,311999,12,417,22893
47676,25,312111,10,2078,115612
47677,25,312112,5,112,8398
47678,25,312130,23,152,4210
47679,25,312140,12,538,51012
47680,25,313110,6,50,1356
47681,25,312120,93,1765,67105
47682,25,313210,10,221,10952
47683,25,313220,9,83,3676
47684,25,313230,9,195,8903
47685,25,313240,4,86,2770
47686,25,314110,7,77,4562
47687,25,313310,20,270,13863
47688,25,313320,17,944,63891
47689,25,315210,30,318,9443
47690,25,314120,39,383,11997
47691,25,314910,30,617,33321
47692,25,314994,4,225,10851
47693,25,314999,53,920,32961
47694,25,315220,10,849,21350
47695,25,315240,7,24,815
47696,25,315280,6,118,3701
47697,25,315990,8,120,8848
47698,25,316110,7,61,2616
47699,25,316210,8,601,28475
47700,25,316998,8,93,4106
47701,25,321114,5,265,10744
47702,25,321911,12,479,25064
47703,25,321912,7,62,2350
47704,25,321918,32,298,14505
47705,25,322121,8,1062,147900
47706,25,321113,23,160,7724
47707,25,321214,4,71,2590
47708,25,321920,41,498,25013
47709,25,321992,5,170,6300
47710,25,321999,50,294,12571
47711,25,322130,3,302,23067
47712,25,322212,10,729,45501
47713,25,322230,15,414,20637
47714,25,323117,20,775,42473
47715,25,324121,40,526,52317
47716,25,324191,3,206,17668
47717,25,325120,5,86,6674
47718,25,325130,3,105,5857
47719,25,322211,23,1992,121347
47720,25,322219,9,145,6687
47721,25,322220,27,2215,151406
47722,25,325411,14,521,59155
47723,25,325412,66,5143,771789
47724,25,322299,15,456,21614
47725,25,325414,22,3272,364549
47726,25,323111,400,5972,328989
47727,25,323113,93,1280,60383
47728,25,323120,34,644,29110
47729,25,325180,11,419,34377
47730,25,325199,11,979,115680
47731,25,325211,37,1837,137510
47732,25,325212,4,87,3117
47733,25,325314,8,79,4993
47734,25,325413,11,2074,206067
47735,25,325510,35,592,38517
47736,25,325520,17,466,31348
47737,25,325611,13,250,16399
47738,25,325612,9,139,7625
47739,25,325613,3,74,4829
47740,25,325620,14,384,18529
47741,25,325910,14,238,20549
47742,25,325991,16,588,33386
47743,25,325992,6,140,9617
47744,25,326113,14,989,73368
47745,25,325998,26,935,63055
47746,25,326111,4,431,21304
47747,25,326112,8,500,27334
47748,25,326121,13,665,35336
47749,25,326122,3,218,12156
47750,25,326130,5,274,15697
47751,25,326140,9,579,32752
47752,25,326150,13,1069,81512
47753,25,326199,149,6862,394417
47754,25,326212,4,52,2854
47755,25,326160,6,452,22930
47756,25,326220,3,52,3696
47757,25,326291,8,292,17392
47758,25,327110,17,403,18577
47759,25,327120,7,330,25326
47760,25,327331,16,254,16000
47761,25,331110,3,164,10119
47762,25,331221,6,166,11623
47763,25,331222,6,86,3937
