Naics,Establishments,Employees,Payroll
113210,4,15,308
113110,31,627,25753
114111,14,32,324
114112,51,121,2188
115111,10,25,1535
115112,60,317,16714
115115,7,46,1196
115116,11,17,372
115310,47,171,9693
211120,263,4333,563457
212111,3,306,26092
311615,9,3595,103297
113310,284,2154,99238
212322,7,209,14530
212325,3,63,3184
212393,5,450,38835
114210,8,14,761
115113,3,8,304
115114,13,130,4651
213111,184,4104,389926
115210,38,137,2523
211130,82,1279,139084
221210,45,724,58833
221310,172,1187,54934
212321,43,388,20279
221320,20,211,8508
213112,821,29318,2257448
236116,22,225,14780
236117,267,1119,68101
221111,3,33,2545
221112,78,2072,225031
221113,7,1752,210440
236220,652,7592,439126
221121,11,457,46066
221122,151,4827,497336
236115,425,1367,64049
236118,707,2555,92771
236210,56,3501,224850
238110,157,2192,105602
237110,155,3438,230138
237120,148,39628,2655242
237130,107,5173,425573
238150,68,676,28484
238160,191,1441,60129
237210,58,132,7267
237310,189,6424,435134
237990,120,2825,211437
238120,54,1336,82469
238130,70,222,8858
238140,117,1342,61908
238330,131,626,24620
238170,53,184,7210
238190,116,1029,80397
238210,970,15283,1000490
238220,1467,13797,760709
238290,100,3583,284336
311211,3,36,2549
311212,10,425,16048
238310,185,1977,90208
311314,19,1815,115557
238320,255,2354,110772
311421,6,26,1140
311422,3,68,2446
311423,3,200,11611
238340,76,482,17823
238350,238,1200,44703
238390,60,889,36190
238910,445,6522,347451
238990,475,10038,530376
311119,16,323,15599
311340,9,39,1439
311352,7,261,11114
311511,5,673,42160
311611,13,189,3381
311612,36,890,28702
311811,58,615,12195
311710,34,1388,59597
311812,25,958,53257
311824,4,91,3143
311919,3,35,1239
311920,16,869,49008
311930,3,24,1048
311941,12,602,32818
311999,8,117,4890
311942,9,385,25694
311991,7,308,10413
312120,24,383,14358
312113,11,115,3568
312130,3,7,178
312140,12,83,2562
313220,6,51,1485
314994,3,144,6287
314999,26,141,3498
315210,7,39,726
315280,7,26,678
313310,5,46,2780
314120,19,74,2026
314910,25,336,11962
315990,4,39,1722
321113,44,1972,100450
321114,6,174,8488
321219,5,623,35539
321212,5,2209,103049
321213,3,535,29164
321214,4,284,9777
321911,19,339,12951
321999,23,259,12404
321912,13,146,5111
321918,19,119,3541
321920,19,416,14121
321991,4,79,4508
321992,5,62,2091
322130,7,2773,253671
322211,11,736,45661
322220,7,665,29763
322212,4,534,31317
322219,3,163,5803
322299,4,80,3805
323113,81,400,11347
323120,9,40,596
324110,19,8656,1131720
324121,14,371,15756
324191,11,1071,116474
324199,9,364,23650
325320,3,1112,166183
323111,171,1877,75318
325110,4,1039,142872
325120,29,1657,143260
325180,36,4133,411304
325194,5,809,86119
325199,30,2841,338147
325211,28,7029,908785
325212,5,908,95841
325311,4,650,85695
325312,4,327,43504
325412,7,311,26254
325414,3,45,2885
325510,14,370,25094
325611,11,647,45372
325612,3,19,877
325613,4,721,78084
325620,5,31,1606
325920,3,74,2742
326160,6,545,29743
325520,4,191,13368
325998,20,805,61335
326111,4,355,14904
326112,4,211,9015
326122,13,447,22946
326150,4,55,2114
326191,5,27,960
326199,33,817,35537
326212,4,86,3648
326291,4,59,3584
326299,6,107,5014
327120,5,75,2360
327332,5,66,3149
327215,9,56,2144
327320,97,1457,76121
327331,5,116,3534
327390,36,699,29388
327410,3,27,2062
327420,3,134,10962
327910,3,43,1009
327991,20,184,6677
327992,4,115,7108
327993,3,105,7231
327999,9,145,4958
331110,3,643,59165
331210,9,827,68243
331313,6,979,92102
331513,3,56,3769
332111,3,17,1668
332114,3,188,11643
332216,5,36,1718
332311,16,809,47261
332312,67,2898,165208
332313,18,674,48970
332321,14,268,12285
332322,46,718,31851
332323,34,615,28349
332410,9,754,59230
332420,15,426,27374
332439,4,10,758
332510,4,18,780
332812,30,878,43900
332813,11,72,2859
332911,23,1315,70330
332996,27,2287,121142
333241,4,187,14506
333243,6,252,16203
333249,14,278,28101
333515,6,46,2412
332618,13,151,9257
333514,4,29,1307
332710,279,3419,207702
332721,36,860,53446
332912,4,40,1690
332999,47,650,34899
333111,11,517,33956
333120,8,195,11572
333131,3,177,13047
333132,77,3172,237521
333318,16,1277,62928
333415,11,856,41612
333618,4,64,3753
333517,8,34,2203
333922,3,9,268
333923,7,208,9830
333996,5,66,4230
333912,5,231,16411
333914,21,287,19871
333991,3,22,1132
333999,11,319,17482
334220,3,31,2810
334515,4,50,2413
334510,3,13,1305
334511,3,79,4768
334513,14,424,29147
334517,3,29,2153
334519,4,53,4523
335129,3,11,303
335311,3,243,17686
335312,6,179,12222
335313,6,237,15606
335314,10,357,32018
336212,5,97,4754
336330,4,54,1570
336310,7,173,12761
336320,3,5,131
336350,3,61,2879
336390,4,15,648
336411,3,38,3725
336510,4,420,27433
336612,27,1265,75231
339113,18,150,6912
339114,4,19,779
339115,5,31,1026
339116,67,302,9924
339950,66,570,21739
339991,16,645,47944
339992,3,3,106
339994,3,21,381
339995,3,21,566
339999,28,444,27054
423410,6,19,1155
423420,128,1183,68141
423430,41,362,31859
423440,39,372,16800
423450,135,1398,104010
423460,9,85,3362
336611,71,3836,212488
423110,81,1593,80389
336999,7,103,5925
337110,89,564,19830
423130,48,742,41678
337121,4,22,1204
337122,10,54,1567
337127,3,33,626
337212,24,200,7875
423210,40,228,10762
339910,12,1150,50362
339920,14,240,8980
339940,3,19,1069
423330,43,553,34526
423120,129,1381,58241
423140,14,92,3189
423220,50,374,19166
423310,84,1210,68663
423320,94,1060,56799
423390,51,550,33764
423490,16,68,7172
423510,159,1932,121070
423520,4,24,3481
423620,19,140,7868
423690,101,996,68429
423720,69,910,52485
423610,220,2540,184099
423710,70,1093,56592
423730,159,1352,89998
423990,140,1574,84399
423740,31,238,14995
423810,81,1712,135442
423820,105,1333,70083
424130,45,686,38599
423830,698,8864,639018
423840,251,3113,201410
423850,73,909,46787
423860,54,714,49842
424320,30,405,17786
424330,31,521,18418
423910,54,667,40964
423920,14,137,6204
424410,37,2234,118190
423930,76,1276,60210
423940,28,100,4373
424470,21,603,29199
424110,7,44,2657
424120,58,581,23035
424490,160,4115,187568
424210,79,1860,154030
424310,18,165,7631
424690,194,2754,221352
424340,4,19,488
424710,125,3448,198424
424720,52,400,25247
424420,61,2858,130665
424430,29,365,24072
424450,30,227,12411
424460,113,719,26052
424910,116,1237,70645
424480,22,617,23792
424930,27,290,8329
424510,37,896,71093
424590,5,10,790
424610,27,249,15476
425110,3,15,276
424810,25,2393,108092
441120,237,1266,49569
424820,31,1394,88856
424920,8,26,1124
441222,90,679,27212
441228,107,1064,39603
424940,18,757,29667
424950,40,218,14806
424990,121,714,29224
425120,284,2080,105627
442110,333,2903,100229
441110,332,17693,890363
441210,38,920,52932
443142,298,2810,72210
441310,700,5981,156299
444120,103,637,28562
445220,96,772,13648
441320,377,2694,99345
444190,500,5055,216566
444210,98,689,25775
442210,146,967,44530
444220,212,1951,53240
442291,18,53,2245
442299,189,2183,39472
443141,78,769,24872
445110,915,33804,739411
444110,107,11482,269038
444130,244,1891,50224
445299,35,266,4559
446110,870,12771,486764
445120,475,1475,26505
445210,80,582,12539
445230,18,232,4586
445291,20,121,2310
445292,22,180,2695
447190,209,3522,71821
445310,169,1076,21812
448130,115,941,12781
446120,316,2367,39897
446130,149,916,26080
446191,132,540,9947
446199,140,848,36868
448210,393,3242,47265
447110,2210,15925,303193
448310,274,1402,50056
448110,127,756,22587
448120,623,5180,79706
451120,89,1802,30857
451130,43,299,4090
451140,42,300,6993
448140,433,7829,111896
448150,119,778,11852
448190,193,1655,33812
452210,53,5202,104454
448320,7,42,1270
451110,225,3632,75227
451211,78,735,12127
452311,129,31793,876241
452319,1136,9863,158691
453110,190,786,15367
453310,227,1922,44933
453998,305,1365,40921
453210,90,854,21571
453220,272,1675,31495
453910,83,922,20401
453920,78,244,10801
481212,3,1,99
481219,9,41,2122
453930,81,475,24754
453991,170,715,15095
483114,7,195,14250
454110,211,1607,80024
454210,42,437,16119
454310,62,420,17083
454390,301,1506,52700
481111,33,2160,144441
481211,33,1174,105170
483111,14,358,23746
483112,3,82,5115
483113,77,4522,346765
484110,354,1761,72828
483211,92,3995,338638
483212,26,494,28510
485410,45,1674,36328
485510,13,596,19362
484121,345,3410,174661
484122,132,3294,171001
484210,68,813,23033
484220,547,3832,186725
486990,9,25,3610
484230,226,3509,201815
487210,40,525,19553
485113,5,1208,61094
485310,27,137,10212
485320,41,430,9315
488190,48,473,22226
485991,52,590,11600
485999,27,245,8061
486110,62,502,56258
486210,209,1729,171192
486910,32,501,54721
487110,9,218,6727
488119,34,959,21730
488210,49,619,32195
488310,31,1130,92753
488320,38,2133,91315
488390,99,2025,138223
488410,140,712,24284
488510,196,2349,147638
492210,35,1325,32859
512191,17,38,2318
488330,163,3064,225309
488490,40,346,12586
511130,14,129,5628
488991,12,66,1746
488999,9,449,99335
492110,113,4454,209213
512110,87,365,13635
493110,119,3880,171498
493120,17,314,15961
493130,21,368,20909
493190,69,2184,163329
511110,86,1331,46855
511120,53,396,19366
511140,10,52,2308
511199,3,4,42
511210,65,1000,73806
512131,41,1490,19187
512230,4,6,234
512240,7,13,275
512250,6,32,991
515111,9,115,4887
515112,63,805,35028
515120,39,1892,116079
517410,7,114,6970
517911,19,142,5069
517919,14,208,12539
517311,479,7802,557294
517312,377,3980,201375
518210,120,2931,159908
522310,77,327,22724
522320,31,140,15626
519110,3,29,1975
519120,14,117,6018
522390,494,1413,39586
519130,32,205,11612
519190,15,23,1173
523110,46,267,34884
522110,1410,19769,1217017
522120,82,1065,64366
522130,380,4072,186825
523999,34,78,3928
522220,36,134,8633
522291,790,3180,148368
522292,179,1288,106877
522298,142,835,39769
524114,81,6569,509211
524127,25,137,10830
524128,8,171,31149
523120,189,1055,194960
524292,91,2576,142513
523130,3,7,483
523910,91,268,29768
523920,516,1902,228050
523930,184,483,37951
523991,20,440,23833
531110,919,4017,124598
524113,107,2494,217962
531120,466,1721,76063
524126,153,2914,255914
531190,176,399,14628
524210,2157,11083,697041
524291,101,971,76877
524298,33,198,12613
525990,8,21,1743
531390,223,619,38539
532111,140,1283,41573
532284,15,53,2033
532289,105,656,20539
531130,352,943,27782
532310,48,399,17835
531210,945,2390,108319
531311,485,3188,121730
532420,5,34,1415
531312,173,1171,67074
532490,272,4171,258499
531320,167,265,12520
533110,45,317,21199
532112,5,54,3811
532120,81,775,32030
532210,143,651,23340
541110,3352,17360,1305720
532281,33,205,4280
532282,5,18,298
532283,31,390,24499
532411,38,479,33275
532412,300,5524,431637
541211,988,5519,342506
541214,91,5768,301838
541310,296,2159,130495
541340,53,134,6604
541191,275,1214,59681
541199,82,246,9985
541213,391,2574,25953
541219,454,2163,81601
541320,56,210,9783
541330,1165,19886,1834929
541613,197,805,32981
541614,83,695,55411
541350,71,154,8310
541360,20,329,24101
541370,135,1763,126755
541380,207,7001,510554
541410,110,282,9973
541420,4,7,597
541714,17,344,29912
541430,94,314,13259
541490,13,94,3715
541720,12,62,3347
541511,340,2831,231779
541512,361,4947,290772
541820,67,246,19100
541830,3,8,638
541513,63,714,41164
541840,12,491,37685
541519,81,472,33619
541890,88,906,21258
541611,707,2983,226018
541612,82,922,26167
541910,8,217,21008
541921,132,542,10829
541618,76,93,7355
541620,184,1481,89444
541690,757,2180,165226
541713,25,358,20637
541715,59,484,55203
541810,159,1098,69814
541850,50,338,21298
541860,15,348,10695
541870,3,6,342
541922,30,85,2949
541930,8,16,488
541940,472,5125,170715
541990,352,1979,136738
551111,11,196,18783
551112,73,1493,98134
551114,567,25333,1954857
561330,50,13398,591539
611519,69,777,32981
561431,58,241,4752
561491,5,61,3459
561492,92,167,6085
561110,549,8965,557036
561520,25,154,4266
561210,99,4465,203171
561591,12,271,12000
561599,11,156,4827
561311,48,1007,38521
561312,26,190,9311
561613,23,530,19934
561320,489,29614,1082186
561621,134,1393,66405
561410,29,207,10027
561710,273,2239,93489
561421,22,473,11123
561422,25,1941,43594
561439,52,441,14671
561440,54,1433,67153
561450,3,8,824
561499,54,217,8705
561740,53,203,6477
561510,81,380,13906
561790,124,554,18970
561910,10,334,12797
561611,55,927,35765
561612,135,10003,216755
561622,63,332,11809
561720,623,11829,229771
562910,114,3737,234323
561730,859,5374,190336
562998,39,715,50248
561920,47,672,17502
561990,193,1900,68300
611310,51,14064,595322
562111,157,2812,162098
611420,10,23,993
562112,6,96,2157
562119,17,151,5391
611430,65,461,21955
562211,20,484,23347
562212,37,563,28315
562219,12,91,7220
611511,33,294,10032
611512,6,101,6982
611513,16,205,3267
562920,11,186,8918
562991,42,509,28872
611110,413,23884,896569
611210,10,390,11903
611620,171,1228,17893
611691,82,983,12423
621991,40,943,45852
621999,103,1331,66337
622210,36,4412,176269
623210,470,6691,126913
812310,74,302,6328
611610,168,962,12940
611630,6,62,798
611692,40,189,3684
611699,60,470,14558
611710,76,746,23648
621330,334,2002,53540
621340,648,8534,339458
621111,3492,36834,2913743
621112,162,603,28917
621210,1588,10907,494161
621498,209,3969,215189
621310,375,1513,57777
621320,234,1335,47560
621610,506,16397,474088
621391,64,266,10363
