,fips,relevant_naics,YEAR,estab,emp,payann
0,56,1142,2018,3,1,49
2,56,1133,2018,9,31,1705
4,56,1152,2018,10,15,449
6,56,1151,2018,8,12,870
8,56,2121,2018,15,4820,409826
10,56,2123,2018,20,1650,172990
12,56,2111,2018,102,1483,186578
14,56,2131,2018,461,6273,490607
16,56,2211,2018,79,2079,199601
18,56,2212,2018,18,162,18012
20,56,2213,2018,3,11,342
22,56,2382,2018,613,3983,220760
24,56,2383,2018,300,1232,49963
26,56,2381,2018,366,2052,99694
28,56,2373,2018,31,934,58085
29,56,2372,2018,4,1,277
31,56,2362,2018,132,1181,68574
33,56,2379,2018,3,27,1318
35,56,2389,2018,389,2702,161298
37,56,2361,2018,676,2160,97329
39,56,2371,2018,154,3312,246301
41,56,3116,2018,6,22,654
43,56,3118,2018,3,27,1109
45,56,3121,2018,14,196,5636
47,56,3149,2018,4,18,487
49,56,3251,2018,9,1252,145590
51,56,3273,2018,21,207,14424
53,56,3259,2018,3,30,1926
55,56,3219,2018,4,40,1507
56,56,3255,2018,3,4,169
58,56,3241,2018,4,346,33459
59,56,3261,2018,3,88,4057
61,56,3231,2018,13,58,1993
62,56,3211,2018,3,60,2204
64,56,3331,2018,14,570,39497
66,56,3323,2018,19,199,10739
68,56,3324,2018,3,62,4218
70,56,3371,2018,12,37,1075
72,56,3327,2018,32,358,25520
74,56,3391,2018,7,28,1216
75,56,3363,2018,4,30,1271
77,56,3345,2018,3,95,6540
79,56,3329,2018,13,221,16561
81,56,3399,2018,35,110,3911
83,56,4248,2018,10,158,9290
85,56,4246,2018,41,400,28700
87,56,4245,2018,7,54,2474
89,56,4244,2018,55,616,26548
91,56,4237,2018,35,161,9656
93,56,4236,2018,28,207,14723
95,56,4233,2018,20,111,7334
97,56,4238,2018,212,2574,195649
99,56,4235,2018,10,83,4988
101,56,4239,2018,30,194,8015
103,56,4249,2018,30,184,7874
105,56,4231,2018,32,538,34190
107,56,4241,2018,6,28,1094
109,56,4247,2018,22,342,21145
111,56,4234,2018,31,157,9918
113,56,4251,2018,35,86,4115
115,56,4411,2018,115,2567,118084
117,56,4413,2018,168,1545,57182
119,56,4453,2018,85,806,14328
121,56,4441,2018,194,2836,97911
123,56,4481,2018,139,1950,56633
125,56,4431,2018,74,404,11396
127,56,4421,2018,38,200,7567
129,56,4471,2018,323,3756,87502
131,56,4451,2018,112,4150,113844
133,56,4461,2018,95,783,28760
135,56,4422,2018,68,338,10995
137,56,4483,2018,38,178,6762
139,56,4442,2018,38,451,12112
141,56,4412,2018,52,387,16686
143,56,4482,2018,16,101,1517
145,56,4452,2018,21,134,2434
147,56,4512,2018,12,88,2224
149,56,4522,2018,8,407,7706
151,56,4543,2018,136,550,19582
153,56,4541,2018,101,239,11066
155,56,4531,2018,36,134,2505
157,56,4523,2018,82,4760,132263
159,56,4532,2018,62,319,7543
161,56,4539,2018,124,500,14798
163,56,4511,2018,127,983,20488
165,56,4533,2018,25,256,3580
167,56,4885,2018,6,23,1500
169,56,4841,2018,322,2066,115029
171,56,4812,2018,3,33,2638
173,56,4861,2018,29,279,31586
175,56,4862,2018,30,259,26995
177,56,4811,2018,10,364,6461
179,56,4842,2018,306,2303,131801
181,56,4881,2018,7,61,3098
183,56,4882,2018,15,251,13622
185,56,4884,2018,38,208,8587
186,56,4853,2018,6,10,151
188,56,4921,2018,40,748,33422
190,56,4922,2018,4,24,941
192,56,4931,2018,17,1494,71581
194,56,5182,2018,19,225,13824
196,56,5121,2018,25,181,5531
198,56,5111,2018,41,619,19777
200,56,5191,2018,31,78,6605
202,56,5179,2018,3,1,127
204,56,5151,2018,22,156,5143
206,56,5112,2018,15,104,10174
208,56,5173,2018,174,1792,102398
210,56,5223,2018,33,125,4714
212,56,5242,2018,355,1164,51673
214,56,5221,2018,266,3504,198612
216,56,5241,2018,43,666,43688
218,56,5222,2018,52,302,18424
220,56,5239,2018,211,441,43781
222,56,5231,2018,45,141,16998
224,56,5313,2018,177,669,30904
226,56,5321,2018,38,175,9047
228,56,5324,2018,96,1242,97611
230,56,5322,2018,52,312,12640
232,56,5331,2018,5,10,737
234,56,5311,2018,428,1166,34018
236,56,5312,2018,348,687,39954
238,56,5412,2018,313,1302,59303
240,56,5418,2018,51,187,10920
242,56,5413,2018,363,2276,162085
244,56,5415,2018,241,690,52615
246,56,5411,2018,511,1519,89419
248,56,5416,2018,634,2093,142847
250,56,5419,2018,224,1303,55951
252,56,5417,2018,24,139,8096
254,56,5414,2018,40,105,4977
256,56,5511,2018,80,968,84530
258,56,5614,2018,62,327,9825
260,56,5613,2018,46,1263,39542
262,56,5612,2018,3,25,2501
