Naics,Establishments,Employees,Payroll
115116,3,15,583
113310,11,20,953
115210,6,10,228
212111,9,3503,318346
212325,14,334,23154
211120,80,668,72800
213111,67,1583,125311
211130,12,327,53521
212391,3,1195,146461
213114,3,9,362
213112,322,4022,222789
221122,50,630,62319
221112,11,362,37015
221210,12,183,14226
221310,3,17,874
221115,6,51,2790
238990,129,516,28885
236220,119,1015,59598
238310,63,302,14645
238210,271,1999,110963
238350,66,263,13749
238330,32,136,4754
238130,32,98,4316
238150,3,38,1538
237310,32,972,75976
236210,3,51,3263
238140,52,208,9416
236117,29,132,6218
236115,267,1074,60701
237120,48,2605,161016
238290,12,216,11376
238390,7,31,1622
238190,36,208,13109
237990,10,67,5115
238320,86,311,14068
238220,303,1956,105148
238110,77,399,22039
237130,14,413,35437
236118,409,1016,47331
238160,73,420,21745
238170,15,87,4621
238910,269,2055,119912
238340,13,63,2377
237110,53,389,27209
311811,20,50,1976
314910,3,16,298
325998,7,94,7853
324121,3,36,1638
323111,5,14,573
327320,17,140,10538
332999,5,37,1916
339116,3,8,252
332312,3,86,5087
332710,22,319,20731
332420,3,78,4853
333132,6,323,19628
339950,6,25,915
339920,3,17,290
337110,9,27,650
423110,7,182,8408
423430,4,15,1073
423810,28,893,66147
424210,4,9,272
423610,20,162,12523
423820,18,181,9830
424910,4,45,2491
424510,6,48,2698
423830,120,1284,91799
423840,18,100,6289
423310,3,17,815
423450,5,8,1330
423510,9,78,4065
423120,13,278,17789
423420,8,37,1676
424690,40,441,32125
423390,3,21,799
423690,6,14,808
424490,29,449,19052
424720,4,36,1708
424710,15,257,14695
423720,16,80,3688
423930,9,81,3935
423330,6,42,2711
423910,3,9,711
424120,3,22,779
423730,3,18,928
425120,43,70,4051
446199,7,23,2269
442299,23,176,4975
445299,3,38,422
441310,96,794,25256
445310,80,639,13571
448130,3,159,1203
445120,3,11,170
446120,8,100,1889
443142,39,229,5950
448140,51,1446,50284
442210,29,139,6464
446191,15,40,958
442110,38,214,9487
447110,237,2325,56885
444130,43,394,12912
444110,6,676,19731
443141,7,64,1690
448310,31,142,4800
445210,3,8,403
441228,36,255,8596
441110,49,1779,90986
444220,30,343,9803
446130,7,41,946
444190,100,977,54936
448190,8,57,1082
447190,60,1221,33286
446110,36,430,19001
448210,15,99,1419
445110,84,3815,113730
441320,56,666,29575
441120,45,198,8860
448120,32,169,2050
452319,51,568,11658
453998,38,108,4450
453920,21,55,3490
451211,10,88,1579
452210,8,410,6448
454110,151,268,17609
453110,25,99,2046
454310,27,160,6907
453220,44,196,5024
451120,20,206,4101
454390,120,267,9555
453910,12,120,2850
451130,6,31,276
451110,82,779,19617
453991,7,31,846
453310,25,238,4049
452311,8,1786,52439
488510,10,29,1791
484110,122,434,18891
484122,45,575,39255
484121,129,958,49731
488410,29,145,6440
481211,3,36,2645
488119,3,57,3096
488490,7,69,1958
486110,21,246,27709
486210,31,294,31726
481111,9,42,1076
484220,200,1373,80228
484230,61,762,40422
488210,13,214,10233
485310,8,13,148
484210,12,125,6665
492110,33,941,38522
493110,15,1449,81731
492210,7,218,6494
519190,3,4,113
518210,26,181,11601
519130,28,51,4179
512110,13,54,4067
512131,9,96,1175
511110,10,331,10026
511120,5,9,1739
515111,3,20,724
515112,15,78,2755
511210,28,150,18279
517911,5,4,393
515120,4,59,1319
517311,103,1215,81859
517312,47,456,28093
522298,13,68,2668
524291,10,11,278
522110,198,2624,191728
522291,10,26,1183
522130,48,733,39584
524114,7,318,20630
524113,4,0,706
524126,7,18,1513
524127,3,17,614
522320,3,38,4128
524210,327,1086,55253
523930,29,34,2467
523110,3,19,2846
