Zip Code,naics,Establishments,Employees,Payroll,IND Level
11803,31-33,55,001,0,2
11803,31-33,25,210,0,2
11803,31-33,6,220,0,2
11803,31-33,6,230,0,2
11803,31-33,16,241,0,2
11803,42,178,001,0,2
11803,42,106,210,0,2
11803,42,27,220,0,2
11803,42,25,230,0,2
11803,42,15,241,0,2
11803,42,4,242,0,2
11803,61,28,001,0,2
11803,61,17,210,0,2
11803,61,5,220,0,2
11803,61,3,241,0,2
11803,62,201,001,0,2
11803,62,114,210,0,2
11803,62,32,220,0,2
11803,62,24,230,0,2
11803,62,13,241,0,2
11803,62,8,242,0,2
11803,62,7,251,0,2
11803,71,20,001,0,2
11803,71,12,210,0,2
11803,71,4,230,0,2
11803,71,3,241,0,2
11803,72,92,001,0,2
11803,72,25,210,0,2
11803,72,22,220,0,2
11803,72,17,230,0,2
11803,72,21,241,0,2
11803,72,6,242,0,2
11803,44-45,145,001,0,2
11803,44-45,73,210,0,2
11803,44-45,23,220,0,2
11803,44-45,21,230,0,2
11803,44-45,17,241,0,2
11803,44-45,4,242,0,2
11803,44-45,6,251,0,2
11803,81,105,001,0,2
11803,81,59,210,0,2
11803,81,19,220,0,2
11803,81,11,230,0,2
11803,81,15,241,0,2
11803,48-49,29,001,0,2
11803,48-49,13,210,0,2
11803,48-49,5,220,0,2
11803,48-49,3,241,0,2
11803,48-49,4,252,0,2
11803,51,35,001,0,2
11803,99,8,001,0,2
11803,99,7,210,0,2
11803,51,27,210,0,2
11803,51,3,220,0,2
11803,52,96,001,0,2
11803,52,57,210,0,2
11803,52,21,220,0,2
11803,52,11,230,0,2
11803,52,4,241,0,2
11803,53,72,001,0,2
11803,53,53,210,0,2
11803,53,8,220,0,2
11803,53,6,230,0,2
11803,53,4,241,0,2
11803,54,210,001,0,2
11803,54,178,210,0,2
11803,54,17,220,0,2
11803,54,7,230,0,2
11803,54,3,241,0,2
11803,00,1508,001,1246548,2
11803,00,915,210,0,2
11803,00,222,220,0,2
11803,00,161,230,0,2
11803,00,130,241,0,2
11803,00,37,242,0,2
11803,00,30,251,0,2
11803,00,12,252,0,2
11803,23,104,001,0,2
11803,23,68,210,0,2
11803,23,15,220,0,2
11803,23,7,230,0,2
11803,23,6,241,0,2
11803,23,3,242,0,2
11803,23,3,251,0,2
11803,55,42,001,0,2
11803,55,29,210,0,2
11803,55,6,220,0,2
11803,56,87,001,0,2
11803,56,51,210,0,2
11803,56,13,220,0,2
11803,56,14,230,0,2
11803,56,5,241,0,2
