Naics,Establishments,Employees,Payroll,fips
21,5,123,9728,49027
22,4,409,49055,49027
23,31,91,2590,49027
42,15,80,3780,49027
51,5,24,532,49027
52,15,60,2328,49027
53,3,5,217,49027
54,15,175,7868,49027
56,11,116,3885,49027
62,25,265,11251,49027
71,3,3,82,49027
72,29,408,5614,49027
81,15,49,1374,49027
21,4,72,5904,49045
22,5,23,2540,49045
23,158,971,44088,49045
42,20,168,8006,49045
51,16,162,5529,49045
52,47,168,7560,49045
53,68,106,4081,49045
54,96,482,27809,49045
55,4,55,3127,49045
56,43,949,37433,49045
61,17,402,11422,49045
62,116,1516,60747,49045
71,18,225,4535,49045
72,80,1345,19490,49045
81,100,451,11761,49045
23,109,886,50686,49047
11,3,2,121,49047
21,110,942,59915,49047
22,5,174,18712,49047
11,5,8,241,49053
21,14,87,6552,49053
22,12,92,7802,49053
23,1064,7400,342964,49053
42,56,557,31355,49047
51,7,133,6422,49047
52,43,194,10295,49047
53,68,312,13379,49047
54,88,401,19479,49047
56,43,172,7230,49047
42,180,1810,87286,49053
61,8,133,3396,49047
62,69,797,30032,49047
71,10,32,491,49047
72,73,1283,17595,49047
81,82,331,10292,49047
23,45,141,5409,49025
51,6,26,587,49025
52,14,75,3234,49025
53,24,33,1938,49025
54,13,48,1972,49025
56,12,32,990,49025
62,18,234,9026,49025
71,11,85,2567,49025
72,58,1421,38444,49025
81,19,843,41823,49025
11,3,24,1238,49043
21,6,103,8861,49043
22,7,45,4855,49043
23,344,1654,101789,49043
42,70,610,62573,49043
51,104,1044,52120,49053
52,328,1439,111842,49053
53,493,1077,37837,49053
54,738,2852,151657,49053
51,52,418,31874,49043
52,116,1150,132622,49043
53,349,1456,76553,49043
55,15,83,3411,49053
56,403,2343,79618,49053
23,54,267,11097,49019
21,5,11,564,49019
42,13,117,3649,49019
51,11,105,3767,49019
52,13,73,4196,49019
54,419,1165,96005,49043
55,17,480,33388,49043
53,48,174,5540,49019
54,42,165,9248,49019
55,3,18,831,49019
56,21,175,5481,49019
61,6,58,1316,49019
62,24,437,24157,49019
71,31,170,4644,49019
72,97,1918,42974,49019
81,27,61,2005,49019
56,153,968,35095,49043
61,35,434,10982,49043
62,174,1577,77881,49043
62,678,10431,471429,49053
61,57,576,18257,49053
71,73,5891,111834,49043
72,213,7853,198774,49043
81,141,1315,46995,49043
99,4,2,49,49043
72,4,11,162,49031
71,96,1055,23606,49053
23,15,82,3268,49033
