	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS_TTL	NAICS_Sector	GEO_ID	estab	emp	payann
4565	21	21	0	Kentucky	1131	Timber tract operations	11	0400000US21	2.0	0.0	0.0
4566	21	21	0	Kentucky	1132	Forest nurseries and gathering of forest products	11	0400000US21	1.0	0.0	0.0
4567	21	21	0	Kentucky	1133	Logging	11	0400000US21	63.888888888888886	216.33333333333334	5232.0
4568	21	21	0	Kentucky	1141	Fishing	11	0400000US21	1.6	0.0	0.0
4569	21	21	0	Kentucky	1142	Hunting and trapping	11	0400000US21	1.8	0.0	0.0
4570	21	21	0	Kentucky	1151	Support activities for crop production	11	0400000US21	22.22222222222222	226.77777777777777	6856.444444444444
4571	21	21	0	Kentucky	1152	Support activities for animal production	11	0400000US21	130.44444444444446	955.7777777777778	35001.11111111111
4572	21	21	0	Kentucky	1153	Support activities for forestry	11	0400000US21	7.777777777777778	13.333333333333334	414.6666666666667
4573	21	21	0	Kentucky	2111	Oil and gas extraction	21	0400000US21	73.44444444444444	640.4444444444445	51236.77777777778
4574	21	21	0	Kentucky	2121	Coal mining	21	0400000US21	169.88888888888889	9035.666666666666	607706.8888888889
4575	21	21	0	Kentucky	2122	Metal ore mining	21	0400000US21	1.0	0.0	0.0
4576	21	21	0	Kentucky	2123	Nonmetallic mineral mining and quarrying	21	0400000US21	82.88888888888889	1771.6666666666667	90425.66666666667
4577	21	21	0	Kentucky	2131	Support activities for mining	21	0400000US21	131.11111111111111	1674.4444444444443	88345.33333333333
4578	21	21	0	Kentucky	2211	Electric power generation, transmission and distribution	22	0400000US21	241.0	7160.555555555556	646000.8888888889
4579	21	21	0	Kentucky	2212	Natural gas distribution	22	0400000US21	58.77777777777778	817.5555555555555	62283.11111111111
4580	21	21	0	Kentucky	2213	Water, sewage and other systems	22	0400000US21	44.22222222222222	501.8888888888889	23419.555555555555
4581	21	21	0	Kentucky	2361	Residential building construction	23	0400000US21	1304.3333333333333	5190.666666666667	223807.66666666666
4582	21	21	0	Kentucky	2362	Nonresidential building construction	23	0400000US21	535.8888888888889	7176.111111111111	395073.1111111111
4583	21	21	0	Kentucky	2371	Utility system construction	23	0400000US21	261.8888888888889	6225.777777777777	366619.44444444444
4584	21	21	0	Kentucky	2372	Land subdivision	23	0400000US21	49.333333333333336	73.66666666666667	3865.8888888888887
4585	21	21	0	Kentucky	2373	Highway, street, and bridge construction	23	0400000US21	127.44444444444444	3093.4444444444443	218069.0
4586	21	21	0	Kentucky	2379	Other heavy and civil engineering construction	23	0400000US21	48.77777777777778	909.8888888888889	41061.88888888889
4587	21	21	0	Kentucky	2381	Foundation, structure, and building exterior contractors	23	0400000US21	1027.2222222222222	7652.888888888889	324299.55555555556
4588	21	21	0	Kentucky	2382	Building equipment contractors	23	0400000US21	2116.1111111111113	24305.555555555555	1257122.5555555555
4589	21	21	0	Kentucky	2383	Building finishing contractors	23	0400000US21	962.1111111111111	6338.333333333333	240339.66666666666
4590	21	21	0	Kentucky	2389	Other specialty trade contractors	23	0400000US21	816.4444444444445	6568.444444444444	325693.55555555556
