Zip,Naics,Establishments,Employees,Payroll
70124,31,0,242,0
70124,31,2,1,0
70124,31,1,212,0
70124,31,0,220,0
70124,31,1,230,0
70124,31,0,241,0
70124,31,0,251,0
70124,31,0,252,0
70124,31,0,254,0
70124,31,0,260,0
70129,31,1,230,0
70129,31,17,1,0
70129,31,6,212,0
70129,31,2,220,0
70129,31,4,241,0
70129,31,1,242,0
70129,31,2,251,0
70129,31,1,252,0
70129,31,0,254,0
70129,31,0,260,0
70127,31,5,1,0
70127,31,4,212,0
70127,31,0,220,0
70127,31,0,230,0
70127,31,1,241,0
70127,31,0,242,0
70127,31,0,251,0
70127,31,0,252,0
70127,31,0,254,0
70127,31,0,260,0
70125,31,3,230,0
70125,31,10,1,0
70125,31,5,212,0
70125,31,1,220,0
70125,31,0,241,0
70125,31,1,242,0
70125,31,0,251,0
70125,31,0,252,0
70125,31,0,254,0
70125,31,0,260,0
70130,31,2,230,0
70130,31,24,1,0
70130,31,9,212,0
70130,31,9,220,0
70130,31,3,241,0
70130,31,1,242,0
70130,31,0,251,0
70130,31,0,252,0
70130,31,0,254,0
70130,31,0,260,0
70126,31,1,230,0
70126,31,13,1,0
70126,31,6,212,0
70126,31,2,220,0
70126,31,0,241,0
70126,31,2,242,0
70126,31,1,251,0
70126,31,1,252,0
70126,31,0,254,0
70126,31,0,260,0
70059,31,0,242,0
70059,31,1,1,0
70059,31,0,212,0
70059,31,0,220,0
70059,31,1,230,0
70059,31,0,241,0
70059,31,0,251,0
70059,31,0,252,0
70059,31,0,254,0
70059,31,0,260,0
70058,31,13,230,0
70058,31,41,1,0
70058,31,13,212,0
70058,31,9,220,0
70058,31,2,241,0
70058,31,3,242,0
70058,31,1,251,0
70058,31,0,252,0
70058,31,0,254,0
70058,31,0,260,0
70071,31,1,230,0
70071,31,1,1,0
70071,31,0,212,0
70071,31,0,220,0
70071,31,0,241,0
70071,31,0,242,0
70071,31,0,251,0
70071,31,0,252,0
70071,31,0,254,0
70071,31,0,260,0
70063,31,1,230,0
70063,31,1,1,0
70063,31,0,212,0
70063,31,0,220,0
70063,31,0,241,0
70063,31,0,254,0
70063,31,0,242,0
70063,31,0,251,0
70063,31,0,252,0
70070,31,1,241,0
70063,31,0,260,0
70070,31,8,1,0
70070,31,4,212,0
70070,31,1,220,0
70070,31,1,230,0
70070,31,0,242,0
70070,31,0,251,0
70070,31,0,252,0
70070,31,1,254,0
70070,31,0,260,0
70067,31,0,230,0
70067,31,2,1,0
70067,31,0,212,0
70067,31,0,220,0
70067,31,2,241,0
70067,31,0,242,0
70067,31,0,251,0
70067,31,0,252,0
70067,31,0,254,0
70067,31,0,260,0
70072,31,1,230,0
70072,31,11,1,0
70072,31,7,212,0
70072,31,0,220,0
70072,31,2,241,0
70072,31,1,242,0
70072,31,0,251,0
70072,31,0,252,0
70072,31,0,254,0
70072,31,0,260,0
70065,31,1,230,0
70065,31,6,1,0
70065,31,5,212,0
70065,31,0,220,0
70065,31,0,241,0
70065,31,0,242,0
70065,31,0,251,0
70065,31,0,252,0
70065,31,0,254,0
70065,31,0,260,0
70062,31,5,230,0
70062,31,41,1,0
70062,31,18,212,0
70062,31,11,220,0
70062,31,4,241,0
70062,31,2,242,0
70062,31,0,251,0
70062,31,1,252,0
70062,31,0,254,0
70062,31,0,260,0
70068,31,1,230,0
70068,31,10,1,0
70068,31,1,212,0
70068,31,1,220,0
70068,31,3,241,0
70068,31,0,254,0
70068,31,0,242,0
70068,31,2,251,0
70068,31,2,252,0
70068,31,0,260,0
70057,31,1,230,0
70057,31,10,1,0
70057,31,3,212,0
70057,31,1,220,0
70057,31,2,241,0
70057,31,0,242,0
70057,31,2,251,0
70057,31,0,252,0
70057,31,0,254,0
70057,31,1,260,0
70009,31,0,230,0
70009,31,1,1,0
70009,31,0,212,0
70009,31,1,220,0
70009,31,0,241,0
70009,31,0,242,0
70009,31,0,251,0
70009,31,0,252,0
70009,31,0,254,0
70009,31,0,260,0
70031,31,0,230,0
70031,31,1,1,0
70031,31,0,212,0
70031,31,0,220,0
70031,31,0,241,0
70031,31,1,242,0
70031,31,0,251,0
70031,31,0,252,0
70031,31,0,254,0
70031,31,0,260,0
70032,31,0,230,0
70032,31,5,1,0
70032,31,3,212,0
70032,31,1,220,0
70032,31,0,241,0
70032,31,0,242,0
70032,31,0,251,0
70032,31,1,252,0
70032,31,0,254,0
70032,31,0,260,0
70047,31,0,230,0
70047,31,4,1,0
70047,31,1,212,0
70047,31,1,220,0
70047,31,2,241,0
70047,31,0,242,0
70047,31,0,251,0
70047,31,0,252,0
70047,31,0,254,0
70047,31,0,260,0
70050,31,0,230,0
70050,31,1,1,0
70050,31,0,212,0
70050,31,0,220,0
70050,31,0,241,0
70050,31,0,242,0
70050,31,1,251,0
70050,31,0,252,0
70050,31,0,254,0
70050,31,0,260,0
70030,31,1,230,0
70030,31,4,1,0
70030,31,2,212,0
70030,31,1,220,0
70030,31,0,241,0
70030,31,0,242,0
70030,31,0,260,0
70030,31,0,251,0
70030,31,0,252,0
70030,31,0,254,0
70056,31,2,230,0
70056,31,9,1,0
70056,31,4,212,0
70056,31,3,220,0
70056,31,0,241,0
70056,31,0,242,0
70056,31,0,251,0
70056,31,0,252,0
70056,31,0,254,0
70056,31,0,260,0
70037,31,5,230,0
70037,31,32,1,0
70037,31,11,212,0
70037,31,4,220,0
70037,31,5,241,0
70037,31,4,242,0
70037,31,1,251,0
70037,31,2,252,0
70037,31,0,254,0
70037,31,0,260,0
70043,31,4,230,0
70043,31,22,1,0
70043,31,9,212,0
70043,31,6,220,0
70043,31,2,241,0
70043,31,0,242,0
70043,31,0,251,0
70043,31,0,252,0
70043,31,1,254,0
70043,31,0,260,0
70040,31,0,230,0
70040,31,1,1,0
70040,31,0,212,0
70040,31,0,220,0
70040,31,1,241,0
70040,31,0,242,0
70040,31,0,251,0
70040,31,0,252,0
70040,31,0,254,0
70040,31,0,260,0
70051,31,1,230,0
70051,31,5,1,0
70051,31,0,212,0
70051,31,0,220,0
70051,31,0,252,0
70051,31,0,241,0
70051,31,1,242,0
70051,31,2,251,0
70051,31,1,254,0
70051,31,0,260,0
70052,31,0,230,0
70052,31,6,1,0
70052,31,0,212,0
70052,31,3,220,0
70052,31,1,241,0
70052,31,0,242,0
70052,31,1,251,0
70052,31,1,252,0
70052,31,0,254,0
70052,31,0,260,0
70053,31,14,1,0
70053,31,8,212,0
70053,31,4,220,0
70053,31,1,230,0
70053,31,0,241,0
70053,31,0,242,0
70053,31,1,251,0
70053,31,0,252,0
70053,31,0,254,0
70053,31,0,260,0
70123,31,0,252,0
70123,31,71,1,0
70123,31,19,212,0
70123,31,15,220,0
70123,31,12,230,0
70123,31,14,241,0
70123,31,4,242,0
70123,31,6,251,0
70123,31,0,254,0
70123,31,1,260,0
70119,31,4,230,0
70119,31,20,1,0
70119,31,9,212,0
70119,31,5,220,0
70119,31,0,241,0
70119,31,2,242,0
70119,31,0,251,0
70119,31,0,252,0
70119,31,0,254,0
70119,31,0,260,0
70118,31,1,230,0
70118,31,5,1,0
70118,31,3,212,0
70118,31,0,220,0
70118,31,0,241,0
70118,31,0,242,0
70118,31,1,251,0
70118,31,0,252,0
70118,31,0,254,0
70118,31,0,260,0
70117,31,5,230,0
70117,31,13,1,0
70117,31,5,212,0
70117,31,1,220,0
70117,31,2,241,0
70117,31,0,242,0
70117,31,0,251,0
70117,31,0,252,0
70117,31,0,254,0
70117,31,0,260,0
70122,31,4,230,0
70122,31,8,1,0
70122,31,1,212,0
70122,31,2,220,0
70122,31,1,241,0
70122,31,0,242,0
70122,31,0,251,0
70122,31,0,252,0
70122,31,0,254,0
70122,31,0,260,0
70116,31,0,230,0
70116,31,1,1,0
70116,31,1,212,0
70116,31,0,220,0
70116,31,0,241,0
70116,31,0,242,0
70116,31,0,251,0
70116,31,0,252,0
70116,31,0,254,0
70116,31,0,260,0
70121,31,4,230,0
70121,31,13,1,0
70121,31,4,212,0
70121,31,2,220,0
70121,31,3,241,0
70121,31,0,242,0
70121,31,0,251,0
70121,31,0,252,0
70121,31,0,254,0
70121,31,0,260,0
70085,31,2,230,0
70085,31,2,1,0
70085,31,0,212,0
70085,31,0,220,0
70085,31,0,241,0
70085,31,0,242,0
70085,31,0,251,0
70085,31,0,252,0
70085,31,0,254,0
70085,31,0,260,0
70092,31,0,230,0
70092,31,2,1,0
70092,31,2,212,0
70092,31,0,220,0
70092,31,0,241,0
70092,31,0,242,0
70075,31,0,230,0
70075,31,3,1,0
70075,31,2,212,0
70075,31,0,220,0
70075,31,0,241,0
70075,31,0,242,0
70075,31,0,251,0
70075,31,1,252,0
70075,31,0,254,0
70075,31,0,260,0
70092,31,0,260,0
70092,31,0,251,0
70092,31,0,252,0
70092,31,0,254,0
70113,31,2,230,0
70113,31,7,1,0
70113,31,2,212,0
70113,31,2,220,0
70113,31,0,241,0
70113,31,1,242,0
70113,31,0,251,0
70113,31,0,252,0
70113,31,0,254,0
70079,31,1,230,0
70079,31,9,1,0
70079,31,2,212,0
70079,31,0,220,0
70079,31,2,241,0
70079,31,0,242,0
70079,31,1,251,0
70079,31,1,252,0
70114,31,0,241,0
70113,31,0,260,0
70114,31,3,1,0
70114,31,1,212,0
70114,31,2,220,0
70114,31,0,230,0
70096,31,0,230,0
70079,31,2,254,0
70079,31,0,260,0
70096,31,1,1,0
70096,31,0,212,0
70096,31,1,220,0
70096,31,0,241,0
70096,31,0,242,0
70096,31,0,251,0
70096,31,0,252,0
70096,31,0,254,0
70096,31,0,260,0
70114,31,0,254,0
70114,31,0,242,0
70114,31,0,251,0
70114,31,0,252,0
70114,31,0,260,0
70091,31,1,1,0
70091,31,0,212,0
70091,31,0,220,0
70091,31,1,230,0
70091,31,0,241,0
70091,31,0,242,0
70091,31,0,251,0
70091,31,0,252,0
70091,31,0,254,0
70091,31,0,260,0
70094,31,0,230,0
70094,31,8,1,0
70094,31,1,212,0
70094,31,1,220,0
70094,31,2,241,0
70094,31,2,242,0
70094,31,1,251,0
70094,31,1,252,0
70094,31,0,254,0
70094,31,0,260,0
70112,31,0,252,0
70112,31,5,1,0
70112,31,3,212,0
70112,31,1,220,0
70112,31,0,230,0
70112,31,0,241,0
70112,31,1,242,0
70112,31,0,251,0
70112,31,0,254,0
70112,31,0,260,0
70087,31,0,230,0
70087,31,13,1,0
70087,31,4,212,0
70087,31,2,220,0
70087,31,6,241,0
70087,31,1,242,0
70087,31,0,251,0
70087,31,0,252,0
70087,31,0,254,0
70087,31,0,260,0
70090,31,0,230,0
70090,31,1,1,0
70090,31,0,212,0
70090,31,0,220,0
70090,31,0,241,0
70090,31,1,242,0
70090,31,0,251,0
70090,31,0,252,0
70090,31,0,254,0
70090,31,0,260,0
70084,31,2,230,0
70084,31,7,1,0
70084,31,1,212,0
70084,31,1,220,0
70084,31,1,241,0
70084,31,2,242,0
70084,31,0,251,0
70084,31,0,252,0
70084,31,0,254,0
70084,31,0,260,0
70115,31,3,230,0
70115,31,17,1,0
70115,31,12,212,0
70115,31,0,220,0
70115,31,1,241,0
70115,31,1,242,0
70115,31,0,251,0
70115,31,0,252,0
70115,31,0,254,0
70115,31,0,260,0
70086,31,0,242,0
70086,31,7,1,0
70086,31,0,212,0
70086,31,2,220,0
70086,31,1,230,0
70086,31,2,241,0
70086,31,2,251,0
70086,31,0,252,0
70086,31,0,254,0
70086,31,0,260,0
70006,31,1,230,0
70006,31,6,1,0
70006,31,3,212,0
70006,31,1,220,0
70006,31,1,241,0
70006,31,0,242,0
70006,31,0,251,0
70006,31,0,252,0
70006,31,0,254,0
70006,31,0,260,0
70003,31,0,242,0
70003,31,9,1,0
70003,31,6,212,0
70003,31,1,220,0
70003,31,2,230,0
70003,31,0,241,0
70003,31,0,251,0
70003,31,0,252,0
70003,31,0,254,0
70003,31,0,260,0
70001,31,4,230,0
70001,31,25,1,0
70001,31,10,212,0
70001,31,5,220,0
70001,31,5,241,0
70001,31,1,242,0
70001,31,0,251,0
70001,31,0,252,0
70001,31,0,254,0
70001,31,0,260,0
70005,31,1,230,0
70005,31,10,1,0
70005,31,4,212,0
70005,31,5,220,0
70005,31,0,241,0
70005,31,0,242,0
70005,31,0,251,0
70005,31,0,252,0
70005,31,0,254,0
70005,31,0,260,0
70002,31,3,230,0
70002,31,17,1,0
70002,31,7,212,0
70002,31,6,220,0
70002,31,1,241,0
70002,31,0,242,0
70002,31,0,251,0
70002,31,0,252,0
70002,31,0,254,0
70002,31,0,260,0
70535,31,5,230,0
70535,31,22,1,0
70535,31,6,212,0
70535,31,3,220,0
70535,31,6,241,0
70535,31,1,242,0
70535,31,1,251,0
70535,31,0,252,0
70535,31,0,254,0
70535,31,0,260,0
70554,31,1,230,0
70554,31,2,1,0
70554,31,0,212,0
70554,31,0,220,0
70554,31,1,241,0
70554,31,0,242,0
70554,31,0,251,0
70554,31,0,252,0
70554,31,0,254,0
70554,31,0,260,0
70533,31,0,230,0
70533,31,2,1,0
70533,31,2,212,0
70533,31,0,220,0
70533,31,0,241,0
70533,31,0,242,0
70533,31,0,251,0
70533,31,0,252,0
70533,31,0,254,0
70533,31,0,260,0
70546,31,1,230,0
70546,31,11,1,0
70546,31,6,212,0
70546,31,1,220,0
70546,31,2,241,0
70546,31,0,242,0
70546,31,1,251,0
70546,31,0,252,0
70546,31,0,254,0
70546,31,0,260,0
70548,31,0,230,0
70548,31,7,1,0
70548,31,4,212,0
70548,31,3,220,0
70548,31,0,241,0
70548,31,0,254,0
70548,31,0,242,0
70548,31,0,251,0
70548,31,0,252,0
70548,31,0,260,0
70556,31,0,230,0
70556,31,2,1,0
70556,31,0,212,0
70556,31,1,220,0
70556,31,0,241,0
70556,31,0,242,0
70560,31,14,230,0
70560,31,69,1,0
70560,31,17,212,0
70560,31,14,220,0
70560,31,12,241,0
70560,31,10,242,0
70560,31,1,251,0
70560,31,1,252,0
70560,31,0,254,0
70560,31,0,260,0
70552,31,0,230,0
70552,31,2,241,0
70552,31,1,242,0
70552,31,0,251,0
70552,31,0,252,0
70552,31,0,254,0
70552,31,0,260,0
70556,31,0,254,0
70552,31,4,1,0
70552,31,0,212,0
70552,31,1,220,0
70556,31,1,251,0
70556,31,0,252,0
70556,31,0,260,0
70538,31,2,241,0
70555,31,5,1,0
70538,31,9,1,0
70538,31,0,212,0
70538,31,1,220,0
70538,31,1,230,0
70538,31,2,242,0
70538,31,3,251,0
70538,31,0,252,0
70538,31,0,254,0
70538,31,0,260,0
70555,31,1,241,0
70555,31,2,212,0
70555,31,1,220,0
70555,31,0,230,0
70555,31,0,242,0
70555,31,1,251,0
70555,31,0,252,0
70555,31,0,254,0
70555,31,0,260,0
70550,31,0,230,0
70550,31,1,1,0
70550,31,1,212,0
70550,31,0,220,0
70550,31,0,241,0
70550,31,0,242,0
70550,31,0,251,0
70550,31,0,252,0
70550,31,0,254,0
70550,31,0,260,0
70541,31,0,230,0
70541,31,1,1,0
70541,31,0,212,0
70541,31,0,220,0
70541,31,1,241,0
70541,31,0,242,0
70541,31,0,251,0
70541,31,0,252,0
70541,31,0,254,0
70541,31,0,260,0
70544,31,3,230,0
70544,31,13,1,0
70544,31,5,212,0
70544,31,1,220,0
70544,31,1,241,0
70544,31,0,242,0
70544,31,3,251,0
70544,31,0,252,0
70544,31,0,254,0
70544,31,0,260,0
70543,31,0,230,0
70543,31,2,1,0
70543,31,2,212,0
70543,31,0,220,0
70543,31,0,241,0
70543,31,0,242,0
70543,31,0,251,0
70543,31,0,252,0
70357,31,1,230,0
70543,31,0,254,0
70543,31,0,260,0
70357,31,7,1,0
70357,31,1,212,0
70357,31,3,220,0
70357,31,2,241,0
70357,31,0,242,0
70357,31,0,251,0
70357,31,0,252,0
70357,31,0,254,0
70357,31,0,260,0
70181,31,0,242,0
70181,31,0,220,0
70181,31,0,230,0
70181,31,1,241,0
70181,31,0,251,0
70181,31,0,252,0
70181,31,0,254,0
70181,31,0,260,0
70341,31,0,230,0
70341,31,3,1,0
70341,31,0,212,0
70341,31,0,220,0
70341,31,2,241,0
70341,31,1,242,0
70341,31,0,251,0
70341,31,0,252,0
70341,31,0,254,0
70341,31,0,260,0
