,fips,relevant_naics,estab,emp,payann
0,32,2362,433,6039,437415
1,32,2381,577,14400,661336
2,32,1141,4,0,0
3,32,1151,16,167,7439
4,32,2211,82,3372,370700
5,32,2383,948,14376,671614
6,32,1152,29,95,2370
7,32,2371,109,2969,178900
8,32,2212,20,0,0
9,32,2213,22,128,10541
10,32,2111,12,56,3288
11,32,2372,42,110,9217
12,32,2122,59,10503,1021037
13,32,2361,889,6937,397433
14,32,2373,50,3105,262604
15,32,2123,44,781,51746
16,32,2382,1405,19782,1158666
17,32,2379,18,185,12410
18,32,2131,69,1595,175576
19,32,3251,12,236,18923
20,32,3113,15,188,9108
21,32,3114,11,189,7437
22,32,3119,50,2328,84219
23,32,3122,4,8,728
24,32,3132,5,37,1340
25,32,3159,3,6,110
26,32,3169,3,8,223
27,32,3211,3,0,0
28,32,3212,7,551,19215
29,32,3231,161,3077,142033
30,32,3252,3,43,1844
31,32,3253,5,28,1995
32,32,3254,21,494,23085
33,32,3371,54,741,24608
34,32,4232,108,931,52895
35,32,3115,10,631,33978
36,32,3116,12,96,3787
37,32,3141,12,97,3706
38,32,3149,38,459,14703
39,32,3219,49,525,18346
40,32,3255,9,267,13302
41,32,3256,14,81,5614
42,32,3329,39,757,41452
43,32,4245,7,28,890
44,32,4411,277,10575,614835
45,32,4543,336,1415,61174
46,32,4842,298,2698,123118
47,32,3262,12,319,13658
48,32,3372,32,763,42023
49,32,4246,78,663,47739
50,32,4431,234,3220,115229
51,32,4533,142,1694,33305
52,32,3272,10,181,5798
53,32,3273,71,1581,90161
54,32,3331,8,231,13742
55,32,3332,16,120,5715
56,32,4233,124,1273,67944
57,32,4237,173,1953,123483
58,32,3333,6,19,943
59,32,3334,10,382,22236
60,32,3379,9,103,3567
61,32,4241,60,665,33568
62,32,4247,51,593,41041
63,32,4452,148,1402,25905
64,32,4512,48,480,8143
65,32,4539,507,3399,110275
66,32,3274,10,587,38973
67,32,3335,17,261,16468
68,32,3336,4,84,4808
69,32,3339,31,739,42026
70,32,3391,89,639,25922
71,32,4412,102,1381,68046
72,32,4441,324,8227,258524
73,32,4471,801,8801,184104
74,32,4482,301,4301,77505
75,32,4811,26,6447,534263
76,32,3279,34,808,39980
77,32,4242,135,1420,87147
78,32,4248,42,2415,227164
79,32,4522,36,4240,96206
80,32,4812,30,430,34792
81,32,4851,7,1879,77898
82,32,4852,9,221,6921
83,32,3314,8,931,64269
84,32,3315,5,471,19074
85,32,3341,5,70,2595
86,32,3399,171,4673,311857
87,32,4234,334,3422,229201
88,32,4238,361,4922,272427
89,32,4249,194,1502,58933
90,32,4413,445,4853,153459
91,32,4453,165,1133,29326
92,32,4483,241,1942,90708
93,32,4523,266,19046,520366
94,32,4853,75,9118,225700
95,32,3321,8,104,5147
96,32,3342,15,203,9393
97,32,3343,5,20,1072
98,32,3344,26,734,28805
99,32,4243,64,1141,48574
100,32,4841,413,5717,293316
101,32,3322,6,43,2111
102,32,3323,115,2781,151640
103,32,3345,38,5620,516630
104,32,4442,69,906,28767
105,32,4481,1175,19660,374077
106,32,4854,6,0,0
107,32,4244,292,6110,317096
108,32,4461,845,9144,308111
109,32,4531,68,317,6616
110,32,4541,590,4806,189600
111,32,4855,27,900,31416
112,32,3346,6,0,0
113,32,4421,188,2107,78394
114,32,4511,289,3912,78087
115,32,4532,306,3327,61940
116,32,4859,38,844,18602
117,32,3324,3,0,0
118,32,3325,9,69,2547
119,32,3351,16,258,12914
120,32,3353,10,58,3861
121,32,4231,175,2383,114041
122,32,4251,323,1522,68038
123,32,4451,572,20796,572054
124,32,4542,21,212,7451
125,32,4862,4,0,0
126,32,3326,8,99,3825
127,32,3327,80,1378,71328
128,32,3359,15,635,40238
129,32,4235,51,555,31472
130,32,4422,193,2142,60351
131,32,2389,508,7514,418415
132,32,3118,98,2123,68597
133,32,3121,34,923,51053
134,32,3259,16,210,12785
135,32,3361,3,0,0
136,32,3362,4,0,0
137,32,3363,27,251,11311
