Naics,Establishments,Employees,Payroll
1131,3,30,75
1132,3,5,199
1142,9,51,1471
1151,78,526,28986
1133,259,753,29888
1141,7,13,317
1152,141,2274,134656
1153,24,113,5748
2123,134,5563,675880
2131,14,211,13381
2361,3128,12643,660604
2211,279,10711,1181738
2371,365,8385,779734
2212,73,1918,264089
2213,12,95,9340
2362,600,18135,1315989
2381,2253,15186,912798
2372,54,130,11646
2373,161,3087,449571
2379,81,1146,94462
2382,3494,40436,2781265
2389,1477,9718,836282
2383,2440,15213,756395
3111,83,2351,142932
3117,4,60,2732
3112,25,1014,73756
3113,69,2759,173068
3114,100,11043,684149
3119,122,9275,532358
3115,227,26268,1489960
3116,139,18304,1003342
3118,248,6434,253925
3133,7,189,10004
3141,13,174,5051
3121,213,5002,239055
3132,16,783,41192
3149,77,711,28908
3151,3,141,3474
3152,32,522,14661
3159,7,31,693
3162,8,674,18175
3161,8,323,14498
3169,18,229,10131
3211,107,2014,85046
3212,45,4027,200320
3219,358,13047,547962
3221,36,8796,659537
3222,166,18486,1187372
3231,620,25212,1261674
3241,19,855,85039
3251,52,2727,157056
3252,40,2342,128976
3253,20,1087,78537
3254,64,4860,439093
3255,56,3953,250688
3256,57,3046,274779
3259,48,1478,76124
3261,391,31327,1708068
3262,43,1918,103834
3271,20,627,19786
3272,34,3406,172818
3274,12,289,20516
3279,76,2416,128666
3311,5,770,46276
3312,15,891,53448
3313,11,1499,55938
3273,252,3762,250426
3314,13,482,29278
3315,101,13226,661725
3325,14,1492,76925
3327,840,18129,927540
3321,114,8167,449420
3322,38,1871,108847
3323,360,17949,1038562
3324,54,4885,304607
3326,33,1869,93955
3331,116,13572,843010
3328,216,7174,298470
3329,233,9382,523314
3336,54,5586,358068
3339,231,15535,1032128
3332,154,8112,587078
3333,51,4311,263538
3334,55,4883,279389
3335,325,7430,455881
3342,15,583,36256
3343,9,268,13006
3344,71,6114,301806
3345,133,8482,723995
3351,24,3583,213724
3341,22,1417,103379
3346,5,179,12754
3352,13,4280,283679
3359,44,3384,189483
3353,90,11431,812663
3361,3,2179,163085
3362,59,5583,257357
3363,132,12549,626874
3364,19,1394,98288
3365,7,399,27081
3366,25,3075,155470
3369,31,6593,423411
3372,99,4494,223102
3371,256,11230,482160
3379,17,1939,96583
3391,165,5576,325224
3399,315,7537,382863
4452,433,4298,90761
4233,319,5945,337328
4231,415,10233,607528
4232,156,2685,160593
4234,577,14531,1256094
4237,371,7244,531277
4235,137,2798,163801
4236,438,10771,1001751
4238,1283,21704,1446705
4241,146,2206,163078
4239,438,7127,436328
4242,125,2890,214976
4243,85,1379,103325
4246,226,3346,222106
4244,526,15618,864451
4245,98,1059,65007
4247,126,1276,86262
4248,88,4815,266616
4249,553,7789,459107
4412,412,4865,228631
4251,597,3392,197714
4411,974,28872,1414212
4413,1007,9424,279247
4441,1190,24725,850888
4421,402,3722,140258
4442,394,3868,137791
4422,525,4428,130530
4431,479,4963,153723
4451,1095,50830,1072064
4453,401,2039,42615
4461,1326,17441,615584
4471,2549,29306,660925
4481,1217,15341,202848
4512,118,989,13298
4482,341,3167,49057
4523,751,47526,1162574
4483,308,1819,59314
4531,236,1176,18563
4511,804,8354,177672
4532,403,2428,38041
4522,68,5902,81163
4543,620,3191,133466
4533,422,5989,94567
4539,750,4913,129891
4812,20,202,11363
4541,761,18551,998732
4542,78,1060,37483
4811,26,2450,117833
4841,2209,40978,2237370
4855,22,360,6713
4842,1622,12976,692703
4851,10,384,7069
4852,5,269,5185
4853,123,1772,26185
4882,10,83,4368
4884,173,1309,49150
4854,238,9979,154981
4859,131,2148,42301
4861,4,6,637
4862,15,104,11528
4869,8,17,1595
4871,12,38,1077
4922,79,2448,62916
4872,21,69,5105
4881,93,2059,92978
4931,420,20137,905938
4883,19,140,9015
4885,257,2604,154426
4889,25,253,10491
4921,173,10777,462606
5111,305,6025,274411
5112,157,17318,2102034
5122,23,260,12599
5121,232,3579,62025
5151,151,3991,205259
5152,13,55,6926
