Zip,Naics,Establishments,Employees,Payroll
83414,00,24,1,10520
83414,00,19,210,0
83414,23,6,1,0
83414,00,3,220,0
83414,23,3,210,0
83414,54,6,1,0
83414,54,6,210,0
82717,00,88,1,60995
82717,00,11,241,0
82717,00,43,210,0
82717,00,16,220,0
82717,00,11,230,0
82717,00,5,242,0
82717,21,15,1,0
82717,21,8,210,0
82717,23,18,1,0
82717,23,10,210,0
82717,23,3,230,0
82717,23,3,241,0
82801,54,312,1,0
82801,54,262,210,0
82801,54,22,220,0
82801,54,17,230,0
82801,54,11,241,0
82833,00,26,1,4387
82833,00,17,210,0
82833,00,5,220,0
82833,23,5,1,0
82833,23,3,220,0
82833,53,5,1,0
82833,53,5,210,0
82833,72,4,1,0
82834,00,481,1,94196
82834,00,356,210,0
82834,00,66,220,0
82834,00,42,230,0
82834,00,15,241,0
82834,21,10,1,0
82834,21,9,210,0
82901,23,74,1,0
82901,23,47,210,0
82901,23,17,220,0
82901,23,3,230,0
82901,23,6,241,0
82937,81,4,1,0
82939,00,54,1,35294
82939,00,31,210,0
82939,00,9,220,0
82939,00,7,230,0
82939,00,4,241,0
82939,23,7,1,0
82939,23,5,210,0
82939,44,15,1,0
82939,44,8,210,0
82939,44,4,220,0
82939,48,3,1,0
82939,52,5,1,0
82939,52,4,210,0
83001,61,33,1,0
83001,61,22,210,0
83001,61,4,241,0
83011,72,4,1,0
83011,72,3,210,0
83012,00,16,1,8018
83012,00,8,210,0
83012,00,4,220,0
83012,00,3,241,0
83012,44,3,1,0
83012,72,4,1,0
83012,72,3,210,0
83013,00,13,1,11437
83013,00,9,210,0
83013,71,3,1,0
83013,71,3,210,0
83110,71,5,1,0
83110,71,3,210,0
83110,72,3,220,0
83110,72,22,1,0
83110,72,12,210,0
83110,72,5,230,0
83128,52,4,1,0
83128,53,10,1,0
83128,53,8,210,0
83128,54,16,1,0
83128,54,16,210,0
82001,81,164,1,0
82001,81,104,210,0
82001,81,32,220,0
82001,81,18,230,0
82007,56,26,1,0
82007,56,11,210,0
82007,56,9,220,0
82007,56,3,230,0
82009,54,91,1,0
82009,54,76,210,0
82009,54,8,220,0
82009,54,5,241,0
82072,53,25,1,0
82072,53,21,210,0
82072,54,47,1,0
82214,48,5,1,0
82214,52,5,1,0
82214,62,3,1,0
82214,72,6,1,0
82214,72,3,230,0
82214,81,4,1,0
82214,81,4,210,0
82215,00,5,1,903
82217,00,3,1,87
82217,00,3,210,0
82221,00,14,1,1016
82221,00,13,210,0
82221,23,5,1,0
82221,23,5,210,0
82221,81,4,1,0
82221,81,3,210,0
82301,62,24,1,0
82301,62,10,210,0
82301,62,5,220,0
82301,62,4,230,0
82301,62,3,241,0
82301,71,6,1,0
82301,71,6,210,0
82401,81,31,1,0
82401,81,21,210,0
82401,81,10,220,0
82414,71,40,1,0
82414,71,30,210,0
82435,48,4,210,0
82435,48,9,1,0
82435,51,11,1,0
82435,51,6,210,0
82435,51,3,230,0
82435,52,19,1,0
82435,52,13,210,0
82435,52,4,220,0
82513,44,15,1,0
82513,44,11,210,0
82513,44,4,220,0
82513,51,3,1,0
82513,48,3,1,0
82513,53,10,1,0
82601,21,37,1,0
82601,21,18,210,0
82601,21,6,220,0
82601,21,7,241,0
82601,21,3,242,0
82601,54,138,1,0
82601,54,95,210,0
82601,54,14,220,0
82601,54,19,230,0
82601,54,7,241,0
82601,54,3,242,0
82602,22,4,1,0
82602,23,11,1,0
82602,23,5,210,0
82602,23,4,220,0
82602,42,3,210,0
82602,31,4,1,0
82602,42,8,1,0
82602,42,3,230,0
82602,44,5,1,0
82602,44,3,210,0
82602,53,8,1,0
82602,53,7,210,0
82602,54,6,1,0
82602,54,6,210,0
82609,61,4,1,0
82609,61,3,210,0
82609,62,72,1,0
