Naics,Establishments,Employees,Payroll
1141,3,3,254
1133,241,648,23626
1152,127,1451,79766
1151,53,405,22830
1153,3,24,1159
2123,100,6407,792329
2211,229,9854,1041901
2212,37,1397,182975
2213,3,61,6999
2382,3472,38657,2580343
2383,2456,14483,699285
2381,2260,14048,825507
2373,103,2221,285650
2372,44,101,9063
2362,590,14210,1113089
2379,45,480,32635
2389,1462,9407,768351
2361,3031,11756,574226
2371,318,7665,1100436
3111,47,1234,65172
3116,94,13467,652924
3118,172,5163,189896
3121,154,4221,201220
3152,6,26,973
3115,210,22146,1254058
3132,6,289,21668
3114,71,8810,536554
3112,9,224,13471
3161,5,333,16553
3119,78,6334,356397
3169,3,7,166
3149,58,588,24027
3113,35,1039,45994
3251,26,1381,81358
3273,200,3099,189379
3271,3,23,445
3222,138,15939,994909
3272,19,1478,67744
3259,27,592,37807
3279,46,1249,64967
3219,354,12919,508373
3255,42,2248,169740
3253,3,89,5051
3241,9,227,21992
3254,45,3115,256026
3261,365,28682,1461655
3231,651,25454,1296578
3221,22,6524,491713
3252,22,672,40924
3262,26,1133,69300
3211,78,1514,60237
3256,38,2614,185691
3212,17,627,38252
3364,10,345,21372
3331,82,10709,679239
3323,327,16022,908922
3324,24,1845,111310
3328,209,6500,286959
3333,40,2065,129913
3342,6,168,12130
3341,17,1958,108990
3322,21,1097,59550
3351,7,304,20751
3353,65,8905,611844
3336,46,5506,398176
3321,95,6280,370941
3315,67,8332,486829
3325,10,861,45765
3371,217,4738,204054
3352,7,2873,198334
3332,126,6319,438754
3327,815,17339,908576
3391,166,4267,225425
3335,298,6967,430069
3362,19,1268,63863
3363,93,9138,474610
3345,104,8422,856853
3314,3,144,8870
3372,72,2592,138584
3359,26,1313,64483
3329,198,7665,457081
3379,3,42,1628
3339,207,12893,891250
3399,324,8777,568474
3369,6,147,7680
3365,4,230,17870
3344,51,3672,199995
3366,7,637,24610
3326,18,776,47170
3312,10,487,31259
3334,18,1390,98551
4243,67,866,53325
4248,50,2962,153730
4246,206,3055,185729
4242,93,2362,143846
4245,63,1090,62392
4232,131,2384,149489
4244,503,15473,852758
4237,323,5837,432585
4236,404,9040,817355
4233,285,5107,291518
4238,1308,21064,1403940
4235,115,2330,140490
4239,427,7519,432312
4249,552,7277,387257
4231,388,9451,529715
4241,118,1323,85553
4247,80,826,55919
4234,535,10408,703600
4251,613,3485,209763
4411,960,28661,1297369
4413,990,8871,265411
4453,389,1942,34463
4441,1248,25490,796668
4481,1243,15806,237761
4431,508,5318,167777
4421,372,3637,130892
4471,2573,27489,548978
4451,1104,49112,962541
4461,1270,17281,596553
4422,527,4592,127668
4483,308,1787,61504
4442,392,3492,118327
4412,395,4428,184659
4482,328,3782,52821
4452,428,3996,76442
4512,95,1066,16068
4522,126,12104,190878
4543,644,3277,124071
4541,672,18144,822533
4531,208,1118,17625
4523,717,44710,1114367
4532,410,2560,43191
4539,738,4582,113414
4511,838,9523,178264
4533,390,5508,92917
4542,51,774,27668
4885,223,2424,147968
4841,2164,39115,2072207
4812,6,51,2728
4889,14,113,5800
4859,92,1312,32365
4861,3,102,8771
4871,3,12,586
4872,9,10,964
4811,14,2173,108598
4854,217,8491,165792
4842,1660,13218,660431
4881,64,1443,65737
4882,3,20,870
4884,125,928,34093
4883,9,64,4288
4853,76,1075,21263
4921,123,7622,332838
4922,58,699,19708
4931,407,18130,783897
5182,163,5786,385810
5121,180,2597,48888
5111,303,6096,275950
5191,59,940,130676
5179,31,172,8029
5151,108,3524,184808
5112,120,17179,2011964
5122,18,266,14429
5173,1328,16197,1004337
5223,256,1983,97725
5242,2892,20510,1217920
5221,2570,39513,2369306
5241,461,55933,5301918
5222,559,7105,531894
5239,1355,5993,817198
5231,486,5923,826893
5313,1121,9583,390600
5321,222,1963,81497
5324,139,1934,102748
5322,251,1802,61489
5323,10,53,2785
5331,16,214,17183
5311,1583,7318,271016
5312,1552,4260,213939
5412,1897,16661,723147
5418,502,6271,389455
5413,1536,19799,1578887
5415,1576,15876,1400551
5411,2132,13999,1191056
5416,1851,14312,915055
5419,1214,10447,443110
5417,163,9427,974263
5414,356,1565,82020
5511,986,81007,7582864
5614,329,12762,429857
5613,1126,51321,1590154
5612,39,703,38293
5616,235,6499,164824
5611,409,6923,490100
5619,307,4667,185452
5629,282,2532,135024
5617,3723,33109,917577
5615,197,3050,172153
5621,181,3629,197979
5622,18,135,8591
6114,88,955,61337
6113,35,22087,1230584
6117,61,593,20690
6111,381,13847,434615
6112,6,778,24146
6116,849,7068,101352
6115,79,1295,48251
6244,1572,19388,388533
6242,310,2882,91875
6233,1213,34130,811941
6221,76,80257,4674014
6216,351,14320,465996
6241,1779,40313,882610
6215,167,5443,369209
6231,359,27985,795827
6212,1994,17559,1065068
6213,2759,17233,660724
6211,2345,44811,4567777
6219,236,8281,381787
6239,95,1336,32850
6214,850,26172,2048411
6222,4,1750,103764
6232,1324,14746,368946
6223,5,686,34854
6243,190,8943,166182
7114,5,14,605
7131,41,928,21343
7132,7,140,5888
7115,172,532,16761
7121,155,1900,53994
7139,1929,34521,534388
7111,120,1549,36475
7113,147,3151,58608
7112,39,3062,632179
7224,2737,15163,191006
7212,223,1151,47014
7225,9793,185511,2751520
7213,13,85,749
7223,826,13645,261339
7211,1236,34149,771761
8111,3220,16812,637098
8139,1160,8964,358370
8134,398,3343,76527
8113,480,3355,192374
8122,523,2336,97129
8123,322,4274,134682
8112,141,739,34077
8132,337,2064,114363
8129,693,4625,78773
8114,315,975,26049
8121,2623,15607,336519
8131,3882,36512,770170
8133,307,2477,92268
