Zip Code,naics,Establishments,Employees,Payroll,IND Level
55943,00,67,001,18220,2
55943,00,45,210,0,2
55943,00,8,220,0,2
55943,00,8,230,0,2
55943,00,4,241,0,2
55943,23,14,001,0,2
55943,23,14,210,0,2
55943,31-33,5,001,0,2
55943,42,3,001,0,2
55943,44-45,6,001,0,2
55943,44-45,3,210,0,2
55943,48-49,4,001,0,2
55943,48-49,4,210,0,2
55943,52,4,001,0,2
55943,52,3,210,0,2
55943,56,4,001,0,2
55943,56,3,210,0,2
55943,62,4,001,0,2
55943,72,8,001,0,2
55943,72,4,210,0,2
55943,72,3,220,0,2
55943,81,8,001,0,2
55943,81,8,210,0,2
