Zip Code,naics,Establishments,Employees,Payroll,IND Level
38635,00,205,001,93488,2
38635,00,102,210,0,2
38635,00,49,220,0,2
38635,00,15,230,0,2
38635,00,23,241,0,2
38635,00,12,242,0,2
38635,00,3,251,0,2
38635,23,13,001,0,2
38635,23,10,210,0,2
38635,23,3,220,0,2
38635,31-33,11,001,0,2
38635,31-33,3,210,0,2
38635,31-33,4,241,0,2
38635,42,4,001,0,2
38635,42,3,210,0,2
38635,44-45,49,001,0,2
38635,44-45,26,210,0,2
38635,44-45,14,220,0,2
38635,44-45,5,230,0,2
38635,44-45,3,241,0,2
38635,48-49,12,001,0,2
38635,48-49,5,210,0,2
38635,48-49,3,220,0,2
38635,48-49,3,230,0,2
38635,51,4,001,0,2
38635,51,3,210,0,2
38635,52,21,001,0,2
38635,52,13,210,0,2
38635,52,4,220,0,2
38635,52,3,241,0,2
38635,53,4,001,0,2
38635,53,3,210,0,2
38635,54,12,001,0,2
38635,54,9,210,0,2
38635,56,4,001,0,2
38635,61,4,001,0,2
38635,62,23,001,0,2
38635,62,7,210,0,2
38635,62,5,220,0,2
38635,62,5,241,0,2
38635,62,5,242,0,2
38635,71,4,001,0,2
38635,72,19,001,0,2
38635,72,4,210,0,2
38635,72,4,242,0,2
38635,72,4,220,0,2
38635,72,3,230,0,2
38635,72,4,241,0,2
38635,81,21,001,0,2
38635,81,12,210,0,2
38635,81,8,220,0,2
