Naics,Establishments,Employees,Payroll
5415,170,2497,184016
5416,355,2044,126977
5417,37,461,23311
5511,124,4418,340231
5613,102,5294,196817
5617,570,3356,100059
5619,73,453,17878
5622,18,165,7493
6111,42,1356,34005
6216,21,535,20810
5418,79,866,38947
5615,44,216,8502
5629,64,307,18875
6117,12,51,689
6242,55,675,16608
8112,21,133,8000
6219,75,1536,50544
7225,1240,24471,393986
8113,154,798,51024
8131,688,4068,84499
6243,18,980,19073
8132,62,492,18635
6211,180,4599,381213
6221,46,18901,1196386
6244,331,3369,53520
8114,47,132,3209
6222,3,0,0
8133,46,350,16622
6231,76,8782,271486
7211,345,8944,179974
8121,351,1745,39430
8134,179,1127,17123
6212,285,2290,146642
8139,187,931,33885
6232,128,4117,129986
7111,18,112,2256
7112,10,100,2364
6213,458,2409,106916
7113,27,962,7921
7212,22,60,2498
8111,568,2832,114078
6233,78,3749,94697
7115,30,53,2228
7213,27,0,0
8122,74,310,11283
7121,48,234,5646
8123,48,641,19602
6239,12,296,11186
7131,11,68,1421
7223,62,630,10674
7132,69,717,15620
7224,392,2817,38256
8129,78,353,6009
6214,93,3193,255222
6241,201,4766,125381
5611,62,1293,61504
5614,88,1603,47814
5616,47,470,14505
6113,10,1326,38044
6114,6,12,678
6115,23,120,6010
7139,266,3697,51111
5419,167,1191,49955
5612,16,415,22644
5621,63,503,26712
6116,81,677,7835
6215,13,485,27892
2212,34,0,0
2111,65,2714,322383
2213,22,101,8971
2372,7,22,1582
2373,72,1100,127074
2121,7,0,0
2361,568,1982,90138
2123,29,388,31439
2379,16,110,9316
2131,420,11047,1023268
2381,497,2765,168583
2362,191,2342,147414
1133,3,0,0
2371,141,1936,191009
1151,104,413,21576
2211,95,3463,337555
1152,10,22,322
3118,28,1259,63230
4232,11,130,6183
4233,55,567,33199
4523,115,7395,191538
4811,5,0,0
4862,27,650,70705
5121,36,395,6697
3119,10,300,13192
3121,14,276,8375
3331,56,3495,207276
4248,21,627,31423
4451,190,6229,125388
4812,8,43,2182
4869,8,29,3131
4871,3,0,0
5223,34,420,30178
5411,388,2063,132321
3149,17,271,11630
4239,54,322,17111
4249,279,2097,131660
4421,69,848,31693
4481,266,2827,37180
4841,359,4330,225057
4881,30,323,13423
5122,3,0,0
5151,55,1137,44354
5312,277,568,29377
3212,8,371,16257
3332,4,22,1258
3339,8,205,10264
3342,3,0,0
3344,3,1226,72514
3345,7,170,6751
4234,73,765,57391
4531,64,275,4935
4882,16,230,15213
5231,87,311,34437
2383,414,1638,76196
3219,18,1444,56610
3359,3,106,3195
3361,3,0,0
3362,10,431,22799
4422,81,754,26416
4452,50,336,7327
4532,73,539,9637
4884,33,206,7296
5173,96,2108,140792
5313,260,1852,65614
5412,295,2157,105371
3231,47,633,20385
3363,16,1102,40914
3364,4,205,12217
4235,20,427,23884
4241,29,417,22399
4885,71,634,32365
5239,215,607,60591
3241,4,1267,137415
3251,5,225,18195
3371,42,656,26694
4236,61,927,57697
4242,22,206,13283
4251,72,762,24075
4431,116,1020,28328
4453,92,917,15049
4533,56,533,8913
4842,712,5925,398306
4889,6,27,1048
3261,24,1310,64056
3372,5,180,8164
4243,9,75,4178
4244,98,2512,124810
4482,51,343,5679
4921,49,1409,62188
5179,17,30,2620
5321,44,276,9289
5413,297,3918,316587
2389,358,2829,241622
3262,4,0,0
3271,3,0,0
3272,3,0,0
3273,50,806,41688
3391,15,118,5129
4461,261,2277,94946
4483,48,277,10414
4539,107,646,20215
5182,24,441,23306
5241,107,4110,233833
3399,38,444,17695
4237,60,543,35738
4441,271,4030,139310
4922,11,98,2881
5191,17,68,2975
5322,36,287,9104
3279,14,116,5482
4411,175,4331,223696
4511,104,1983,47288
4931,37,558,25590
5242,677,2952,157086
5323,11,55,1980
3311,6,67,3415
4238,396,5630,366344
4245,270,2763,165298
4541,44,1352,101526
5221,544,8774,491808
5324,107,1241,96811
3321,4,207,11072
3323,39,937,52128
4231,112,1729,86529
4851,4,29,741
4853,20,381,5975
4854,24,541,11959
5414,37,124,3874
3111,12,217,9949
3324,7,80,3968
3327,45,550,30302
4246,50,442,34630
4412,65,735,33024
4471,463,5888,145601
4542,10,62,2103
4543,148,618,25091
4855,4,191,5758
5111,78,1132,43040
3112,17,742,49071
4442,92,725,26402
4512,17,224,2911
4859,9,209,4259
4861,30,437,38804
5331,18,56,3707
2382,732,7820,531550
3113,8,0,0
3114,6,0,0
3115,3,195,8551
3116,31,593,20983
3328,7,54,2196
3329,18,257,9915
4247,47,678,40304
4413,209,1644,65626
4522,21,1730,29557
5112,22,1660,192956
5222,75,826,68045
5311,344,1172,34282
