	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS_TTL	NAICS_Sector	GEO_ID	estab	emp_reported	payann_reported	emp_est1	payann_est1	estimate_est1	emp_est3	payann_est3	estimate_est3
58	2013	2	13	Aleutians East Borough	6214	Outpatient care centers	62	0500000US02013	1.0	0.0	0.0	23.745454545454542	784.9818181818182	1.0	53.552516931849546	3566.8033665858693	0.8260869565217391
59	2013	2	13	Aleutians East Borough	6214	Outpatient care centers	62	0500000US02013	1.0	0.0	0.0	72.70071722113995	4055.3161301340906	0.7272727272727273	23.745454545454542	784.9818181818182	1.0
60	2013	2	13	Aleutians East Borough	6214	Outpatient care centers	62	0500000US02013	1.0	0.0	0.0	72.70071722113995	4055.3161301340906	0.7272727272727273	53.552516931849546	3566.8033665858693	0.8260869565217391
61	2013	2	13	Aleutians East Borough	6241	Individual and family services	62	0500000US02013	2.0	0.0	0.0	76.74285714285715	2488.5142857142855	1.0	76.74285714285715	2488.5142857142855	1.0
62	2013	2	13	Aleutians East Borough	6241	Individual and family services	62	0500000US02013	2.0	0.0	0.0	76.74285714285715	2488.5142857142855	1.0	71.29568713450293	2696.3678310359232	1.0
63	2013	2	13	Aleutians East Borough	6241	Individual and family services	62	0500000US02013	2.0	0.0	0.0	71.29568713450293	2696.3678310359232	1.0	76.74285714285715	2488.5142857142855	1.0
64	2013	2	13	Aleutians East Borough	6241	Individual and family services	62	0500000US02013	2.0	0.0	0.0	71.29568713450293	2696.3678310359232	1.0	71.29568713450293	2696.3678310359232	1.0
65	2013	2	13	Aleutians East Borough	6244	Child day care services	62	0500000US02013	2.0	0.0	0.0	13.25	137.25	1.0	13.25	137.25	1.0
66	2013	2	13	Aleutians East Borough	6244	Child day care services	62	0500000US02013	2.0	0.0	0.0	13.25	137.25	1.0	10.282643826761474	140.29961215255332	1.0
67	2013	2	13	Aleutians East Borough	6244	Child day care services	62	0500000US02013	2.0	0.0	0.0	10.282643826761474	140.29961215255332	1.0	13.25	137.25	1.0
68	2013	2	13	Aleutians East Borough	6244	Child day care services	62	0500000US02013	2.0	0.0	0.0	10.282643826761474	140.29961215255332	1.0	10.282643826761474	140.29961215255332	1.0
69	2013	2	13	Aleutians East Borough	7139	Other amusement and recreation industries	71	0500000US02013	1.0	0.0	0.0	5.944444444444444	45.22222222222222	1.0	5.944444444444444	45.22222222222222	1.0
70	2013	2	13	Aleutians East Borough	7139	Other amusement and recreation industries	71	0500000US02013	1.0	0.0	0.0	5.944444444444444	45.22222222222222	1.0	3.1875	97.37393162393164	1.0
71	2013	2	13	Aleutians East Borough	7139	Other amusement and recreation industries	71	0500000US02013	1.0	0.0	0.0	3.1875	97.37393162393164	1.0	5.944444444444444	45.22222222222222	1.0
72	2013	2	13	Aleutians East Borough	7139	Other amusement and recreation industries	71	0500000US02013	1.0	0.0	0.0	3.1875	97.37393162393164	1.0	3.1875	97.37393162393164	1.0
73	2013	2	13	Aleutians East Borough	7211	Traveler accommodation	72	0500000US02013	3.0	0.0	0.0	90.875	890.875	1.0	90.875	890.875	1.0
74	2013	2	13	Aleutians East Borough	7211	Traveler accommodation	72	0500000US02013	3.0	0.0	0.0	90.875	890.875	1.0	18.10222816399287	455.4660873440285	0.8823529411764706
75	2013	2	13	Aleutians East Borough	7211	Traveler accommodation	72	0500000US02013	3.0	0.0	0.0	37.13415977961433	1115.076997245179	0.7272727272727273	90.875	890.875	1.0
76	2013	2	13	Aleutians East Borough	7211	Traveler accommodation	72	0500000US02013	3.0	0.0	0.0	37.13415977961433	1115.076997245179	0.7272727272727273	18.10222816399287	455.4660873440285	0.8823529411764706
77	2013	2	13	Aleutians East Borough	7212	RV (recreational vehicle) parks and recreational camps	72	0500000US02013	1.0	0.0	0.0	4.116279069767442	100.53488372093022	1.0	4.116279069767442	100.53488372093022	1.0
78	2013	2	13	Aleutians East Borough	7212	RV (recreational vehicle) parks and recreational camps	72	0500000US02013	1.0	0.0	0.0	4.116279069767442	100.53488372093022	1.0	3.3660139622544745	113.2207116390584	1.0
79	2013	2	13	Aleutians East Borough	7212	RV (recreational vehicle) parks and recreational camps	72	0500000US02013	1.0	0.0	0.0	3.3660139622544745	113.2207116390584	1.0	4.116279069767442	100.53488372093022	1.0
80	2013	2	13	Aleutians East Borough	7212	RV (recreational vehicle) parks and recreational camps	72	0500000US02013	1.0	0.0	0.0	3.3660139622544745	113.2207116390584	1.0	3.3660139622544745	113.2207116390584	1.0
81	2013	2	13	Aleutians East Borough	7224	Drinking places (alcoholic beverages)	72	0500000US02013	4.0	22.0	615.0	22.0	615.0	0.0	22.0	615.0	0.0
82	2013	2	13	Aleutians East Borough	7224	Drinking places (alcoholic beverages)	72	0500000US02013	4.0	22.0	615.0	22.0	615.0	0.0	14.20300751879699	211.54135338345864	0.5789473684210527
83	2013	2	13	Aleutians East Borough	7224	Drinking places (alcoholic beverages)	72	0500000US02013	4.0	22.0	615.0	17.232142857142858	314.0357142857143	0.125	22.0	615.0	0.0
84	2013	2	13	Aleutians East Borough	7224	Drinking places (alcoholic beverages)	72	0500000US02013	4.0	22.0	615.0	17.232142857142858	314.0357142857143	0.125	14.20300751879699	211.54135338345864	0.5789473684210527
85	2013	2	13	Aleutians East Borough	7225	Restaurants and other eating places	72	0500000US02013	3.0	0.0	0.0	12.346153846153848	602.4230769230769	1.0	12.346153846153848	602.4230769230769	1.0
86	2013	2	13	Aleutians East Borough	7225	Restaurants and other eating places	72	0500000US02013	3.0	0.0	0.0	12.346153846153848	602.4230769230769	1.0	25.599624060150376	753.4194078947369	0.75
87	2013	2	13	Aleutians East Borough	7225	Restaurants and other eating places	72	0500000US02013	3.0	0.0	0.0	25.599624060150376	753.4194078947369	0.75	12.346153846153848	602.4230769230769	1.0
88	2013	2	13	Aleutians East Borough	7225	Restaurants and other eating places	72	0500000US02013	3.0	0.0	0.0	25.599624060150376	753.4194078947369	0.75	25.599624060150376	753.4194078947369	0.75
89	2013	2	13	Aleutians East Borough	8131	Religious organizations	81	0500000US02013	1.0	0.0	0.0	5.1000000000000005	39.75	1.0	5.1000000000000005	39.75	1.0
90	2013	2	13	Aleutians East Borough	8131	Religious organizations	81	0500000US02013	1.0	0.0	0.0	5.1000000000000005	39.75	1.0	9.607298474945532	52.39937363834423	1.0
91	2013	2	13	Aleutians East Borough	8131	Religious organizations	81	0500000US02013	1.0	0.0	0.0	9.607298474945532	52.39937363834423	1.0	5.1000000000000005	39.75	1.0
92	2013	2	13	Aleutians East Borough	8131	Religious organizations	81	0500000US02013	1.0	0.0	0.0	9.607298474945532	52.39937363834423	1.0	9.607298474945532	52.39937363834423	1.0
93	2013	2	13	Aleutians East Borough	8134	Civic and social organizations	81	0500000US02013	4.0	0.0	0.0	22.6046511627907	201.86046511627907	1.0	22.6046511627907	201.86046511627907	1.0
94	2013	2	13	Aleutians East Borough	8134	Civic and social organizations	81	0500000US02013	4.0	0.0	0.0	22.6046511627907	201.86046511627907	1.0	10.955600895565508	139.34004405604506	1.0
95	2013	2	13	Aleutians East Borough	8134	Civic and social organizations	81	0500000US02013	4.0	0.0	0.0	10.955600895565508	139.34004405604506	1.0	22.6046511627907	201.86046511627907	1.0
96	2013	2	13	Aleutians East Borough	8134	Civic and social organizations	81	0500000US02013	4.0	0.0	0.0	10.955600895565508	139.34004405604506	1.0	10.955600895565508	139.34004405604506	1.0
97	2013	2	13	Aleutians East Borough, Alaska	1141	Fishing	11	0500000US02013	3.625	1.25	219.25	1.0	177.0	0.0	1.0	177.0	0.0
98	2013	2	13	Aleutians East Borough, Alaska	1141	Fishing	11	0500000US02013	3.625	1.25	219.25	1.0	177.0	0.0	3.9654060543692657	404.3859017236944	0.7692307692307693
99	2013	2	13	Aleutians East Borough, Alaska	1141	Fishing	11	0500000US02013	3.625	1.25	219.25	8.387569676700112	423.2541806020066	0.375	1.0	177.0	0.0
100	2013	2	13	Aleutians East Borough, Alaska	1141	Fishing	11	0500000US02013	3.625	1.25	219.25	8.387569676700112	423.2541806020066	0.375	3.9654060543692657	404.3859017236944	0.7692307692307693
101	2013	2	13	Aleutians East Borough, Alaska	2211	Electric power generation, transmission and distribution	22	0500000US02013	3.125	11.25	844.25	17.0	755.0	0.0	17.0	755.0	0.0
102	2013	2	13	Aleutians East Borough, Alaska	2211	Electric power generation, transmission and distribution	22	0500000US02013	3.125	11.25	844.25	17.0	755.0	0.0	12.04126984126984	867.3830687830688	0.6190476190476191
103	2013	2	13	Aleutians East Borough, Alaska	2211	Electric power generation, transmission and distribution	22	0500000US02013	3.125	11.25	844.25	16.983333333333334	1404.2555555555557	0.125	17.0	755.0	0.0
104	2013	2	13	Aleutians East Borough, Alaska	2211	Electric power generation, transmission and distribution	22	0500000US02013	3.125	11.25	844.25	16.983333333333334	1404.2555555555557	0.125	12.04126984126984	867.3830687830688	0.6190476190476191
105	2013	2	13	Aleutians East Borough, Alaska	2371	Utility system construction	23	0500000US02013	1.0	0.0	0.0	28.636363636363637	645.1818181818182	1.0	28.636363636363637	645.1818181818182	1.0
106	2013	2	13	Aleutians East Borough, Alaska	2371	Utility system construction	23	0500000US02013	1.0	0.0	0.0	28.636363636363637	645.1818181818182	1.0	15.130434782608695	536.5217391304348	1.0
107	2013	2	13	Aleutians East Borough, Alaska	2371	Utility system construction	23	0500000US02013	1.0	0.0	0.0	15.130434782608695	536.5217391304348	1.0	28.636363636363637	645.1818181818182	1.0
108	2013	2	13	Aleutians East Borough, Alaska	2371	Utility system construction	23	0500000US02013	1.0	0.0	0.0	15.130434782608695	536.5217391304348	1.0	15.130434782608695	536.5217391304348	1.0
109	2013	2	13	Aleutians East Borough, Alaska	2381	Foundation, structure, and building exterior contractors	23	0500000US02013	1.0	0.0	0.0	0.8888888888888888	39.33333333333333	1.0	0.8888888888888888	39.33333333333333	1.0
110	2013	2	13	Aleutians East Borough, Alaska	3117	Seafood product preparation and packaging	31	0500000US02013	5.0	744.875	34085.125	397.5	13351.805555555557	1.0	397.5	13351.805555555557	1.0
111	2013	2	13	Aleutians East Borough, Alaska	3117	Seafood product preparation and packaging	31	0500000US02013	5.0	744.875	34085.125	397.5	13351.805555555557	1.0	1600.4394492544493	68310.82685064935	0.84
112	2013	2	13	Aleutians East Borough, Alaska	3117	Seafood product preparation and packaging	31	0500000US02013	5.0	744.875	34085.125	907.3623846692028	40967.333751475795	0.7272727272727273	397.5	13351.805555555557	1.0
113	2013	2	13	Aleutians East Borough, Alaska	3117	Seafood product preparation and packaging	31	0500000US02013	5.0	744.875	34085.125	907.3623846692028	40967.333751475795	0.7272727272727273	1600.4394492544493	68310.82685064935	0.84
114	2013	2	13	Aleutians East Borough, Alaska	4244	Grocery and related product merchant wholesalers	42	0500000US02013	1.0	0.0	0.0	8.5	693.2	1.0	8.5	693.2	1.0
115	2013	2	13	Aleutians East Borough, Alaska	4244	Grocery and related product merchant wholesalers	42	0500000US02013	1.0	0.0	0.0	8.5	693.2	1.0	9.19677033492823	803.5974880382774	1.0
116	2013	2	13	Aleutians East Borough, Alaska	4244	Grocery and related product merchant wholesalers	42	0500000US02013	1.0	0.0	0.0	9.19677033492823	803.5974880382774	1.0	8.5	693.2	1.0
117	2013	2	13	Aleutians East Borough, Alaska	4244	Grocery and related product merchant wholesalers	42	0500000US02013	1.0	0.0	0.0	9.19677033492823	803.5974880382774	1.0	9.19677033492823	803.5974880382774	1.0
118	2013	2	13	Aleutians East Borough, Alaska	4451	Grocery stores	44	0500000US02013	4.0	47.125	1086.25	42.0	990.0	0.0	42.0	990.0	0.0
119	2013	2	13	Aleutians East Borough, Alaska	4451	Grocery stores	44	0500000US02013	4.0	47.125	1086.25	42.0	990.0	0.0	45.51515151515152	1208.7878787878788	0.7272727272727273
120	2013	2	13	Aleutians East Borough, Alaska	4451	Grocery stores	44	0500000US02013	4.0	47.125	1086.25	47.125	1086.25	0.0	42.0	990.0	0.0
121	2013	2	13	Aleutians East Borough, Alaska	4451	Grocery stores	44	0500000US02013	4.0	47.125	1086.25	47.125	1086.25	0.0	45.51515151515152	1208.7878787878788	0.7272727272727273
122	2013	2	13	Aleutians East Borough, Alaska	4529	Other general merchandise stores	45	0500000US02013	1.0	0.0	0.0	56.54761904761904	1452.452380952381	1.0	56.54761904761904	1452.452380952381	1.0
123	2013	2	13	Aleutians East Borough, Alaska	4529	Other general merchandise stores	45	0500000US02013	1.0	0.0	0.0	56.54761904761904	1452.452380952381	1.0	76.32554945054945	2268.798076923077	1.0
124	2013	2	13	Aleutians East Borough, Alaska	4529	Other general merchandise stores	45	0500000US02013	1.0	0.0	0.0	76.32554945054945	2268.798076923077	1.0	56.54761904761904	1452.452380952381	1.0
125	2013	2	13	Aleutians East Borough, Alaska	4529	Other general merchandise stores	45	0500000US02013	1.0	0.0	0.0	76.32554945054945	2268.798076923077	1.0	76.32554945054945	2268.798076923077	1.0
126	2013	2	13	Aleutians East Borough, Alaska	4543	Direct selling establishments	45	0500000US02013	2.5	0.0	0.0	21.428571428571427	607.1142857142858	1.0	21.428571428571427	607.1142857142858	1.0
127	2013	2	13	Aleutians East Borough, Alaska	4543	Direct selling establishments	45	0500000US02013	2.5	0.0	0.0	21.428571428571427	607.1142857142858	1.0	15.922168502813664	659.681410149152	1.0
128	2013	2	13	Aleutians East Borough, Alaska	4543	Direct selling establishments	45	0500000US02013	2.5	0.0	0.0	15.922168502813664	659.681410149152	1.0	21.428571428571427	607.1142857142858	1.0
129	2013	2	13	Aleutians East Borough, Alaska	4543	Direct selling establishments	45	0500000US02013	2.5	0.0	0.0	15.922168502813664	659.681410149152	1.0	15.922168502813664	659.681410149152	1.0
130	2013	2	13	Aleutians East Borough, Alaska	4811	Scheduled air transportation	48	0500000US02013	2.8	1.4	126.8	60.38095238095238	1623.7619047619046	1.0	60.38095238095238	1623.7619047619046	1.0
131	2013	2	13	Aleutians East Borough, Alaska	4811	Scheduled air transportation	48	0500000US02013	2.8	1.4	126.8	60.38095238095238	1623.7619047619046	1.0	15.712312939585669	933.3900834014472	0.9090909090909092
132	2013	2	13	Aleutians East Borough, Alaska	4811	Scheduled air transportation	48	0500000US02013	2.8	1.4	126.8	45.33417693417694	1951.316366966367	0.8	60.38095238095238	1623.7619047619046	1.0
133	2013	2	13	Aleutians East Borough, Alaska	4811	Scheduled air transportation	48	0500000US02013	2.8	1.4	126.8	45.33417693417694	1951.316366966367	0.8	15.712312939585669	933.3900834014472	0.9090909090909092
134	2013	2	13	Aleutians East Borough, Alaska	4931	Warehousing and storage	49	0500000US02013	1.0	0.0	0.0	0.0	-67.45	1.0	0.0	-67.45	1.0
135	2013	2	13	Aleutians East Borough, Alaska	4931	Warehousing and storage	49	0500000US02013	1.0	0.0	0.0	0.0	-67.45	1.0	7.034722222222221	650.0902777777778	1.0
136	2013	2	13	Aleutians East Borough, Alaska	4931	Warehousing and storage	49	0500000US02013	1.0	0.0	0.0	7.034722222222221	650.0902777777778	1.0	0.0	-67.45	1.0
137	2013	2	13	Aleutians East Borough, Alaska	4931	Warehousing and storage	49	0500000US02013	1.0	0.0	0.0	7.034722222222221	650.0902777777778	1.0	7.034722222222221	650.0902777777778	1.0
138	2013	2	13	Aleutians East Borough, Alaska	5151	Radio and television broadcasting	51	0500000US02013	1.0	0.0	0.0	9.952380952380953	287.7142857142857	1.0	9.952380952380953	287.7142857142857	1.0
139	2013	2	13	Aleutians East Borough, Alaska	5151	Radio and television broadcasting	51	0500000US02013	1.0	0.0	0.0	9.952380952380953	287.7142857142857	1.0	10.87203557312253	351.3850931677018	1.0
140	2013	2	13	Aleutians East Borough, Alaska	5151	Radio and television broadcasting	51	0500000US02013	1.0	0.0	0.0	10.87203557312253	351.3850931677018	1.0	9.952380952380953	287.7142857142857	1.0
141	2013	2	13	Aleutians East Borough, Alaska	5151	Radio and television broadcasting	51	0500000US02013	1.0	0.0	0.0	10.87203557312253	351.3850931677018	1.0	10.87203557312253	351.3850931677018	1.0
142	2013	2	13	Aleutians East Borough, Alaska	5239	Other financial investment activities	52	0500000US02013	1.0	0.0	0.0	6.4	193.66666666666663	1.0	6.4	193.66666666666663	1.0
143	2013	2	13	Aleutians East Borough, Alaska	5239	Other financial investment activities	52	0500000US02013	1.0	0.0	0.0	6.4	193.66666666666663	1.0	10.4	67.60000000000001	1.0
144	2013	2	13	Aleutians East Borough, Alaska	5239	Other financial investment activities	52	0500000US02013	1.0	0.0	0.0	10.4	67.60000000000001	1.0	6.4	193.66666666666663	1.0
145	2013	2	13	Aleutians East Borough, Alaska	5239	Other financial investment activities	52	0500000US02013	1.0	0.0	0.0	10.4	67.60000000000001	1.0	10.4	67.60000000000001	1.0
146	2013	2	13	Aleutians East Borough, Alaska	5259	Other investment pools and funds	52	0500000US02013	1.0	0.0	0.0	7.410774410774411	519.9107744107745	1.0	7.410774410774411	519.9107744107745	1.0
147	2013	2	13	Aleutians East Borough, Alaska	5311	Lessors of real estate	53	0500000US02013	3.25	10.375	293.625	45.266666666666666	526.8	1.0	45.266666666666666	526.8	1.0
148	2013	2	13	Aleutians East Borough, Alaska	5311	Lessors of real estate	53	0500000US02013	3.25	10.375	293.625	45.266666666666666	526.8	1.0	15.49175824175824	445.4780219780219	0.6923076923076923
