Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,1013,7694,1869,45019,33138,10321,40622,31855,69978,4747,28918,7223,69992,7558,56788,52911,485
2018,1022,7757,1929,46937,32790,10749,40694,32644,71359,4608,28866,7362,70489,7824,58094,53355,723
2019,979,7650,1946,47954,32611,10788,41041,33221,72616,4440,29628,7585,71731,8212,59760,53931,769
2020,975,7193,1979,49294,32455,10981,41301,34176,74681,4428,30209,7836,72994,8341,60221,54847,963
2021,1024,6887,2042,51887,32873,11145,42161,36525,77885,4342,31602,8061,74902,8702,62078,56394,720
