Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
27298,23611,3,1,0,5
27298,23611,3,210,0,5
27298,23822,5,1,0,5
27298,23835,4,1,0,5
27298,23835,3,210,0,5
27298,33271,3,1,0,5
27298,33271,3,210,0,5
27298,42321,4,1,0,5
27298,42383,3,1,0,5
27298,44511,3,1,0,5
27298,44711,4,1,0,5
27298,48411,6,1,0,5
27298,48411,5,210,0,5
27298,52211,4,1,0,5
27298,52211,3,220,0,5
27298,52421,3,1,0,5
27298,54111,4,1,0,5
27298,54111,3,210,0,5
27298,56173,3,1,0,5
27298,72251,9,1,0,5
27298,72251,4,210,0,5
27298,72251,4,230,0,5
27298,81111,3,1,0,5
27298,81111,3,210,0,5
27298,81131,4,1,0,5
27298,81131,3,210,0,5
27298,81211,3,1,0,5
27298,81211,3,210,0,5
27298,81311,10,1,0,5
27298,81311,7,210,0,5
27298,81311,3,220,0,5
