Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,542,69,412,9847,4888,1569,7337,5832,10794,649,6066,1177,10688,1685,10869,11623,76
2018,543,66,360,10218,4865,1619,7347,6178,10959,624,6012,1217,10763,1737,10950,11660,133
2019,529,64,366,10401,4780,1636,7503,6400,11088,595,6173,1258,11120,1783,11128,11723,141
2020,520,78,338,10664,4719,1673,7528,6667,11269,612,6332,1250,11419,1801,11104,11854,210
2021,534,79,338,11119,4708,1660,7488,7218,11604,620,6651,1290,11776,1817,11435,12219,140
