Zip Code,naics,Establishments,Employees,Payroll,IND Level
82401,56,14,001,0,2
82401,56,13,210,0,2
82401,62,31,001,0,2
82401,62,13,210,0,2
82401,62,8,220,0,2
82401,62,5,241,0,2
82401,71,5,001,0,2
82401,71,3,210,0,2
82401,72,21,001,0,2
82401,72,7,210,0,2
82401,72,4,220,0,2
82401,72,8,230,0,2
82401,81,29,001,0,2
82401,81,19,210,0,2
82401,81,8,220,0,2
82401,00,305,001,95352,2
82401,00,181,210,0,2
82401,00,63,220,0,2
82401,00,37,230,0,2
82401,00,16,241,0,2
82401,00,6,242,0,2
82401,21,7,001,0,2
82401,21,3,220,0,2
82401,22,5,001,0,2
82401,22,3,210,0,2
82401,23,43,001,0,2
82401,23,29,210,0,2
82401,23,9,220,0,2
82401,23,4,230,0,2
82401,31-33,12,001,0,2
82401,31-33,4,210,0,2
82401,42,14,001,0,2
82401,42,8,210,0,2
82401,42,4,220,0,2
82401,44-45,37,001,0,2
82401,44-45,16,210,0,2
82401,44-45,13,220,0,2
82401,44-45,3,230,0,2
82401,44-45,4,241,0,2
82401,48-49,22,001,0,2
82401,48-49,17,210,0,2
82401,48-49,3,230,0,2
82401,51,3,001,0,2
82401,52,16,001,0,2
82401,52,9,210,0,2
82401,52,4,220,0,2
82401,52,3,230,0,2
82401,53,10,001,0,2
82401,53,8,210,0,2
82401,54,34,001,0,2
82401,54,27,210,0,2
82401,54,4,220,0,2
