,fips,relevant_naics,estab,emp,payann
2048,01,1151,43,978,32673
2049,01,1152,45,295,6695
2050,01,2371,253,7789,358983
2051,01,1153,107,815,35621
2052,01,2212,29,1199,89775
2053,01,2213,74,730,29852
2054,01,2111,21,315,35721
2055,01,2372,88,410,19971
2056,01,2382,2338,27127,1331948
2057,01,2373,171,4587,226925
2058,01,2121,24,1563,138866
2059,01,2361,1370,6090,305721
2060,01,2123,93,1686,96084
2061,01,2379,86,815,41920
2062,01,1131,53,288,12978
2063,01,2131,67,1193,71253
2064,01,1132,8,49,3255
2065,01,1133,509,3774,156439
2066,01,2362,660,12643,878552
2067,01,2381,867,8616,401440
2068,01,2211,241,12245,1234163
2069,01,1141,15,27,847
2070,01,1142,8,94,3797
2071,01,3219,187,7399,252532
2072,01,3252,32,5325,306697
2073,01,3119,31,2470,94188
2074,01,2389,779,8749,398856
2075,01,3121,47,1343,84637
2076,01,3253,21,768,54404
2077,01,3254,15,1304,72227
2078,01,3255,26,947,66750
2079,01,3131,4,598,21076
2080,01,3132,11,856,41002
2081,01,3256,17,422,13443
2082,01,3133,7,112,2815
2083,01,3141,24,3406,92483
2084,01,3259,27,806,37310
2085,01,3149,59,1652,48022
2086,01,3221,17,7309,656225
2087,01,3222,40,3269,167568
2088,01,3261,137,13597,630545
2089,01,3111,35,1167,58417
2090,01,3151,16,1112,28826
2091,01,3152,24,1033,25290
2092,01,3231,333,3145,117619
2093,01,3112,12,1100,59987
2094,01,3113,14,293,16128
2095,01,3114,10,71,1562
2096,01,3169,12,70,2026
2097,01,2383,923,6146,255506
2098,01,3115,9,1044,46828
2099,01,3116,77,24118,686929
2100,01,3211,100,5144,243161
2101,01,3241,31,2101,179653
2102,01,3117,20,892,25272
2103,01,3118,82,1672,68224
2104,01,3212,52,2778,132048
2105,01,3251,58,3992,388186
2106,01,3272,13,1092,54943
2107,01,3273,180,3232,153142
2108,01,3332,24,638,35325
2109,01,3333,20,657,39359
2110,01,3361,5,11319,918880
2111,01,3362,52,5942,261082
2112,01,3334,22,1855,78125
2113,01,3335,48,1054,47179
2114,01,3363,142,29419,1278964
2115,01,3274,8,435,32177
2116,01,3279,63,1031,61942
2117,01,3324,26,990,60831
2118,01,3325,7,783,26941
2119,01,3326,11,487,22450
2120,01,3336,14,1047,51691
2121,01,3339,86,3628,217322
2122,01,3327,341,5637,284044
2123,01,3311,19,5723,493494
2124,01,3312,19,1430,83594
2125,01,3313,18,2381,137571
2126,01,3328,58,1140,55354
2127,01,3341,6,454,33331
2128,01,3342,13,0,0
2129,01,3314,18,2618,113798
2130,01,3315,37,5511,345227
2131,01,3344,32,1585,69166
2132,01,3345,30,2697,207947
2133,01,3329,82,3970,203530
2134,01,3262,46,5152,274067
2135,01,3321,33,1867,80884
2136,01,3346,3,0,0
2137,01,3351,9,96,3593
2138,01,3322,8,180,7669
2139,01,3323,331,9881,468795
2140,01,3352,3,0,0
2141,01,3353,27,1832,120427
2142,01,3271,25,1105,57583
2143,01,3331,23,773,47602
2144,01,3359,22,1241,58140
2145,01,3372,37,3140,123094
2146,01,3379,8,367,20809
2147,01,4235,197,4018,280631
2148,01,3391,115,2540,122470
2149,01,4232,109,961,54146
2150,01,3399,172,4353,248729
2151,01,4233,351,4986,241575
2152,01,4236,351,4107,304392
2153,01,4239,404,4640,211332
2154,01,4237,309,4006,232987
2155,01,3365,7,949,36077
2156,01,3366,35,5748,341849
2157,01,4234,374,4407,296311
2158,01,3369,11,652,40540
2159,01,4231,399,6275,288474
2160,01,3371,200,6796,245545
2161,01,4238,914,11372,683743
2162,01,4242,84,3106,309309
2163,01,4247,134,1549,85053
2164,01,4411,918,18882,935260
2165,01,4243,65,845,31223
2166,01,4431,440,4988,212881
2167,01,4248,46,2826,136598
2168,01,4244,352,11146,527370
2169,01,4249,295,4831,206357
2170,01,4412,228,2467,98047
2171,01,3364,38,6228,424464
2172,01,4413,1219,10247,279334
2173,01,4245,47,307,14045
2174,01,4251,545,3698,184036
2175,01,4241,115,1443,69448
2176,01,4246,159,1328,83889
2177,01,4421,502,3555,113800
2178,01,4422,410,3240,79568
2179,01,4881,101,4905,365474
2180,01,4931,245,13477,530022
2181,01,4842,840,7670,326108
2182,01,4542,69,755,22069
2183,01,4882,49,1122,46101
2184,01,4543,403,2028,69639
2185,01,4883,56,1179,79105
2186,01,5111,219,3945,172293
2187,01,4884,183,1374,42909
2188,01,4811,21,431,33404
2189,01,4812,19,38,2736
2190,01,4851,7,131,4744
2191,01,4852,6,147,3552
2192,01,4853,30,201,2866
2193,01,4831,9,56,4153
2194,01,4832,9,0,0
2195,01,4854,21,697,11995
2196,01,4885,202,2069,114646
2197,01,4539,568,2693,64378
2198,01,4855,15,375,7716
2199,01,4841,982,19450,868974
2200,01,4859,34,364,7564
2201,01,4889,10,22,1270
2202,01,4861,9,82,6754
2203,01,4921,140,5321,243306
2204,01,4862,30,425,48763
2205,01,4869,6,50,4263
2206,01,4871,5,61,2139
2207,01,4872,30,59,2230
2208,01,4922,40,627,27678
2209,01,4541,270,2100,81114
2210,01,4483,253,1487,43091
