Zip Code,naics,Establishments,Employees,Payroll,IND Level
39083,00,205,001,102115,2
39083,00,111,210,0,2
39083,00,45,220,0,2
39083,00,23,230,0,2
39083,00,15,241,0,2
39083,00,3,242,0,2
39083,00,5,251,0,2
39083,11,3,001,0,2
39083,22,4,001,0,2
39083,23,8,001,0,2
39083,23,3,210,0,2
39083,23,5,220,0,2
39083,31-33,7,001,0,2
39083,42,8,001,0,2
39083,42,4,210,0,2
39083,42,3,230,0,2
39083,44-45,41,001,0,2
39083,44-45,18,210,0,2
39083,44-45,12,220,0,2
39083,44-45,7,230,0,2
39083,44-45,3,241,0,2
39083,48-49,7,001,0,2
39083,48-49,3,220,0,2
39083,51,5,001,0,2
39083,52,18,001,0,2
39083,52,12,210,0,2
39083,52,4,220,0,2
39083,53,5,001,0,2
39083,53,3,210,0,2
39083,54,14,001,0,2
39083,54,12,210,0,2
39083,55,4,001,0,2
39083,55,4,210,0,2
39083,56,4,001,0,2
39083,56,4,210,0,2
39083,62,30,001,0,2
39083,62,18,210,0,2
39083,62,3,220,0,2
39083,62,4,230,0,2
39083,72,21,001,0,2
39083,72,6,210,0,2
39083,72,3,220,0,2
39083,72,6,230,0,2
39083,72,5,241,0,2
39083,81,24,001,0,2
39083,81,18,210,0,2
39083,81,4,220,0,2
