,fips,relevant_naics,estab,emp,payann
17789,21,1133,57,210,5046
17790,21,1152,134,931,37268
17791,21,1151,26,281,12167
17792,21,2131,107,1539,93178
17793,21,1153,4,16,300
17794,21,2111,65,638,49033
17795,21,2121,118,5779,420907
17796,21,2123,83,1728,97762
17797,21,2211,250,7254,705792
17798,21,2212,52,850,63314
17799,21,2213,41,471,23697
17800,21,2361,1398,5571,264589
17801,21,2362,535,7656,438992
17802,21,2371,255,6158,394390
17803,21,2372,46,103,5053
17804,21,2382,2202,26727,1466216
17805,21,2373,124,2980,213597
17806,21,2379,49,1066,51226
17807,21,2381,1035,8134,368383
17808,21,2383,989,6991,267273
17809,21,2389,840,7332,382014
17810,21,3111,46,1263,62120
17811,21,3112,13,745,33392
17812,21,3114,16,3100,168631
17813,21,3119,37,3041,189536
17814,21,3113,15,548,35071
17815,21,3115,17,1903,99513
17816,21,3116,51,10237,384218
17817,21,3118,76,5753,248072
17818,21,3121,111,5503,350578
17819,21,3122,10,997,65103
17820,21,3132,4,368,19806
17821,21,3133,3,15,527
17822,21,3149,50,1041,25912
17823,21,3141,15,432,11561
17824,21,3152,17,960,19844
17825,21,3169,6,17,1489
17826,21,3219,189,6700,238770
17827,21,3159,4,12,272
17828,21,3211,131,2926,96051
17829,21,3212,31,895,32901
17830,21,3221,9,1594,130779
17831,21,3222,64,6904,414674
17832,21,3231,305,11751,478620
17833,21,3252,35,3958,310694
17834,21,3254,18,775,42259
17835,21,3256,16,723,53840
17836,21,3241,50,1081,99066
17837,21,3251,61,4224,339524
17838,21,3253,11,184,8340
17839,21,3255,30,1753,115655
17840,21,3259,28,1040,92392
17841,21,3261,160,19055,821038
17842,21,3262,27,2180,93989
17843,21,3271,15,739,39535
17844,21,3272,26,2511,147869
17845,21,3274,6,715,45243
17846,21,3279,36,1380,50627
17847,21,3314,10,1047,65651
17848,21,3273,176,2636,120018
17849,21,3311,9,2517,211669
17850,21,3312,15,916,47932
17851,21,3313,24,6640,489638
17852,21,3315,9,2093,112697
17853,21,3322,10,198,6930
17854,21,3321,37,3130,177425
17855,21,3323,196,5553,235908
17856,21,3324,31,1222,67382
17857,21,3325,8,517,24497
17858,21,3327,277,4579,221955
17859,21,3328,51,1588,61129
17860,21,3326,17,2702,141146
17861,21,3329,67,3209,185187
17862,21,3331,35,1966,93682
17863,21,3332,29,680,52197
17864,21,3333,14,717,43004
17865,21,3334,21,2248,111381
17866,21,3335,70,1497,91269
17867,21,3336,9,1328,52583
17868,21,3339,104,8129,514459
17869,21,3343,6,481,34193
17870,21,3344,15,374,16944
17871,21,3345,25,692,29509
17872,21,3351,12,621,46449
17873,21,3342,12,739,46626
17874,21,3352,6,3710,266834
17875,21,3353,26,1294,74951
17876,21,3359,16,1486,78164
17877,21,3361,11,22468,1684012
17878,21,3362,24,1386,65949
17879,21,3363,151,39117,1980045
17880,21,3364,14,1591,113907
17881,21,3365,4,497,29660
17882,21,3366,9,656,36062
17883,21,3369,4,242,9425
17884,21,3371,96,2699,99047
17885,21,3379,4,371,14140
17886,21,3372,34,1532,65123
17887,21,4232,82,1418,120649
17888,21,3391,89,1836,83213
17889,21,3399,163,2889,123943
17890,21,4231,286,7449,704950
17891,21,4234,389,5253,315236
17892,21,4233,216,2936,142256
17893,21,4238,775,10985,685881
17894,21,4235,115,3120,160879
17895,21,4236,223,3143,214625
17896,21,4237,218,2833,164129
17897,21,4241,86,1083,57001
17898,21,4239,281,3513,158152
17899,21,4242,106,1668,173529
17900,21,4243,59,960,39866
17901,21,4244,294,10035,475042
17902,21,4247,125,1804,90585
17903,21,4248,43,2168,149361
17904,21,4249,317,4255,188946
17905,21,4251,357,6687,259937
17906,21,4245,75,925,34083
17907,21,4246,137,1973,145392
17908,21,4411,743,17057,813486
17909,21,4412,205,2034,85771
17910,21,4413,1010,8500,239978
17911,21,4421,327,2485,83074
17912,21,4442,371,2997,92143
17913,21,4422,316,2638,65437
17914,21,4451,965,31176,650623
17915,21,4431,312,3096,83053
17916,21,4441,894,17558,511873
17917,21,4452,148,973,18893
17918,21,4453,553,2891,52525
17919,21,4461,1358,15526,533336
17920,21,4483,207,1358,34656
17921,21,4471,2024,17030,305090
17922,21,4481,1091,13176,180908
17923,21,4522,52,5084,90453
17924,21,4523,1130,39639,973988
17925,21,4482,303,2717,41015
17926,21,4531,199,857,15837
17927,21,4511,455,5199,94702
17928,21,4532,304,2342,38604
17929,21,4533,330,2667,47143
17930,21,4539,733,4091,102162
17931,21,4512,100,923,13977
17932,21,4543,354,1515,53826
17933,21,4861,7,464,41649
17934,21,4541,336,12221,437178
17935,21,4542,50,992,29734
17936,21,4811,22,3334,221596
17937,21,4812,16,880,87090
17938,21,4832,22,2576,195953
17939,21,4854,10,473,11789
17940,21,4855,12,394,13426
17941,21,4841,984,17230,822162
17942,21,4842,729,7004,340659
17943,21,4851,7,124,2039
17944,21,4852,5,69,1382
17945,21,4853,40,532,11833
17946,21,4859,49,1070,27046
17947,21,4862,35,848,92934
17948,21,4869,5,105,10292
17949,21,4871,5,33,385
17950,21,4872,4,80,2407
17951,21,4882,36,1588,81480
17952,21,4881,60,1403,53768
17953,21,4883,36,522,32662
17954,21,4884,135,1112,41228
17955,21,4885,280,9690,644088
17956,21,4889,17,369,14006
17957,21,4921,176,26668,1896615
17958,21,5112,68,1677,169594
17959,21,4922,39,309,11289
17960,21,4931,253,20914,834261
17961,21,5122,14,36,1123
17962,21,5111,222,3989,145900
17963,21,5121,145,1779,32970
17964,21,5151,152,2630,120479
17965,21,5152,3,28,2024
17966,21,5182,284,7410,324330
17967,21,5191,70,645,40226
17968,21,5173,826,12366,642311
17969,21,5174,5,16,992
17970,21,5179,30,447,26950
17971,21,5221,1958,26301,1393489
17972,21,5239,629,3488,368399
17973,21,5222,748,5089,321479
17974,21,5223,499,3730,211312
17975,21,5231,227,4655,556699
17976,21,5241,371,16866,1637820
17977,21,5242,1935,14581,949239
17978,21,5259,7,29,815
17979,21,5321,212,1884,78272
17980,21,5323,73,456,18224
17981,21,5412,1482,13245,544251
17982,21,5311,1350,5570,212559
17983,21,5312,1119,2262,99741
17984,21,5313,724,3887,159404
17985,21,5411,2069,10488,598711
17986,21,5322,327,2171,68860
17987,21,5324,156,1832,125666
17988,21,5331,15,207,15200
17989,21,5416,1199,8911,528157
17990,21,5413,973,11487,820084
17991,21,5414,214,707,31037
17992,21,5418,337,3872,178118
17993,21,5415,914,18210,1055996
17994,21,5417,122,1038,88867
17995,21,5419,790,6908,288068
17996,21,5511,668,39304,3307515
17997,21,5611,289,5729,250367
17998,21,5612,68,4318,104717
17999,21,5616,231,7977,214653
18000,21,5613,639,58005,1377231
18001,21,5614,307,15296,437909
18002,21,5615,113,1113,38636
18003,21,5617,2028,21090,543372
18004,21,5622,35,1424,110574
18005,21,5619,198,3625,127433
18006,21,6112,14,662,16436
18007,21,6114,60,362,20577
18008,21,5621,150,2540,126350
18009,21,5629,125,1564,100028
18010,21,6111,231,8999,261536
18011,21,6113,57,15307,411371
18012,21,6115,89,786,26931
18013,21,6116,388,2522,41807
18014,21,6213,1975,13650,541621
18015,21,6117,72,904,62879
18016,21,6211,2846,36495,3206296
18017,21,6212,1512,10348,465321
18018,21,6215,167,2327,149777
18019,21,6214,832,15246,762392
18020,21,6232,500,8608,244955
18021,21,6216,357,10275,422452
18022,21,6219,188,4147,217122
18023,21,6221,106,82322,4529154
18024,21,6222,13,3012,140962
18025,21,6223,14,2199,109244
18026,21,6231,341,27948,872479
18027,21,6242,219,2552,79847
18028,21,6233,186,7560,180395
18029,21,6244,922,11758,189145
18030,21,6239,71,2358,69319
18031,21,6241,1418,15621,367070
18032,21,7112,155,2892,125198
18033,21,6243,89,3520,63910
18034,21,7111,54,681,17438
18035,21,7113,60,754,21451
18036,21,7114,8,16,674
18037,21,7115,112,150,7485
18038,21,7121,84,1742,44119
18039,21,7211,783,14642,302390
18040,21,7131,47,916,19424
18041,21,7132,13,224,17532
18042,21,7139,774,11462,187395
18043,21,8114,185,766,25789
18044,21,8122,477,2976,99040
18045,21,7212,73,370,11290
18046,21,7213,17,152,1981
18047,21,8111,1903,10183,356247
18048,21,7223,393,9641,213948
18049,21,7224,305,2586,40302
18050,21,7225,6688,154488,2289332
18051,21,8112,150,1864,81710
18052,21,8113,343,2993,152941
18053,21,8123,309,3577,109740
18054,21,8121,1059,5906,128360
18055,21,8129,360,2603,49018
18056,21,8131,3337,24881,524151
18057,21,8132,220,1368,62356
18058,21,8133,199,1672,62844
18059,21,8134,278,2172,48475
18060,21,8139,607,3892,150947
