Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,939,9,107,5043,1472,782,1831,1804,3493,199,2209,507,4785,890,4256,3787,25
2018,959,8,113,5188,1462,776,1791,1848,3479,188,2219,505,4807,909,4282,3760,55
2019,949,13,112,5249,1446,773,1804,1902,3453,180,2271,514,4838,916,4294,3719,52
2020,966,14,110,5290,1409,770,1789,1940,3454,181,2291,520,4837,885,4121,3731,73
2021,998,12,116,5546,1391,784,1813,2043,3521,180,2362,515,4903,909,4244,3749,39
