Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
16635,23611,13,1,0,5
16635,23611,11,210,0,5
16635,23622,3,1,0,5
16635,23821,4,1,0,5
16635,23821,3,210,0,5
16635,23822,6,1,0,5
16635,23822,4,210,0,5
16635,23891,4,1,0,5
16635,23891,3,210,0,5
16635,42311,3,1,0,5
16635,42383,3,1,0,5
16635,44112,5,1,0,5
16635,44112,3,210,0,5
16635,44122,3,1,0,5
16635,44413,4,1,0,5
16635,44419,4,1,0,5
16635,44511,3,1,0,5
16635,44711,3,1,0,5
16635,45231,6,1,0,5
16635,45399,5,1,0,5
16635,45399,3,210,0,5
16635,48411,3,1,0,5
16635,48412,8,1,0,5
16635,48412,3,241,0,5
16635,48422,3,1,0,5
16635,49211,6,1,0,5
16635,49211,3,230,0,5
16635,52211,5,1,0,5
16635,52211,4,220,0,5
16635,52392,4,1,0,5
16635,52392,4,210,0,5
16635,52421,8,1,0,5
16635,52421,4,210,0,5
16635,53113,3,1,0,5
16635,53113,3,210,0,5
16635,53131,5,1,0,5
16635,53131,4,210,0,5
16635,54111,7,1,0,5
16635,54111,6,210,0,5
16635,54121,6,1,0,5
16635,54121,5,210,0,5
16635,56173,4,1,0,5
16635,56173,4,210,0,5
16635,62111,10,1,0,5
16635,62111,3,210,0,5
16635,62111,3,220,0,5
16635,62111,3,230,0,5
16635,62131,3,1,0,5
16635,62131,3,210,0,5
16635,62134,4,1,0,5
16635,62142,3,1,0,5
16635,62321,3,1,0,5
16635,62412,3,1,0,5
16635,72111,4,1,0,5
16635,72251,19,1,0,5
16635,72251,4,210,0,5
16635,72251,3,220,0,5
16635,72251,4,230,0,5
16635,72251,5,241,0,5
16635,72251,3,242,0,5
16635,81111,7,1,0,5
16635,81111,3,210,0,5
16635,81112,6,1,0,5
16635,81112,3,210,0,5
16635,81112,3,230,0,5
16635,81119,3,1,0,5
16635,81211,9,1,0,5
16635,81211,3,210,0,5
16635,81211,6,220,0,5
16635,81219,3,1,0,5
16635,81219,3,210,0,5
16635,81311,12,1,0,5
16635,81311,7,210,0,5
16635,81311,3,220,0,5
