Zip Code,naics,Establishments,Employees,Payroll,IND Level
48357,00,211,001,89376,2
48357,00,129,210,0,2
48357,00,43,220,0,2
48357,00,22,230,0,2
48357,00,10,241,0,2
48357,00,3,242,0,2
48357,00,3,251,0,2
48357,22,3,001,0,2
48357,23,21,001,0,2
48357,23,17,210,0,2
48357,23,4,220,0,2
48357,31-33,11,001,0,2
48357,31-33,6,210,0,2
48357,31-33,3,220,0,2
48357,42,8,001,0,2
48357,42,5,210,0,2
48357,44-45,28,001,0,2
48357,44-45,14,210,0,2
48357,44-45,5,220,0,2
48357,44-45,5,230,0,2
48357,48-49,4,001,0,2
48357,48-49,3,210,0,2
48357,51,3,001,0,2
48357,52,11,001,0,2
48357,52,8,210,0,2
48357,53,11,001,0,2
48357,53,10,210,0,2
48357,54,27,001,0,2
48357,54,19,210,0,2
48357,54,6,220,0,2
48357,56,14,001,0,2
48357,56,9,210,0,2
48357,56,3,220,0,2
48357,62,28,001,0,2
48357,62,8,210,0,2
48357,62,10,220,0,2
48357,62,7,230,0,2
48357,71,5,001,0,2
48357,71,4,210,0,2
48357,72,9,001,0,2
48357,72,4,210,0,2
48357,81,25,001,0,2
48357,81,17,210,0,2
48357,81,5,220,0,2
