Zip Code,naics,Establishments,Employees,Payroll,IND Level
93901,54,139,001,0,2
93901,54,91,210,0,2
93901,54,25,220,0,2
93901,54,16,230,0,2
93901,54,5,241,0,2
93901,00,1358,001,1342072,2
93901,00,607,210,0,2
93901,00,301,220,0,2
93901,00,217,230,0,2
93901,00,152,241,0,2
93901,00,53,242,0,2
93901,00,20,251,0,2
93901,00,4,254,0,2
93901,11,19,001,0,2
93901,11,5,210,0,2
93901,11,4,230,0,2
93901,11,3,241,0,2
93901,11,5,242,0,2
93901,23,96,001,0,2
93901,23,54,210,0,2
93901,23,18,220,0,2
93901,23,12,230,0,2
93901,23,9,241,0,2
93901,23,3,242,0,2
93901,55,6,001,0,2
93901,56,62,001,0,2
93901,56,30,210,0,2
93901,56,7,220,0,2
93901,56,10,230,0,2
93901,56,7,241,0,2
93901,56,3,242,0,2
93901,56,3,251,0,2
93901,61,16,001,0,2
93901,61,10,210,0,2
93901,61,3,242,0,2
93901,62,212,001,0,2
93901,62,78,210,0,2
93901,62,51,220,0,2
93901,31-33,74,001,0,2
93901,31-33,22,210,0,2
93901,31-33,17,220,0,2
93901,31-33,13,230,0,2
93901,31-33,10,241,0,2
93901,31-33,3,242,0,2
93901,31-33,5,251,0,2
93901,31-33,3,254,0,2
93901,62,45,230,0,2
93901,62,27,241,0,2
93901,62,7,242,0,2
93901,62,3,251,0,2
93901,42,106,001,0,2
93901,42,23,210,0,2
93901,42,33,220,0,2
93901,42,18,230,0,2
93901,42,23,241,0,2
93901,42,8,242,0,2
93901,71,11,001,0,2
93901,71,4,210,0,2
93901,71,3,220,0,2
93901,72,98,001,0,2
93901,72,24,210,0,2
93901,72,29,220,0,2
93901,72,19,230,0,2
93901,72,23,241,0,2
93901,72,3,242,0,2
93901,44-45,137,001,0,2
93901,44-45,45,210,0,2
93901,44-45,44,220,0,2
93901,44-45,23,230,0,2
93901,44-45,20,241,0,2
93901,44-45,3,242,0,2
93901,81,152,001,0,2
93901,81,97,210,0,2
93901,81,29,220,0,2
93901,81,20,230,0,2
93901,81,3,241,0,2
93901,48-49,60,001,0,2
93901,48-49,22,210,0,2
93901,48-49,12,220,0,2
93901,48-49,12,230,0,2
93901,48-49,9,241,0,2
93901,48-49,3,251,0,2
93901,51,24,001,0,2
93901,51,8,210,0,2
93901,51,4,220,0,2
93901,51,6,230,0,2
93901,51,4,241,0,2
93901,52,78,001,0,2
93901,52,46,210,0,2
93901,52,14,220,0,2
93901,52,12,230,0,2
93901,52,4,241,0,2
93901,53,65,001,0,2
93901,53,45,210,0,2
93901,53,13,220,0,2
93901,53,4,230,0,2
