Naics,Establishments,Employees,Payroll,fips
236220,5,50,1309,37079
238190,3,4,128,37079
238210,3,18,800,37079
238220,3,20,624,37079
238990,3,20,408,37079
333923,3,43,1765,37079
445110,4,114,1454,37079
447110,10,46,846,37079
447190,3,16,754,37079
452319,3,35,514,37079
484110,3,34,1793,37079
484121,3,5,95,37079
484230,4,37,1476,37079
524210,6,14,397,37079
531311,4,5,70,37079
541370,3,15,541,37079
561110,4,68,2818,37079
561730,9,38,1151,37079
621111,6,79,3388,37079
621210,4,41,2096,37079
621610,5,129,3335,37079
623210,5,35,694,37079
624410,7,55,1260,37079
722511,9,100,1037,37079
722513,6,156,1993,37079
811111,7,20,772,37079
811310,3,17,799,37079
813110,16,49,736,37079
113310,3,4,182,37087
221122,3,63,5277,37087
236115,28,63,2635,37087
236220,3,26,1254,37087
236118,30,66,3312,37087
237110,4,50,2102,37087
237310,5,106,5801,37087
238110,7,26,824,37087
238130,4,10,419,37087
238140,3,15,480,37087
238160,4,10,362,37087
238210,19,80,2491,37087
238220,22,111,7704,37087
238320,4,11,322,37087
238350,4,9,319,37087
238910,28,105,4432,37087
238990,7,17,901,37087
312120,3,27,887,37087
321113,3,34,1506,37087
339116,3,4,233,37087
423220,3,27,637,37087
423610,3,21,742,37087
423830,3,22,984,37087
423840,3,15,486,37087
424690,6,110,7262,37087
441110,3,290,16586,37087
441120,6,8,200,37087
441228,5,30,857,37087
441320,7,36,1159,37087
441310,9,78,1738,37087
442110,8,72,3064,37087
443142,3,75,1877,37087
444190,7,65,2643,37087
444220,6,46,1329,37087
445120,6,18,365,37087
445110,10,844,15952,37087
445310,6,55,740,37087
446110,7,81,3034,37087
446191,3,8,231,37087
447110,28,269,4840,37087
448120,3,12,159,37087
448140,4,64,1161,37087
448210,3,19,287,37087
448310,4,18,343,37087
451110,3,19,265,37087
451130,4,13,297,37087
452319,15,107,1822,37087
453220,11,40,777,37087
453310,10,70,1179,37087
453910,5,35,775,37087
453920,4,12,226,37087
453998,3,12,232,37087
454310,7,52,2087,37087
454110,4,2,184,37087
454390,6,9,180,37087
484110,5,4,372,37087
484121,4,30,1457,37087
484220,12,18,538,37087
517312,4,32,1830,37087
517311,5,36,2454,37087
522110,12,97,4679,37087
522130,6,135,7473,37087
522291,6,22,844,37087
522292,4,7,568,37087
522298,4,28,991,37087
523920,7,15,2157,37087
523120,3,7,809,37087
524210,30,75,3363,37087
531110,10,42,1025,37087
531120,5,9,122,37087
531130,3,8,179,37087
531311,5,11,371,37087
531210,30,138,3260,37087
531312,3,3,65,37087
541110,26,74,3749,37087
541211,10,40,1883,37087
541213,6,39,526,37087
541219,10,28,729,37087
541330,4,40,3256,37087
541370,3,9,320,37087
541511,7,32,1594,37087
541512,9,19,1391,37087
541611,5,5,167,37087
541690,3,22,1791,37087
541921,3,4,114,37087
541940,7,179,4318,37087
551114,4,96,10808,37087
561110,5,28,594,37087
561622,3,9,459,37087
561710,3,36,1591,37087
561720,7,93,1607,37087
561730,23,93,2730,37087
561990,5,18,351,37087
562111,3,26,631,37087
611110,4,128,2396,37087
611610,3,3,66,37087
621111,24,393,33840,37087
621210,19,169,10493,37087
621310,7,14,485,37087
621320,4,28,1025,37087
621340,4,24,1326,37087
621399,3,5,437,37087
621610,5,81,2308,37087
621420,9,156,5550,37087
623110,5,440,15657,37087
623210,5,52,969,37087
624110,4,34,1322,37087
624120,7,101,1505,37087
624190,6,21,1171,37087
624210,4,4,70,37087
624410,14,161,3608,37087
713990,4,1,39,37087
721191,7,13,313,37087
721110,31,259,5990,37087
721211,8,18,507,37087
722511,62,1111,18622,37087
722513,47,920,14400,37087
722515,3,28,345,37087
811111,19,85,2275,37087
811121,4,15,969,37087
811192,3,22,357,37087
811310,3,3,153,37087
812112,11,36,720,37087
812113,3,16,292,37087
812199,4,15,105,37087
812210,3,23,632,37087
812910,5,17,298,37087
813110,87,651,12709,37087
813312,4,24,530,37087
813410,4,6,461,37087
813910,5,10,425,37087
113310,3,16,709,37089
115210,3,5,106,37089
236210,4,110,8631,37089
221122,5,44,4192,37089
236115,66,156,7862,37089
236117,12,24,810,37089
236118,63,141,5614,37089
236220,9,91,4089,37089
237110,3,14,379,37089
237130,5,47,2355,37089
237210,3,14,672,37089
237310,4,95,5178,37089
113310,4,46,2408,37041
236115,6,17,749,37041
236118,6,12,442,37041
238160,3,20,571,37041
238210,4,17,434,37041
238220,4,20,736,37041
311911,3,621,20744,37041
238110,5,40,1985,37089
238130,10,22,804,37089
238170,9,27,1018,37089
238140,5,18,320,37089
238160,11,113,6863,37089
238190,3,30,1261,37089
238210,43,235,10681,37089
238220,58,427,21588,37089
238290,5,33,1539,37089
238320,11,51,1400,37089
238310,9,19,1026,37089
238330,7,15,533,37089
238340,4,16,544,37089
238350,24,55,2086,37089
238910,32,179,7837,37089
238990,18,105,6350,37089
311421,3,115,8521,37089
311811,5,30,705,37089
312120,7,41,750,37089
313230,3,348,17974,37089
314120,3,285,8923,37089
323111,3,13,364,37089
325211,3,260,9369,37089
424910,6,69,3123,37041
441310,4,25,651,37041
443141,3,7,159,37041
446110,3,56,2199,37041
447110,7,43,593,37041
452319,4,45,668,37041
484110,4,20,869,37041
484121,6,51,1897,37041
517311,4,31,1559,37041
522110,5,37,2939,37041
524210,6,8,365,37041
531110,5,18,283,37041
531210,4,6,191,37041
541110,8,16,697,37041
561730,3,21,1089,37041
332710,12,99,5797,37089
332999,3,55,2584,37089
333511,3,28,1929,37089
339116,4,16,458,37089
423220,3,21,531,37089
423120,8,163,7680,37089
423310,6,104,6063,37089
423420,5,38,2355,37089
423450,6,104,6813,37089
423610,4,24,925,37089
423690,4,18,1172,37089
423820,3,8,481,37089
423810,3,37,3203,37089
423830,5,73,2771,37089
423930,4,33,873,37089
423990,3,24,476,37089
424210,5,23,1982,37089
424490,7,189,7108,37089
424690,3,3,172,37089
424910,6,59,3685,37089
424990,3,18,1310,37089
425120,11,25,1254,37089
621111,14,71,10837,37041
621210,5,30,1892,37041
621610,3,118,1255,37041
623210,6,84,1447,37041
622110,10,341,17098,37041
624120,3,82,831,37041
624410,7,56,892,37041
721110,3,36,477,37041
722511,8,84,1295,37041
722513,12,209,2461,37041
811111,3,20,714,37041
811310,4,17,552,37041
441110,10,638,35228,37089
441120,11,89,4109,37089
813110,17,140,2330,37041
441210,3,91,6160,37089
441228,6,36,1191,37089
441310,16,152,3219,37089
441320,7,56,2201,37089
442110,7,19,622,37089
442210,6,31,1340,37089
442299,9,73,1354,37089
443142,6,18,343,37089
444130,9,40,1044,37089
444190,15,128,6116,37089
444210,3,26,936,37089
444220,9,64,1254,37089
445110,21,1784,33152,37089
445120,5,9,275,37089
445230,3,53,1305,37089
445310,8,66,1138,37089
212322,6,356,31434,37121
236115,7,27,727,37121
238210,9,47,1830,37121
238220,3,42,1678,37121
238910,5,43,1638,37121
441320,3,10,310,37121
444190,3,19,1077,37121
446110,4,41,1649,37121
447110,4,38,680,37121
452319,5,31,535,37121
