Zip,Naics,Establishments,Employees,Payroll
20903,531,24,1,0
20903,531,18,210,0
20903,531,3,230,0
20903,541,33,1,0
20903,541,25,210,0
20903,541,3,230,0
20905,541,3,220,0
20906,561,67,1,0
20906,561,51,210,0
20906,561,6,220,0
20906,561,4,230,0
20906,561,4,241,0
20910,484,4,1,0
20910,484,4,210,0
20910,485,3,1,0
20910,492,3,1,0
20910,511,11,1,0
20910,511,5,210,0
20910,511,3,230,0
20910,512,18,1,0
20912,451,4,210,0
20912,452,5,1,0
20912,452,4,210,0
20912,453,4,1,0
20912,453,3,220,0
20912,512,4,1,0
20912,512,3,210,0
20912,517,4,1,0
20912,522,9,1,0
20912,522,4,210,0
20912,522,3,220,0
21001,517,11,1,0
21001,517,7,210,0
21001,522,13,1,0
21001,522,3,210,0
21001,522,7,220,0
21001,524,7,1,0
21001,524,4,210,0
21001,524,3,220,0
21009,812,13,210,0
21009,812,3,230,0
21009,813,13,1,0
21009,813,10,210,0
21010,541,10,1,0
21010,541,4,220,0
21010,621,3,1,0
21012,236,19,1,0
21012,236,16,210,0
21012,236,3,230,0
21012,237,4,1,0
21012,238,28,1,0
21012,454,4,210,0
21012,517,3,1,0
21012,522,4,1,0
21012,522,3,220,0
21012,523,5,1,0
21012,523,5,210,0
21012,524,10,1,0
21012,524,10,210,0
21012,621,40,1,0
21012,621,21,210,0
21012,621,11,220,0
21012,621,5,230,0
21012,621,3,241,0
21013,238,13,1,0
21013,238,10,210,0
21013,524,3,1,0
21013,524,3,210,0
21014,442,17,1,0
21014,442,8,210,0
21014,442,3,220,0
21014,442,5,230,0
21014,443,6,1,0
21014,443,3,220,0
21014,524,39,1,0
21014,524,26,210,0
21014,524,12,220,0
21014,531,54,1,0
21014,621,7,242,0
21015,238,40,1,0
21015,238,28,210,0
21015,238,8,220,0
21028,811,4,210,0
21028,813,6,1,0
21028,813,4,210,0
21029,236,11,1,0
21029,236,10,210,0
21030,237,3,1,0
21030,238,54,1,0
21030,238,22,210,0
21030,238,11,220,0
21030,238,7,230,0
21030,238,10,241,0
21030,238,3,242,0
21031,524,43,1,0
21031,524,17,210,0
21031,524,6,220,0
21031,524,3,230,0
21031,524,6,241,0
21031,524,6,242,0
21031,524,4,251,0
21035,454,3,1,0
21035,484,4,1,0
21035,484,4,210,0
21035,531,9,1,0
21035,531,8,210,0
21035,541,34,1,0
21037,623,4,1,0
21037,623,3,242,0
21037,624,9,1,0
21037,624,5,210,0
21037,713,15,1,0
21037,713,7,210,0
21037,713,4,220,0
21037,713,3,230,0
20772,484,27,1,0
20772,484,23,210,0
20772,485,3,1,0
20772,488,6,1,0
20772,488,3,210,0
20774,423,11,1,0
20774,423,5,210,0
20774,424,7,1,0
20774,441,4,1,0
20774,444,5,1,0
20774,445,9,1,0
20774,445,3,230,0
20774,446,10,1,0
20774,711,3,230,0
20774,713,10,1,0
20774,713,3,210,0
20774,713,3,230,0
20774,721,7,1,0
20774,721,3,241,0
20774,722,41,1,0
20774,722,12,210,0
20774,722,9,220,0
20774,722,5,230,0
20781,441,3,1,0
20781,445,7,1,0
20781,445,4,210,0
20781,447,4,1,0
20781,451,3,1,0
20781,453,3,1,0
20781,454,5,1,0
20781,454,3,220,0
20781,484,12,1,0
20781,484,5,210,0
20781,484,3,241,0
20782,561,20,1,0
20782,561,9,210,0
20782,561,3,220,0
20782,561,5,230,0
20782,561,3,241,0
20782,611,6,1,0
20782,611,4,210,0
20782,621,50,1,0
20782,621,31,210,0
20782,621,11,220,0
20782,621,3,230,0
20782,621,4,241,0
20783,623,13,1,0
20783,623,5,210,0
20783,623,5,220,0
20783,624,11,1,0
20783,624,6,210,0
20785,424,25,1,0
20785,424,3,210,0
20785,424,3,220,0
20785,424,6,230,0
20785,424,5,241,0
20785,424,5,251,0
20814,236,43,1,0
20814,236,18,210,0
20814,236,7,220,0
20814,236,8,230,0
20814,236,6,241,0
20814,624,9,241,0
20815,541,193,1,0
20815,541,150,210,0
20815,541,17,220,0
20815,541,15,230,0
20815,541,7,241,0
20816,522,7,1,0
20816,522,5,210,0
20816,523,9,1,0
20816,523,7,210,0
20816,524,4,1,0
20816,524,3,210,0
20817,484,6,1,0
20817,484,6,210,0
20817,511,9,1,0
20817,511,4,210,0
20817,512,6,1,0
20817,512,5,210,0
20817,711,13,1,0
20817,711,13,210,0
20832,623,6,1,0
20832,623,3,210,0
20832,624,15,1,0
20832,624,6,210,0
20832,624,4,230,0
20841,621,7,1,0
20841,621,6,210,0
20841,624,7,1,0
20841,624,3,242,0
20841,722,8,1,0
20841,722,3,210,0
20841,722,4,220,0
20841,813,3,1,0
20841,813,3,210,0
20850,517,7,1,0
20850,517,4,210,0
20850,518,16,1,0
20850,518,11,210,0
20850,518,3,241,0
20850,519,6,1,0
20850,519,4,210,0
20850,813,77,1,0
20850,813,42,210,0
20850,813,11,220,0
20850,813,9,230,0
20850,813,9,241,0
20852,811,75,1,0
20852,811,46,210,0
20852,811,17,220,0
20852,811,7,230,0
20852,811,3,241,0
20854,236,37,1,0
20854,236,26,210,0
20854,236,7,220,0
20854,621,127,1,0
20854,621,96,210,0
20854,621,17,220,0
20854,621,10,230,0
