Zip Code,naics,Establishments,Employees,Payroll,IND Level
40403,00,425,001,263494,2
40403,00,239,210,0,2
40403,00,80,220,0,2
40403,00,57,230,0,2
40403,00,28,241,0,2
40403,00,11,242,0,2
40403,00,7,251,0,2
40403,23,40,001,0,2
40403,23,30,210,0,2
40403,23,6,220,0,2
40403,23,4,230,0,2
40403,31-33,17,001,0,2
40403,31-33,4,210,0,2
40403,31-33,4,242,0,2
40403,31-33,3,251,0,2
40403,42,7,001,0,2
40403,42,3,210,0,2
40403,44-45,74,001,0,2
40403,44-45,36,210,0,2
40403,44-45,19,220,0,2
40403,44-45,14,230,0,2
40403,44-45,3,241,0,2
40403,48-49,16,001,0,2
40403,48-49,8,210,0,2
40403,48-49,4,220,0,2
40403,51,6,001,0,2
40403,51,5,210,0,2
40403,52,32,001,0,2
40403,52,20,210,0,2
40403,52,9,220,0,2
40403,53,13,001,0,2
40403,53,12,210,0,2
40403,54,26,001,0,2
40403,54,18,210,0,2
40403,54,6,220,0,2
40403,56,20,001,0,2
40403,56,10,210,0,2
40403,56,3,220,0,2
40403,56,3,230,0,2
40403,61,5,001,0,2
40403,61,3,210,0,2
40403,62,69,001,0,2
40403,62,41,210,0,2
40403,62,11,220,0,2
40403,62,7,230,0,2
40403,62,5,241,0,2
40403,62,3,251,0,2
40403,71,6,001,0,2
40403,71,3,210,0,2
40403,72,41,001,0,2
40403,72,10,210,0,2
40403,72,4,220,0,2
40403,72,13,230,0,2
40403,72,11,241,0,2
40403,72,3,242,0,2
40403,81,52,001,0,2
40403,81,36,210,0,2
40403,81,8,220,0,2
40403,81,7,230,0,2
