Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
75208,624,11,1,0,3
75208,624,3,230,0,3
75208,624,3,241,0,3
75208,711,6,1,0,3
75208,711,5,210,0,3
75208,713,3,1,0,3
75208,721,6,1,0,3
75208,721,4,210,0,3
75208,722,102,1,0,3
75208,722,27,210,0,3
75208,722,13,220,0,3
75208,722,25,230,0,3
75208,722,30,241,0,3
75208,722,7,242,0,3
75208,811,15,1,0,3
75208,811,10,210,0,3
75208,811,5,220,0,3
75208,812,16,1,0,3
75208,812,10,210,0,3
75208,812,3,220,0,3
75208,813,28,1,0,3
75208,813,13,210,0,3
75208,813,6,220,0,3
75208,813,5,230,0,3
75208,813,3,241,0,3
75208,236,14,1,0,3
75208,236,11,210,0,3
75208,238,28,1,0,3
75208,238,15,210,0,3
75208,238,4,220,0,3
75208,238,5,241,0,3
75208,311,6,1,0,3
75208,332,11,1,0,3
75208,332,3,242,0,3
75208,423,13,1,0,3
75208,423,8,210,0,3
75208,423,4,220,0,3
75208,424,9,1,0,3
75208,424,4,210,0,3
75208,424,3,220,0,3
75208,425,3,1,0,3
75208,441,15,1,0,3
75208,441,7,210,0,3
75208,441,5,220,0,3
75208,441,3,230,0,3
75208,442,8,1,0,3
75208,442,6,210,0,3
75208,444,5,1,0,3
75208,445,14,1,0,3
75208,445,5,210,0,3
75208,445,3,220,0,3
75208,446,5,1,0,3
75208,446,3,210,0,3
75208,447,3,1,0,3
75208,448,18,1,0,3
75208,448,13,210,0,3
75208,451,6,1,0,3
75208,451,4,210,0,3
75208,452,4,1,0,3
75208,452,3,220,0,3
75208,453,11,1,0,3
75208,453,9,210,0,3
75208,484,6,1,0,3
75208,484,3,210,0,3
75208,512,4,1,0,3
75208,512,3,210,0,3
75208,517,9,1,0,3
75208,517,4,210,0,3
75208,522,31,1,0,3
75208,522,14,210,0,3
75208,522,6,220,0,3
75208,522,9,230,0,3
75208,523,4,1,0,3
75208,523,4,210,0,3
75208,524,21,1,0,3
75208,524,15,210,0,3
75208,524,3,220,0,3
75208,531,32,1,0,3
75208,531,26,210,0,3
75208,531,3,220,0,3
75208,532,6,1,0,3
75208,532,4,210,0,3
75208,541,95,1,0,3
75208,541,70,210,0,3
75208,541,16,220,0,3
75208,541,5,230,0,3
75208,551,5,1,0,3
75208,551,3,241,0,3
75208,561,31,1,0,3
75208,561,16,210,0,3
75208,561,7,220,0,3
75208,561,3,241,0,3
75208,562,3,1,0,3
75208,611,14,1,0,3
75208,611,6,210,0,3
75208,611,3,220,0,3
75208,621,112,1,0,3
75208,621,55,210,0,3
75208,621,30,220,0,3
75208,621,17,230,0,3
75208,621,8,241,0,3
