Naics,Establishments,Employees,Payroll
1133,84,501,16524
1152,28,74,2051
1151,6,9,364
1153,3,55,1095
2121,3,0,187
2122,3,310,19826
2123,75,972,60474
2131,8,56,6937
2211,24,442,40893
2212,4,100,10943
2213,9,116,9402
2382,2844,40350,2230210
2383,1348,10929,501741
2381,1346,15012,767957
2373,137,4920,296621
2372,69,349,30500
2362,660,11045,773234
2379,36,362,24551
2389,1129,11109,561453
2361,2105,9786,520647
2371,286,8550,512607
3111,3,60,7649
3116,17,5646,192546
3118,105,6164,298649
3121,141,4140,207406
3152,31,388,11414
3115,4,209,10799
3114,6,58,2256
3112,8,1505,109122
3119,21,1667,83538
3169,10,52,1117
3149,51,783,38540
3113,22,1733,63233
3133,3,6,238
3141,15,309,10407
3251,35,10356,1059258
3273,123,3066,144165
3271,16,1565,75048
3222,81,6257,322777
3272,14,1341,64844
3259,29,1241,84649
3279,50,742,34690
3219,225,7954,308097
3255,16,832,70857
3253,9,151,5778
3241,27,730,74162
3254,12,1012,61572
3261,196,15451,685064
3231,482,9867,476896
3252,11,648,55070
3262,23,1781,108154
3211,84,1250,43297
3256,27,1867,109754
3212,3,48,993
3364,6,380,28881
3331,16,3662,190469
3313,3,331,23071
3323,241,7674,433152
3343,6,11,463
3324,10,411,21251
3328,75,1143,55845
3333,9,743,42894
3351,4,80,3014
3353,7,102,10218
3336,3,434,34894
3321,8,530,32428
3315,5,176,7282
3325,4,275,9937
3371,184,4621,155029
3352,3,42,2502
3332,16,494,32906
3311,3,251,18568
3327,371,5543,296933
3346,8,185,5708
3391,157,7289,581286
3335,105,1943,116683
3362,12,799,47141
3363,168,36389,1972778
3345,38,1552,115759
3314,3,293,21463
3372,37,1281,60852
3359,3,61,3018
3329,53,7369,527923
3339,56,2509,150608
3399,230,4430,201592
3369,4,133,5531
3344,3,92,2540
3366,5,1966,92965
3326,7,346,16779
3312,6,373,22190
3334,13,2019,135320
4243,82,3781,187887
4248,45,3206,186374
4246,200,2352,176239
4242,129,3065,206969
4245,36,437,37264
4232,151,2169,126204
4244,392,15238,1003621
4237,343,4608,346530
4236,447,8605,629370
4233,343,5316,302999
4238,1085,14181,923297
4235,151,2958,232142
4239,432,5859,286420
4249,360,5777,275952
4231,436,10175,625596
4241,140,2766,177239
4247,77,1851,94500
4234,614,12442,964039
4251,461,3628,256261
4411,1144,27653,1442677
4413,1341,12609,366197
4453,599,2799,68144
4441,1272,27312,824558
4481,1913,24048,364933
4431,457,5469,158928
4421,455,4216,163402
4471,3465,21826,424121
4451,1390,40727,831035
4461,1922,22315,795737
4422,437,4170,109976
4483,299,1851,61208
4442,391,4404,133911
4412,223,2809,123077
4482,467,4625,79148
4452,234,1563,27531
4512,135,1259,22186
4522,72,7239,139348
4543,405,2275,87034
4541,547,12795,496230
4531,226,1062,19775
4523,1601,51998,1319911
4532,495,3947,83897
4539,1039,5903,160647
4511,625,8514,167501
4533,392,5153,81248
4542,85,898,25368
4855,14,1064,46977
4885,374,6008,378616
4841,1479,48394,2428104
4832,7,1919,161811
4812,20,336,19212
4869,10,45,5106
4889,5,109,3324
4859,30,634,13613
4862,6,69,9206
4871,8,107,3051
4872,3,107,3345
4811,24,2407,106517
4854,124,1144,23766
4842,689,9630,456799
4881,69,2642,112885
4882,17,268,13698
4884,208,2052,70667
4883,16,331,17984
4853,32,331,8366
4851,8,1149,57020
4921,415,31058,1465632
4922,38,573,11303
4931,399,26687,1104129
5182,208,4372,380957
5121,251,3692,105419
5111,237,4967,251589
5191,90,1066,97012
5179,36,305,15355
5151,156,4017,234016
5112,142,2748,307607
5122,226,2195,190761
5173,1200,21067,1122837
5223,786,6578,420842
5242,2734,20671,1633266
5221,2706,33670,2299255
5241,472,32184,2672477
5222,1622,14741,997376
5239,1009,4851,789350
5259,3,12,830
5231,420,5189,839275
5313,1161,11106,590890
5321,348,3863,156303
5324,267,2794,170945
5322,443,3264,123692
5323,36,206,8200
5331,27,546,35264
5311,2275,9198,440498
5312,1305,4308,239076
5412,1881,19505,1201436
5418,506,4487,292182
5413,1492,21115,1600816
5415,1221,15899,1371589
5411,2671,14943,1060724
5416,1837,16725,1363525
5419,1010,11959,440886
5417,156,7512,832977
5414,288,1218,64509
5511,1472,91114,9575085
5614,446,24333,972638
5613,1046,76135,2382420
5612,81,5533,313765
5616,448,24188,685044
5611,458,8024,510722
5619,241,6320,199167
5629,162,3797,255372
5617,3436,51336,1228309
5615,141,1568,85550
5621,184,3424,178362
5622,48,1405,103238
6114,93,1109,82252
6113,59,24164,969185
6117,62,716,30350
6111,288,18895,723887
6112,5,386,10139
6116,616,6683,186065
6115,136,1451,52511
6244,1218,15997,289834
6242,211,2111,80196
6233,330,13718,330881
6221,46,91387,5874606
6216,579,22280,855923
6241,1204,27576,615392
6215,328,6905,415883
6231,278,28202,934423
6212,2185,15747,794365
6213,2469,16106,684900
6211,4386,65380,5773384
6219,226,7406,359834
6239,45,987,26610
6214,1026,21219,1083360
6222,9,1820,70132
6232,621,17953,499128
6223,9,5372,423000
6243,43,872,19545
7114,155,934,142082
7131,56,3154,71273
7115,312,965,72871
7121,113,3750,109538
7139,1321,21651,386183
7111,502,4550,531857
7113,130,2570,84363
7112,22,1580,488790
7224,306,4704,112086
7212,109,602,18381
7225,11014,245302,4055193
7213,19,37,743
7223,658,12944,296420
7211,1436,33095,855460
8111,2683,16801,622559
8139,752,5463,267589
8134,355,2407,70672
8113,275,3035,159409
8122,478,3734,136761
8123,433,4348,140195
8112,162,2566,116540
8132,338,3262,197843
8129,652,5154,106132
8114,240,863,27471
8121,1728,12022,287903
8131,5656,50249,1062884
8133,269,1909,88894
