Naics,Establishments,Employees,Payroll
1133,77,403,14862
1152,27,68,2286
1151,3,9,686
1153,5,499,5756
2123,73,942,65970
2131,3,9,3242
2211,25,533,54260
2212,4,113,12931
2213,11,129,12396
2382,3084,43119,2583088
2383,1499,11980,628526
2381,1439,16379,950860
2373,122,5119,348140
2372,62,338,38974
2362,686,11821,966686
2379,44,594,47708
2389,1280,13120,750063
2361,2598,12347,806260
2371,307,7540,537345
3111,9,164,14493
3116,26,6103,252274
3118,124,6631,343630
3121,168,4848,216872
3152,18,234,8636
3115,3,236,13527
3114,3,96,4370
3112,12,1690,130043
3119,35,3497,182680
3169,3,18,654
3149,46,784,43528
3113,23,1460,60903
3141,11,80,4762
3251,35,9590,856005
3273,123,3522,201509
3271,9,1051,55514
3222,85,6343,364484
3272,15,765,34938
3259,20,945,71617
3279,43,784,38678
3219,227,8099,373476
3255,15,727,57503
3253,9,101,5451
3241,18,671,66815
3254,23,1656,128583
3261,189,15148,708217
3231,472,9264,508454
3252,10,707,52093
3262,21,884,47535
3211,62,1039,44842
3256,34,1533,87415
3212,6,63,2006
3364,3,828,65301
3331,16,3392,282374
3313,3,329,25320
3323,248,8856,556294
3343,3,6,226
3324,10,327,19245
3328,66,1058,63080
3333,4,444,36198
3351,7,187,8749
3353,5,90,4988
3336,4,364,22329
3321,14,800,45986
3315,4,116,5410
3325,4,346,22368
3371,164,4631,174545
3352,3,40,1846
3332,13,426,30001
3311,6,681,82750
3327,355,5293,316545
3346,7,227,7425
3391,149,6586,594314
3335,83,2170,130419
3362,10,893,54734
3363,158,34865,2444418
3345,34,1338,98908
3314,3,315,21624
3372,40,1193,61824
3359,3,273,24037
3329,63,8997,905685
3339,51,2076,138944
3399,238,5060,245398
3369,4,140,6741
3366,11,2918,165133
3326,7,341,16818
3312,6,458,30668
3334,11,2599,302186
4243,85,4175,206325
4248,43,3305,206848
4246,193,2567,201283
4242,144,3200,237612
4245,46,405,39914
4232,141,1675,106745
4244,391,13853,1023252
4237,361,4780,429814
4236,415,8722,689535
4233,356,5475,406944
4238,1050,14315,1055837
4235,142,2787,230068
4239,407,5350,308638
4249,347,5253,330338
4231,421,11547,784634
4241,135,2489,170392
4247,68,1222,93516
4234,601,11474,952067
4251,422,3330,297895
4411,1162,27437,2033940
4413,1414,13177,458812
4453,615,3338,89819
4441,1237,27975,995493
4481,1795,19924,366884
4431,357,3664,141766
4421,470,4212,208193
4471,3546,23568,549040
4451,1595,54775,1274394
4461,1946,22142,756621
4422,412,4063,124632
4483,283,1772,76345
4442,388,4704,170774
4412,242,3152,197175
4482,405,4311,84317
4452,234,2351,58116
4512,102,773,15121
4522,70,5216,110303
4543,426,2110,105947
4541,755,15681,723704
4531,181,923,21934
4523,1643,57261,1545299
4532,434,3204,77623
4539,1153,6317,239792
4511,631,8608,220923
4533,380,4081,83119
4542,76,891,29732
4855,16,591,35922
4885,398,7947,597189
4841,1837,54333,2967142
4832,9,1902,160101
4812,14,550,28479
4869,12,46,4939
4889,7,208,5480
4859,50,442,14429
4862,6,41,5471
4871,11,66,2849
4879,3,30,958
4872,3,58,1074
4811,21,1740,100210
4854,114,1196,25870
4842,812,10067,515507
4881,70,2046,107817
4882,17,188,10120
4884,254,2743,116735
4883,8,223,16420
4853,26,164,6347
4851,8,1237,61237
4921,470,36654,1978963
4922,41,963,29658
4931,425,37201,1646468
5152,7,1296,241023
5182,183,3856,271646
5121,291,2691,130111
5111,217,4442,271868
5191,121,1281,133098
5179,61,510,24041
5151,149,3273,222319
5174,3,12,410
5112,184,3578,448550
5122,258,2414,296638
5173,1148,15700,1030005
5223,828,6214,504665
5242,2769,21827,2088593
5221,2650,33850,2720062
5241,467,31043,2743588
5222,1498,14134,1306923
5239,1084,6357,1151472
5259,4,13,753
5231,385,5084,1117472
5313,1486,11708,738140
5321,341,3260,162481
5324,281,2820,205422
5322,380,2411,121675
5323,26,158,8730
5331,30,730,33845
5311,2424,9350,478223
5312,1526,5875,373049
5412,1970,19259,1167071
5418,486,4144,332583
5413,1532,22568,1908156
5415,1288,15717,1421356
5411,2609,14711,1230914
5416,2202,17897,1673058
5419,1098,12023,537307
5417,177,9011,1036072
5414,360,1389,86404
5511,1350,90504,10687949
5614,474,24286,1096554
5613,1096,67385,2494681
5612,230,5412,445806
5616,474,22265,745110
5611,493,7972,600647
5619,260,4843,214298
5629,205,3776,292067
5617,3833,52641,1598915
5615,133,1124,74043
5621,214,4262,241764
5622,60,1059,84299
6114,91,1192,111508
6113,57,21921,1080296
6117,74,595,25676
6111,310,19608,852860
6116,690,5866,164469
6115,146,1406,60402
6244,1210,15734,325357
6242,211,2354,95855
6233,329,13233,385879
6221,52,101684,7046643
6216,553,22665,937333
6241,1297,26282,721867
6215,346,7444,457211
6231,269,25478,882905
6212,2168,17112,970169
6213,2739,17032,854395
6211,4217,70298,6721950
6219,350,7968,457196
6239,46,1281,40097
6214,1222,21690,1206340
6222,15,2729,118461
6232,758,15109,529602
6223,11,5968,539281
6243,94,1659,49360
7114,182,1181,137961
7131,54,3041,87113
7115,370,770,71965
7121,104,2795,108844
7139,1381,20071,454362
7111,531,3294,307891
7113,141,1546,72867
7112,35,1396,591850
7224,291,3554,130424
7212,120,756,23480
7225,11608,230686,4703603
7213,12,29,562
7223,878,11370,294128
7211,1488,25738,815570
8111,2781,17275,730350
8139,690,4793,265678
8134,344,2290,75647
8113,277,3661,211154
8122,481,3716,160673
8123,396,3850,137449
8112,139,2673,134715
8132,370,3048,220195
8129,754,4423,127365
8114,242,981,39567
8121,1895,12053,366084
8131,5701,44826,1103488
8133,293,2352,99037
