Fips,Establishments,Employees,Payroll
26077,5505,103085,95047
26079,248,2052,7179
26081,16897,372639,283499
26083,25,195,1590
26085,81,421,1147
26087,1619,17265,18771
26089,645,3788,6733
26091,1665,18629,24381
26093,4307,56483,42013
26095,92,730,1326
26097,352,1483,9930
26099,18794,311119,444813
26101,449,3985,8873
26103,1514,18119,20661
26105,600,6306,9300
26107,603,6955,10528
26109,339,2805,2905
26111,1647,30296,108732
26113,214,1676,3137
26115,2216,33217,37892
26117,925,11458,17080
26119,134,917,1868
26121,3005,45384,42460
26123,749,7346,10712
26125,38954,723417,786119
26127,386,3624,14457
26129,470,4224,5619
26131,109,436,817
26133,369,5021,18996
26135,116,703,1372
26137,673,6621,7687
26139,6285,112446,110074
26141,219,1269,2061
26143,460,3102,4925
26145,4039,75673,91785
26147,2906,37666,42409
26149,1009,16335,36950
26151,700,6938,10069
26153,129,865,2544
26155,1014,10422,11294
26157,701,6889,8306
26159,1160,12574,19194
26161,8143,154331,351974
26163,32492,668972,687794
26165,763,9618,12362
27001,327,2370,2843
27003,7930,119683,80771
27005,833,8280,8627
27007,1134,12430,10462
27009,822,13319,23401
27011,110,664,1198
27013,1846,29920,19310
27015,704,10259,14328
27017,566,4470,5106
27019,2437,36244,49406
27021,748,5277,7392
27023,291,2877,4239
27025,1188,11092,14344
27027,1215,13976,10277
27029,115,917,11140
27031,190,1367,6804
27033,260,2700,8667
27035,2095,23814,17341
27037,10525,179311,140273
27039,313,2202,3734
27041,1259,14915,20527
27043,303,2358,4149
27045,498,3639,4480
27047,658,8165,7885
27049,1176,17451,22857
27051,135,762,1363
27053,40304,913485,1463658
27055,329,3418,4585
27057,474,2890,3972
27059,808,6840,7403
27061,1033,10790,11907
27063,207,1788,3908
27065,221,1626,2863
27067,1277,14707,12926
27069,77,423,873
27071,269,2031,2901
27073,112,563,1246
27075,210,1683,2853
27077,99,715,2393
27079,586,3778,3438
27081,126,864,1736
27083,721,9616,14220
27085,858,11496,27524
27087,48,1060,20634
27089,185,983,1999
27091,509,5480,11227
27093,478,4885,5286
27095,623,6928,9279
27097,808,6563,5206
27099,717,9561,22980
27101,195,1207,2961
27103,572,8965,22960
27105,483,5444,6936
27107,116,592,2488
27109,3557,100215,1143920
27111,1606,13818,11674
27113,261,2598,4170
27115,519,6187,10890
27117,228,1810,2872
27119,632,6238,6343
27121,288,3080,12915
27123,13350,298906,536881
27125,46,208,646
27127,436,4470,9487
27129,344,2391,5420
27131,1440,18087,18990
27133,201,1358,2544
27135,299,2224,3680
27137,5232,84851,104048
27139,3361,46973,44953
27141,2067,20891,18572
27143,262,1343,1694
27145,4325,81527,105993
27147,914,14539,47369
27149,219,2317,7129
27151,217,1946,5950
27153,460,4356,25735
27155,49,191,810
27157,461,3251,3535
27159,290,2258,3096
27161,359,2429,3141
27163,5986,79680,65088
27165,214,2653,23865
27167,80,588,2051
27169,1015,16866,31469
27171,3325,36397,27135
27173,237,2468,11142
28001,658,8108,9342
28003,688,8695,10750
28005,112,923,3803
28007,248,3026,17041
28009,17,87,479
28011,594,5423,5278
28013,172,961,1386
28015,54,229,709
28017,242,4552,43969
28019,62,502,6596
28021,42,259,839
28023,151,1032,2485
28025,257,2804,4424
28027,428,3763,4401
28029,346,3686,12738
28031,248,1885,3632
28033,2945,52215,59450
28035,1599,26892,36527
28037,66,363,2799
28039,252,2570,4007
28041,85,591,4591
28043,434,4336,6325
28045,642,7245,17209
28047,4148,73018,156365
28049,4986,95803,333580
28051,180,1133,1627
28053,66,421,2692
28057,283,3612,19014
28059,2204,39990,327391
28061,129,1693,5790
28063,19,148,1722
28065,84,707,7367
28067,1192,18013,39262
28069,56,483,15724
28071,1220,14277,18459
28073,1370,17238,17727
28075,1720,25304,28468
28077,121,738,1447
28079,256,2383,4772
28081,2436,39269,35973
28083,573,7532,8509
28085,718,8551,11909
28087,1339,16095,13523
28089,3126,41802,35904
28091,468,5473,9171
28093,352,4586,27664
28095,494,5282,9763
28097,138,1226,2325
28099,406,9262,68877
28101,244,1549,2178
28103,116,884,5202
28105,825,10992,13193
28107,447,5198,6913
28109,728,6410,7377
28111,72,537,1578
28113,839,9137,7912
28115,400,11175,155435
28117,389,3166,6263
28119,44,194,615
28121,3693,52272,49424
28123,381,8471,120776
28125,50,318,1178
28127,331,3432,8579
28129,98,600,2949
28131,200,2203,4473
28133,332,3688,6966
28135,81,461,1129
28137,309,2782,4826
28139,270,4031,21383
28141,268,2271,4154
28143,125,4323,87770
28145,396,6293,14696
28147,134,1084,2012
28149,873,11694,18224
28151,972,10609,8698
28153,280,2565,5338
28155,110,684,1451
28157,65,435,1357
28159,290,2582,4016
28161,97,621,1730
28163,270,2447,3979
29001,458,5073,6813
29003,187,1151,2620
29005,120,592,1391
29007,413,3615,3800
29009,603,9057,28898
29011,138,1093,2224
29013,261,1810,2489
29015,305,1731,2371
29017,133,859,1815
29019,4525,75165,123271
29021,2057,36942,52023
29023,926,10345,10237
29025,93,512,1775
29027,620,6610,22727
29029,1344,12419,13742
29031,2230,30603,22309
29033,110,758,1749
29035,80,578,1392
29037,1919,19888,17915
29039,189,1208,1915
29041,117,641,1764
29043,1783,14224,12840
29045,81,508,1612
29047,5164,99401,334515
29049,277,1752,2900
29051,2129,32843,28400
29053,304,2814,4716
29055,389,3773,5061
29057,68,394,1790
29059,212,1250,2263
29061,97,560,1120
29063,127,1363,3371
29065,214,1587,2855
29067,118,776,2108
29069,575,5303,6083
29071,2515,33451,28129
29073,294,3689,10731
29075,130,977,2253
29077,8352,158535,174900
29079,140,834,1638
29081,117,919,2794
29083,463,4073,4919
29085,86,465,1192
29087,84,350,759
29089,114,770,1381
29091,1026,11658,13462
29093,131,1131,1997
29095,17954,344032,327652
29097,2684,44138,58217
29099,3768,37602,33391
29101,806,7029,7221
29103,34,137,644
29105,652,8149,19161
29107,613,4846,4791
29109,583,4717,5850
29111,126,688,1351
29113,845,7249,8107
29115,195,1746,3302
29117,287,2980,3569
29119,211,5343,96427
29121,254,1987,2739
29123,165,1751,4833
29125,71,435,1323
29127,681,7516,8016
29129,24,96,512
29131,607,5357,5835
29133,141,1461,3837
29135,248,1730,2298
29137,106,866,2788
29139,138,1382,4235
29141,396,2132,3317
29143,318,4741,8266
29145,1087,15606,14418
29147,383,3468,4153
29149,115,1074,2146
29151,194,2355,25898
29153,98,468,1011
29155,242,2201,3961
29157,423,5543,10259
29159,913,12660,12301
29161,923,10592,11242
29163,294,2173,2906
29165,2369,41097,32553
29167,497,5226,19189
29169,571,7197,11711
29171,29,152,1293
29173,135,693,1732
29175,421,5292,11891
29177,258,1810,2464
29179,80,853,14973
29181,188,1400,4065
29183,8560,130973,107619
29185,96,547,1305
29186,301,2710,4620
29187,1291,14972,13690
29189,30638,619632,927483
29195,361,3359,4049
29197,27,108,790
29199,69,377,979
29201,913,10473,11411
29203,85,704,2328
29205,87,426,1578
29207,576,5257,6452
29209,581,3411,4742
29211,43,1485,53373
29213,1751,22004,37104
29215,346,3045,3158
29217,359,2876,4565
29219,479,4656,6467
29221,247,1867,3153
29223,162,778,1050
29225,565,4993,6714
29227,15,34,332
29229,309,2778,4476
29510,9279,194170,205130
30001,287,1510,1903
30003,124,941,7429
30005,69,364,926
30007,114,463,899
30009,343,1711,2695
30011,3,15,476
30013,2356,29089,32154
30015,78,330,1151
30017,307,2465,4179
30019,28,100,1217
30021,220,1482,3256
30023,208,1393,4424
30025,75,520,5466
30027,320,2095,2797
30029,4383,39365,42969
30031,6099,48314,40789
30035,136,966,2686
30039,60,221,725
30041,411,3268,4427
30043,225,803,1619
30045,25,126,781
30047,749,4496,4317
30049,2359,21592,17898
30051,35,110,448
30053,530,2836,2544
30055,9,31,321
30057,306,1215,1895
30059,20,84,408
30061,60,303,1220
30063,4528,48024,31230
30065,40,185,519
30067,767,3813,5739
30071,68,415,790
30073,97,434,837
30075,31,72,224
30077,96,437,1246
30081,1473,8585,6210
30083,401,3142,8311
30085,148,1233,4641
30087,111,1145,9024
30089,291,1600,1822
30091,89,343,879
30093,1048,10994,11439
30095,170,674,1285
30097,105,424,1063
30099,160,650,967
30101,93,679,1764
30105,180,1229,2095
30107,16,42,314
30109,7,48,516
30111,5622,66862,61031
31001,847,9048,8713
31003,162,928,2741
31011,130,712,2007
31013,229,1625,2007
31015,31,126,1092
31017,79,398,968
31019,1620,20209,23407
31021,117,643,1421
31023,139,885,2770
31025,472,3618,6546
31027,219,1306,2055
31029,101,738,2358
31031,140,853,1673
31033,208,1826,3741
31035,130,775,3053
31037,193,1391,3135
31039,243,1467,2956
31041,279,1697,2688
31043,342,5654,20424
31045,173,1189,2613
31047,593,8344,62637
31049,26,140,975
31051,69,343,2410
31053,875,12144,21525
31055,15950,320051,347707
31057,7,23,206
31059,137,851,3303
31061,36,123,685
31063,27,132,1113
31065,100,671,1784
31067,547,4265,3814
31069,12,75,547
31071,44,168,636
31073,13,38,753
31077,31,158,999
31079,1803,25676,22196
31081,233,1566,4036
31083,32,152,755
31087,32,245,1769
31089,346,2373,2902
31093,115,486,1039
31095,154,1185,3211
31097,48,264,1022
31099,97,482,1527
31101,256,1741,3283
31105,62,281,1121
31107,191,1023,1951
31109,8666,142672,103720
31111,942,9464,9613
31113,3,10,293
31115,3,3,78
31119,1134,13655,16583
31121,160,833,2341
31123,64,405,1522
31125,44,218,987
31127,99,592,1182
31129,97,454,1172
31131,370,2583,2647
31133,29,105,856
31135,74,301,1405
31137,270,2196,4645
31139,170,906,1672
31141,928,10811,10461
31143,85,369,1039
31145,307,2091,2792
31147,167,759,1132
31149,8,46,1992
31151,239,1748,2782
31153,3747,55154,57256
31155,456,2377,3123
31157,946,9453,9384
31159,389,3181,4139
31161,91,475,1291
31163,28,125,961
31167,59,216,703
31169,142,1377,9492
31171,4,7,84
31173,67,1512,24698
31175,129,686,1290
31177,502,4307,10004
31179,173,1356,2870
31181,32,162,1674
31183,3,3,35
31185,423,4301,7534
32001,373,3612,5241
32003,48955,921671,1376934
32005,1547,15683,44083
32007,1031,18909,162174
32011,8,1353,171711
32013,331,5475,99273
32015,42,392,1441
32017,28,265,1035
32019,707,6989,8981
32021,19,204,1049
32023,675,9098,32818
32027,20,789,34572
32029,41,180,652
32031,13113,206617,162147
32033,95,885,2933
32510,1813,19778,19605
33001,1779,18537,16844
33003,1764,15178,17371
33005,1821,24070,24929
33007,725,7737,13561
33009,2800,48677,182808
33011,10929,189066,177910
33013,4017,61453,48093
33015,9805,146294,105412
33017,2591,35266,50296
33019,796,7944,7512
34001,6049,108048,284553
34003,31619,440896,401434
34005,10423,191232,194964
34007,11351,188187,240926
34009,3669,25265,35505
34011,2654,41395,34891
34013,18888,296054,418746
34015,6050,101669,72800
34017,13769,245533,501358
34019,3620,41510,61931
34021,9590,198046,359426
34023,21561,411217,683666
34025,19108,248814,221566
34027,16339,299961,807306
34029,13657,151619,120707
34031,11815,142351,98189
34033,1030,13295,49041
34035,9693,180851,502096
34037,3013,28630,26512
34039,13858,203507,243441
34041,2261,24637,32779
35001,15752,276310,293364
35003,13,76,569
35005,1256,14615,15435
35006,223,3643,8204
35007,300,2471,4852
35009,896,10650,10569
35011,11,34,139
35013,3593,51633,44336
35015,1419,21995,55264
35017,467,5420,27112
35019,45,555,3248
35023,36,427,1958
35025,1588,22670,64901
35027,583,4289,6369
35028,305,14449,928514
35029,302,3555,5247
35031,863,13650,30500
35033,10,31,330
35035,812,9711,9149
35037,146,1309,3133
35039,449,4331,6866
35041,249,2360,6398
35043,1716,23391,48535
35045,2415,32170,31830
35047,355,4481,8117
35049,4667,46841,50775
35051,139,1321,3331
35053,144,1600,3534
35055,946,8410,9973
35057,132,985,2544
35059,41,319,1772
35061,863,9631,12377
36001,9269,176130,177375
36003,638,5859,8780
36005,18071,281870,592438
36007,3969,66548,69629
36009,1441,17187,17724
36011,1428,13826,11148
36013,2602,35326,27328
36015,1589,22001,14503
36017,700,8054,14687
36019,1656,17902,13274
36021,1671,13851,11508
36023,924,11763,10865
36025,960,7573,8233
36027,7334,90422,107306
36029,22334,420529,297588
36031,1049,7798,9692
36033,845,7912,9763
36035,1031,10966,14185
36037,1149,13597,14070
36039,1032,8243,8807
36041,131,609,1705
36043,988,9271,9148
36045,2280,26377,26173
36047,59763,692199,977349
36049,435,2598,3044
36051,1120,11125,9146
36053,1234,11951,9818
36055,17294,352585,373033
36057,944,12531,19650
36059,48146,574768,659933
36061,98769,2351438,6386906
36063,4448,58703,40927
36065,4688,82004,75803
36067,11233,208650,186104
36069,2785,42494,49251
36071,9634,119291,90310
36073,546,5134,6253
36075,1995,19504,34113
36077,1182,16326,65687
36079,2748,18795,20467
36081,49885,602815,653283
36083,2906,34668,28857
36085,9295,109674,142317
36087,10254,112895,86316
36089,1724,20577,34209
36091,5278,69932,63472
36093,2848,43942,78602
36095,460,3237,3838
36097,263,1786,4118
36099,618,8598,14145
36101,1655,23409,50701
36103,49066,589444,497152
36105,1897,21433,33951
36107,647,7897,98553
36109,2172,44336,377290
36111,4696,43889,30876
36113,2097,26129,32655
36115,934,9003,12009
36117,1581,16882,19844
36119,30892,381599,434794
36121,656,6306,10979
36123,437,3080,3455
37001,3314,51249,58025
37003,461,5793,36251
37005,161,1079,2361
37007,285,2310,3602
37009,433,3525,4138
37011,419,3701,8116
37013,999,10848,9598
37015,207,2161,3995
37017,417,3674,4824
37019,2555,26274,33210
37021,9032,121067,107926
37023,1345,19583,19579
37025,4645,64256,55848
37027,1250,17787,28483
37029,78,346,977
37031,1999,17714,21297
37033,162,1215,2155
37035,4166,77265,85050
37037,1424,12046,12191
37039,491,4890,10991
37041,286,3467,8868
37043,132,792,1739
37045,1839,22050,20449
37047,856,8785,9640
37049,2096,23775,22541
37051,5696,88560,95631
37053,585,4539,7794
37055,1897,14759,30126
37057,2764,35450,28381
37059,728,7612,7823
37061,768,12532,65618
37063,7649,197674,571368
37065,622,8095,10936
37067,8654,186272,347308
37069,1025,8262,16563
37071,4212,60226,45193
37073,57,273,597
37075,94,947,5511
37077,791,9199,12071
37079,195,1594,2065
37081,13658,253863,192439
37083,824,8692,10432
37085,1676,18840,15541
37087,1331,11801,12762
37089,2777,34341,30861
37091,356,4951,9023
37093,384,3013,3909
37095,82,341,1551
37097,4960,71958,88541
37099,941,10378,34499
37101,3555,40984,57248
37103,69,375,863
37105,1250,17273,19859
37107,1091,17454,17620
37109,1716,17205,16669
37111,686,7726,8526
37113,1077,7677,10472
37115,283,1750,2706
37117,355,3223,3897
37119,33746,668269,1040291
37121,274,2730,17320
37123,392,5435,10137
37125,2245,26896,29827
37127,1953,28961,23881
37129,7850,95494,89517
37131,186,3132,22900
37133,2845,34324,35324
37135,3245,32528,27017
37137,173,1672,2704
37139,826,9150,11033
37141,1091,7821,9306
37143,96,790,2023
37145,614,6812,10281
37147,3585,57121,82623
37149,370,2865,5533
37151,2424,35828,32021
37153,672,7281,8551
37155,1683,27600,49425
37157,1500,15584,13965
37159,2583,39524,43360
37161,1115,12691,11121
37163,867,8241,7727
37165,486,6233,8496
37167,1266,13196,10988
37169,550,4747,6453
37171,1508,25562,120277
37173,291,2097,3937
37175,795,6346,7340
37177,33,254,1010
37179,5086,55073,46838
37181,729,10147,12953
37183,30766,505732,505734
37185,186,1000,2029
37187,144,1319,2304
37189,1618,16996,25473
37191,2050,26685,21670
37193,1062,14950,34031
37195,1676,25451,38855
37197,492,4500,5541
37199,256,1938,2661
38001,32,135,709
38003,260,2372,4562
38005,32,194,3579
38007,20,91,3186
38009,186,953,3117
38011,57,389,1757
38013,30,78,495
38015,3006,41502,37311
38017,5563,105219,116265
38019,69,477,2480
38021,131,718,1338
38023,40,148,815
38025,131,2081,23271
38027,20,74,709
38029,61,227,772
38031,75,451,1707
38033,20,121,1213
38035,1785,24571,19805
38037,26,95,754
38039,34,94,487
38041,42,172,1049
38043,13,101,1356
38045,93,522,2344
38047,26,118,702
38049,78,406,3928
38051,47,243,1494
38053,504,7755,32626
38055,185,1341,12043
38057,184,2295,31558
38059,766,8953,24889
38061,322,3605,12984
38063,77,408,1463
38065,11,231,22122
38067,185,1255,2490
38069,94,562,2220
38071,348,3165,4930
38073,138,670,1164
38075,59,286,1529
38077,410,3371,5847
38079,114,751,1701
38081,59,330,1599
38083,11,21,393
38085,6,33,341
38087,3,0,0
38089,1069,13025,25720
38091,24,213,2464
38093,550,5761,8581
38095,42,175,1920
38097,203,1349,3502
38099,297,1821,3073
38101,1904,23868,31215
38103,111,710,2722
38105,1442,20385,101855
39001,301,2548,3663
39003,2210,41036,42675
39005,935,13065,11592
39007,1723,22526,21621
39009,928,10921,13885
39011,880,18978,101902
39013,1265,16156,20212
39015,457,4154,5135
39017,7227,141013,123703
39019,375,4037,5135
39021,472,6252,34251
39023,2062,33372,34823
39025,3549,50352,42992
39027,591,9118,31331
39029,1822,24607,17715
39031,508,5077,4556
39033,666,10479,24514
39035,31643,671989,934378
39037,1035,10876,13894
39039,705,10100,16967
39041,4824,86299,192115
39043,1684,28131,34750
39045,2567,31971,30828
39047,468,7008,16125
39049,29411,671133,672083
39051,841,12652,32704
39053,452,5511,9778
39055,2615,27230,23722
39057,3166,53477,110058
39059,702,8697,10428
39061,20707,490239,577203
39063,1550,33705,78166
39065,343,3296,4236
39067,183,1945,5571
39069,473,5623,8232
39071,579,5866,12964
39073,377,3766,5247
39075,1223,17334,20252
39077,972,15036,21640
39079,507,4998,5737
39081,1070,12273,12766
39083,990,11239,11385
39085,5435,82160,78180
39087,698,8984,10012
39089,2935,49463,55447
39091,691,9868,23855
39093,5413,79358,58497
39095,9228,179691,183362
39097,583,12578,66938
39099,5224,83297,58453
39101,994,15782,18774
39103,3915,53053,41200
39105,249,2099,3267
39107,941,13574,21898
39109,2033,33841,28433
39111,193,1224,2214
39113,10912,232183,246679
39115,95,648,1142
39117,317,2506,3176
39119,1585,22165,26114
39121,147,1050,2205
39123,924,7014,14091
39125,202,2436,6341
39127,345,2843,4496
39129,683,7901,11136
39131,305,5574,44660
39133,2867,43111,38025
39135,553,5987,10482
39137,635,7649,11213
39139,2517,37317,30071
39141,1140,17414,20537
39143,1171,15416,20069
39145,1135,13854,16123
39147,927,12345,13709
39149,865,20626,76217
39151,7941,140586,90176
39153,13141,245339,235202
39155,3743,53572,34833
39157,1972,28812,21166
39159,984,17772,58168
39161,422,4925,10648
39163,72,865,2845
39165,4367,76793,92686
39167,1260,17418,20167
39169,2388,36762,32797
39171,687,11069,23355
39173,2615,54003,56665
39175,414,7106,33678
40001,162,1192,2318
40003,61,425,2427
40005,174,1070,2160
40007,95,992,11077
40009,657,6592,22850
40011,161,764,1839
40013,727,8797,8742
40015,357,3342,6697
40017,2746,27095,28767
40019,1477,15579,15074
40021,674,7059,8510
40023,204,2277,4426
40025,19,86,471
40027,5811,69325,62240
40029,30,219,735
40031,2030,30935,56588
40033,30,202,987
40035,255,2429,5894
40037,1216,15053,17319
40039,816,7547,9099
40041,661,7009,9312
40043,113,832,5865
40045,61,488,2650
40047,1487,18367,15216
40049,626,6328,10705
40051,1026,9088,7976
40053,69,460,2522
40055,27,101,504
40057,7,71,2308
40059,39,180,781
40061,149,1751,4535
40063,131,1109,2362
40065,427,4176,6158
40067,49,303,893
40069,83,994,8090
40071,970,12244,10421
40073,412,4800,15087
40075,108,809,1913
40077,94,563,1210
40079,721,5783,5579
40081,470,4445,6888
40083,773,5979,5718
40085,95,4426,67047
40087,849,7729,8730
40089,529,5554,6508
40091,269,2467,3837
40093,185,1226,3499
40095,215,2608,10483
40097,694,7605,7514
40099,190,2250,5632
40101,1281,19303,47495
40103,127,2827,85480
40105,74,515,1555
40107,105,727,1491
40109,24041,392065,373888
40111,548,5017,5603
40113,495,4830,7681
40115,438,6995,23782
40117,167,1090,2171
40119,1705,19205,18016
40121,805,8146,8336
40123,851,9628,11053
40125,1175,15063,15604
40127,116,872,2292
40129,30,112,1004
40131,1717,24915,33749
40133,335,3321,5241
40135,508,5683,8455
40137,948,10346,15008
40139,378,5049,36034
40141,61,331,1187
40143,18945,337495,254383
40145,919,6462,8303
40147,1033,15369,74349
40149,148,683,1608
40151,177,1531,3578
40153,671,5969,10257
41001,400,3095,3940
41003,2044,25380,65520
41005,12134,146258,109240
41007,1449,13013,20201
41009,858,7324,8831
41011,1479,16989,21923
41013,462,3914,11214
41015,598,4116,5821
41017,7732,69657,52076
41019,2474,30692,43122
41021,28,305,5077
41023,141,747,1501
41025,150,885,1930
41027,909,8628,10923
41029,6377,77919,75094
41031,319,2417,3572
41033,1945,20594,18676
41035,1441,14213,20853
41037,105,485,840
41039,9930,126744,91146
41041,1468,12024,16374
41043,2614,33887,33002
41045,596,6248,7025
41047,8581,112056,80845
41049,136,2363,32327
41051,27536,456935,417644
41053,1430,13401,15382
41055,45,385,2533
41057,609,5187,7317
41059,1455,20994,20382
41061,658,5920,7699
41063,277,1414,3009
41065,609,6099,8016
41067,15783,291058,643986
41069,3,16,209
41071,2501,25489,26889
42001,1866,24587,20577
42003,33365,699316,879879
42005,1141,11525,8718
42007,3212,47533,71857
42009,935,11052,14398
42011,8263,147385,104283
42013,3107,51004,48356
42015,1231,17254,29728
42017,19322,256341,153735
42019,4805,84319,64587
42021,2915,40086,29520
42023,57,1027,12559
42025,1043,10392,11221
42027,3233,41699,28231
42029,14716,258219,525626
42031,846,8400,8661
42033,1801,21789,15192
42035,657,7994,18750
42037,1284,18607,20970
42039,1814,22249,17314
42041,6116,125617,138124
42043,6857,150575,206045
42045,12792,219201,217704
42047,796,11126,31058
42049,5995,106685,82131
42051,2377,30296,20895
42053,40,270,1026
42055,3008,48166,42354
42057,165,1488,1986
42059,598,9718,31871
42061,733,7018,5678
42063,1675,21255,16388
42065,979,11293,11868
42067,386,4533,13758
42069,5055,86398,62962
42071,13260,243521,146593
42073,1814,22416,14518
42075,2630,40111,29618
42077,8548,179952,263954
42079,7012,131108,110205
42081,2607,40346,33489
42083,837,8798,8978
42085,2614,41516,28811
42087,884,11013,11751
42089,3323,41484,34759
42091,26331,535838,608527
42093,371,13530,158591
42095,6317,111252,86606
42097,1522,20286,21158
42099,700,5530,6506
42101,29242,677288,1333157
42103,856,7797,10846
42105,297,2757,8319
42107,2603,37165,44927
42109,775,10911,14107
42111,1512,17189,14472
42113,96,340,448
42115,714,5349,4863
42117,765,8065,9599
42119,820,10207,12858
42121,1031,11867,8652
42123,789,10127,16108
42125,5107,81432,85084
42127,1206,11232,9932
42129,8297,128544,79529
42131,553,7216,48922
42133,8506,163344,109075
44001,1168,10938,13822
44003,4571,65411,51475
44005,2642,29017,36823
44007,15869,271780,297707
44009,3621,42686,67921
45001,232,2002,6608
45003,2760,43978,125957
45005,45,306,1539
45007,3759,54380,53963
45009,179,1346,2372
45011,246,2168,3355
45013,5495,57329,66468
45015,3422,50771,64136
45017,137,1258,4504
45019,14419,207401,181363
45021,814,14034,16629
45023,417,4007,7307
45025,584,9707,31177
45027,401,3487,3749
45029,623,5674,7542
45031,974,13709,44884
45033,376,3830,7079
45035,2450,28793,32652
45037,247,3925,11817
45039,242,3455,62677
45041,3045,62503,262394
45043,1770,16272,18532
45045,14091,246442,192267
45047,1199,15742,15336
45049,244,1848,3245
45051,9399,115726,120391
45053,626,6702,10620
45055,1037,11973,18048
45057,1464,18317,43884
45059,795,13563,44953
45061,121,961,2097
45063,6797,103655,70749
45065,43,300,1687
45067,381,3862,5347
45069,211,2734,8342
45071,646,6643,8460
45073,1513,17109,28637
45075,1474,17271,14380
45077,1999,23263,22742
45079,9086,156981,156203
45081,167,3416,53944
45083,6655,127606,100671
45085,1656,27343,48410
45087,299,4032,19180
45089,395,4860,15920
45091,5440,88311,86835
46003,34,168,932
46005,446,4855,10732
46007,12,56,425
46009,95,617,2340
46011,801,8249,8305
46013,1156,14055,16272
46015,144,928,1521
46019,252,1303,1756
46021,11,25,126
46023,202,1457,2179
46025,60,229,466
46027,220,2236,3320
46029,1015,11911,12207
46031,7,19,369
46033,210,809,2054
46035,615,7701,8431
46037,118,694,2250
46039,79,338,1514
46041,23,130,835
46043,46,265,941
46045,60,349,2184
46047,121,460,1034
46049,30,107,768
46051,198,1755,5725
46053,101,408,918
46055,38,212,1213
46057,131,730,2322
46059,58,242,828
46061,33,99,924
46063,11,102,2398
46065,553,5623,8071
46067,153,1063,4084
46069,19,55,1223
46071,18,116,1122
46073,24,198,3166
46075,19,97,679
46077,93,455,2450
46079,249,2017,3793
46081,1004,8936,12660
46083,1686,20191,30111
46085,31,320,1322
46087,132,711,2260
46089,11,38,277
46091,78,350,928
46093,606,3683,4195
46097,35,216,907
46099,5817,114218,195216
46101,92,425,1710
46102,27,1142,28173
46103,3741,46785,46947
46105,59,262,709
46107,47,178,1322
46109,150,832,1676
46111,18,74,739
46115,104,610,3840
46117,59,496,2648
46119,16,31,331
46121,18,293,1696
46123,124,898,1710
46125,188,796,1558
46127,430,6542,25417
46129,148,977,1811
46135,612,6457,14933
46137,9,47,740
47001,1431,39069,210965
47003,704,11869,33903
47005,198,1904,3227
47007,65,354,929
47009,2286,37224,49644
47011,1861,32424,31518
47013,474,4948,7511
47015,129,944,2770
47017,357,3405,4577
47019,589,5493,9282
47021,531,4464,7530
47023,161,1254,2920
47025,346,4472,15276
47027,40,246,858
47029,351,3596,7594
47031,1122,16141,23036
47033,166,1123,2034
47035,983,11603,10112
47037,20415,466540,634885
47039,138,1551,8038
47041,212,3395,39336
47043,900,10714,13490
47045,675,8417,10447
47047,523,5384,11327
47049,193,1795,2916
47051,604,8981,46435
47053,819,9672,14198
47055,429,5271,11018
47057,168,1973,11068
47059,1070,17119,30154
47061,89,597,1261
47063,1189,21911,35236
47065,9222,189716,182499
47067,15,85,365
47069,255,2020,2788
47071,425,4472,8382
47073,511,5308,9799
47075,214,2340,9537
47077,404,4544,7773
47079,585,6480,9712
47081,220,1588,2208
47083,55,379,1318
47085,236,3086,34475
47087,47,250,745
47089,654,7996,18448
47091,153,1756,13271
47093,11695,226197,205600
47095,37,260,1224
47097,204,3005,14140
47099,657,7140,9586
47101,135,1195,2952
47103,484,3972,5140
47105,863,11317,15509
47107,798,12179,38339
47109,299,2283,3113
47111,232,2407,4588
47113,2434,42390,37102
47115,357,4188,9608
47117,416,4201,5805
47119,1758,25152,29206
47121,43,486,3045
47123,618,8640,28572
47125,3017,40640,39179
47127,27,714,32671
47129,84,625,1642
47131,511,6194,15605
47133,262,2715,6517
47135,42,257,892
47137,29,191,722
47139,170,1104,1812
47141,1763,26901,24994
47143,384,4253,5688
47145,643,6852,10199
47147,1111,15468,17782
47149,5551,106715,92753
47151,234,2115,3509
47153,118,1249,3420
47155,2770,43433,82704
47157,19536,445812,569799
47159,199,1652,3423
47161,94,622,1162
47163,3242,57629,146542
47165,3308,45570,49212
47167,615,6359,11210
47169,47,424,1669
47171,153,1495,2971
47173,122,741,1907
47175,6,26,211
47177,620,7058,10309
47179,2889,49855,79970
47181,149,1247,3825
47183,441,5374,6662
47185,317,4068,12572
47187,7601,129168,262561
47189,2804,42354,43247
48001,786,9196,16441
48003,350,4403,31802
48005,1741,24215,19377
48007,426,3556,6368
48009,140,748,2849
48011,16,78,412
48013,725,10855,36361
48015,569,6121,10982
48017,71,704,2302
48019,296,2280,6092
48021,1393,14100,14019
48023,46,189,628
48025,376,4219,6236
48027,5324,96405,152259
48029,37099,773688,646498
48031,267,2249,10370
48035,218,1440,2472
48037,2105,31854,34194
48039,5926,94751,167418
48041,4514,68405,54691
48043,197,1941,3758
48045,3,12,358
48047,50,753,2061
48049,754,7771,8018
48051,267,2150,5287
48053,1224,11861,11110
48055,547,5151,8004
48057,338,7629,104200
48059,136,1186,4760
48061,6380,111199,85968
48063,135,1545,9588
48065,64,456,4196
48067,430,3837,5129
48069,98,773,5243
48071,600,13883,54102
