	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS_TTL	NAICS_Sector	GEO_ID	estab	emp	payann
829	53	53	0	Washington	11	Agriculture, forestry, fishing and hunting	11	0400000US53	1415.2222222222222	13526.444444444445	670990.8888888889
830	53	53	0	Washington	21	Mining, quarrying, and oil and gas extraction	21	0400000US53	177.22222222222223	2276.222222222222	157565.44444444444
831	53	53	0	Washington	22	Utilities	22	0400000US53	304.6666666666667	6325.0	677351.8888888889
832	53	53	0	Washington	23	Construction	23	0400000US53	22018.777777777777	168264.22222222222	10751392.555555556
833	53	53	0	Washington	42	Wholesale trade	42	0400000US53	9270.555555555555	131538.11111111112	8673690.555555556
834	53	53	0	Washington	51	Information	51	0400000US53	3584.3333333333335	131980.33333333334	20639708.666666668
835	53	53	0	Washington	52	Finance and insurance	52	0400000US53	9890.888888888889	99789.55555555556	8328766.333333333
836	53	53	0	Washington	53	Real estate and rental and leasing	53	0400000US53	10889.666666666666	48200.333333333336	2403477.777777778
837	53	53	0	Washington	54	Professional, scientific, and technical services	54	0400000US53	21439.666666666668	198348.11111111112	16524894.333333334
838	53	53	0	Washington	55	Management of companies and enterprises	55	0400000US53	1091.2222222222222	90458.44444444444	11039168.555555556
839	53	53	0	Washington	56	Administrative and support and waste management and remediation services	56	0400000US53	9764.555555555555	150377.33333333334	6772904.333333333
840	53	53	0	Washington	61	Educational services	61	0400000US53	2810.4444444444443	54052.0	1577249.111111111
841	53	53	0	Washington	62	Health care and social assistance	62	0400000US53	20726.0	405181.8888888889	21137370.0
842	53	53	0	Washington	71	Arts, entertainment, and recreation	71	0400000US53	2974.1111111111113	62020.555555555555	1875619.3333333333
843	53	53	0	Washington	72	Accommodation and food services	72	0400000US53	17174.555555555555	270711.22222222225	5824148.222222222
844	53	53	0	Washington	81	Other services (except public administration)	81	0400000US53	17165.88888888889	114630.88888888889	3811062.888888889
845	53	53	0	Washington	99	Industries not classified	99	0400000US53	362.1111111111111	339.22222222222223	10350.777777777777
