Zip,Naics,Establishments,Employees,Payroll
97002,541,15,1,0
97002,541,13,210,0
97002,561,18,1,0
97002,561,8,210,0
97002,561,4,220,0
97002,561,4,241,0
97005,423,11,210,0
97005,423,10,220,0
97005,423,9,230,0
97005,423,5,241,0
97005,424,14,1,0
97005,424,8,210,0
97005,424,5,220,0
97005,425,12,1,0
97005,425,8,210,0
97005,551,15,1,0
97005,551,3,210,0
97005,551,3,242,0
97005,551,3,260,0
97005,561,89,1,0
97005,561,58,210,0
97005,561,13,220,0
97005,561,8,230,0
97005,561,4,241,0
97005,561,5,251,0
97002,611,4,1,0
97002,621,7,1,0
97002,621,6,210,0
97002,624,3,1,0
97002,722,5,1,0
97002,811,4,1,0
97002,813,7,1,0
97002,813,6,210,0
97005,441,30,1,0
97005,441,4,210,0
97005,441,4,220,0
97005,441,4,230,0
97005,441,8,241,0
97005,441,6,242,0
97005,441,4,251,0
97003,236,31,1,0
97003,236,26,210,0
97003,236,4,220,0
97003,238,26,1,0
97003,238,17,210,0
97003,238,5,220,0
97003,238,3,230,0
97005,442,13,1,0
97005,442,5,210,0
97005,442,4,220,0
97005,443,9,1,0
97005,443,4,220,0
97005,443,3,230,0
97005,444,11,1,0
97005,611,25,1,0
97005,611,10,210,0
97005,611,3,220,0
97005,611,6,230,0
97005,611,3,241,0
97005,611,3,242,0
97415,114,13,1,0
97415,114,13,210,0
97415,236,31,1,0
97415,236,18,210,0
97415,236,10,220,0
97415,236,3,230,0
97415,238,41,1,0
97415,238,31,210,0
97415,238,7,220,0
97415,238,3,230,0
97420,238,6,220,0
97420,238,4,230,0
97420,811,27,1,0
97420,811,20,210,0
97420,811,5,220,0
97420,812,9,1,0
97420,812,6,210,0
97420,813,24,1,0
97420,813,11,210,0
97424,811,13,1,0
97424,811,7,210,0
97424,811,5,220,0
97424,812,7,1,0
97424,812,5,210,0
97439,448,4,1,0
97439,451,4,1,0
97439,452,3,1,0
97439,453,17,1,0
97439,453,9,210,0
97439,453,5,220,0
97439,453,3,241,0
97439,511,3,1,0
97439,517,6,1,0
97439,517,4,210,0
97446,115,4,1,0
97446,236,5,1,0
97446,236,3,210,0
97446,238,9,1,0
97446,238,5,210,0
97446,238,3,220,0
97455,541,10,1,0
97455,541,9,210,0
97402,326,8,1,0
97402,326,5,230,0
