Fips,Naics,Establishments,Employees,Payroll
10001,115210,4,6,235
10001,221112,3,31,3338
10001,221122,3,42,3204
10001,236115,32,141,10275
10001,236117,9,97,11556
10001,236118,53,160,8415
10001,236220,10,59,3400
10001,237110,4,100,5710
10001,237120,3,61,3656
10001,237130,8,37,2946
10001,237310,4,168,12165
10001,238110,4,40,2542
10001,238130,5,55,3424
10001,238140,14,109,5273
10001,238160,14,58,3757
10001,238170,6,28,1472
10001,238190,3,49,3244
10001,238210,50,390,23995
10001,238220,54,412,25455
10001,238310,13,138,11693
10001,238320,11,62,3104
10001,238330,12,35,1356
10001,238350,13,52,2671
10001,238340,3,27,863
10001,238910,21,114,6274
10001,238990,18,107,6078
10001,312120,3,44,1315
10001,327320,3,26,888
10001,332710,6,24,1063
10001,339112,3,2,778
10001,339116,3,7,414
10001,423120,7,62,2586
10001,423210,3,11,768
10001,423220,4,39,2568
10001,423320,3,6,386
10001,423390,4,101,6476
10001,423430,3,11,507
10001,423450,6,28,1856
10001,423720,6,82,5027
10001,423730,7,28,1909
10001,423820,8,100,7925
10001,423830,9,39,3117
10001,423840,4,11,1131
10001,423940,4,7,947
10001,423910,5,15,932
10001,423990,5,42,3883
10001,424130,3,41,1350
10001,424210,11,61,5191
10001,424330,3,32,7622
10001,424420,5,222,8149
10001,424450,3,1,185
10001,424480,5,25,959
10001,424490,7,337,20187
10001,424690,3,40,3672
10001,424820,4,18,1257
10001,424910,8,87,5532
10001,424930,3,27,1038
10001,424990,6,30,1297
10001,425120,14,26,2727
10001,441110,25,1054,70929
10001,441210,3,47,2422
10001,441228,5,65,3439
10001,441120,15,131,6884
10001,441310,19,243,6045
10001,441320,10,109,5673
10001,442110,14,120,6051
10001,442210,3,33,1452
10001,443141,5,29,940
10001,443142,10,92,2999
10001,444110,3,484,15206
10001,444120,5,17,762
10001,444130,12,102,4020
10001,444190,15,191,15618
10001,444210,5,57,4593
10001,444220,12,168,6341
10001,445120,15,42,888
10001,445210,6,101,1931
10001,445310,47,184,4641
10001,445110,24,1299,27530
10001,445230,3,48,1184
10001,446120,10,93,1632
10001,446110,30,436,14244
10001,446130,6,17,796
10001,446191,5,19,927
10001,446199,5,19,947
10001,447110,46,787,17938
10001,447190,4,13,544
10001,448120,10,43,769
10001,448140,11,230,4012
10001,448150,4,15,309
10001,448210,15,172,1857
10001,448310,11,65,2190
10001,451110,8,92,2873
10001,451120,3,77,1795
10001,451211,4,17,491
10001,452210,4,305,7066
10001,452311,5,1476,46265
