Naics,Establishments,Employees,Payroll,fips
11,42,656,21478,53047
22,5,30,2472,53047
23,164,536,23321,53047
42,36,395,22260,53047
51,21,135,7279,53047
52,38,194,12158,53047
53,52,133,2864,53047
54,79,209,9136,53047
56,55,152,6925,53047
61,15,43,904,53047
62,108,1700,86702,53047
71,31,410,9808,53047
72,117,1121,21127,53047
81,92,264,6288,53047
99,8,9,302,53047
11,11,137,8327,53037
22,9,42,4255,53037
23,263,1090,61405,53037
42,45,543,32954,53037
51,21,190,8889,53037
52,55,217,15584,53037
53,67,253,12849,53037
54,99,344,17010,53037
55,4,8,438,53037
56,66,353,14273,53037
61,11,264,3607,53037
62,104,1887,84572,53037
72,156,2599,48659,53037
71,30,1087,10501,53037
81,104,530,15570,53037
99,4,4,218,53037
11,57,472,28917,53067
21,4,64,3687,53067
22,13,101,12356,53067
23,839,5787,366525,53067
11,37,179,15179,53011
21,10,39,6958,53011
22,11,125,12110,53011
23,1890,17504,1202270,53011
42,202,2729,144718,53067
11,47,305,14877,53049
11,18,372,14458,53039
22,10,58,5970,53039
23,89,223,9657,53039
11,140,263,18558,53061
21,15,120,9678,53061
22,10,51,4841,53061
23,3489,27248,1826682,53061
42,539,7868,673600,53011
42,828,10962,1265513,53061
51,222,3094,207914,53011
52,663,6468,783407,53011
53,682,2596,126763,53011
54,1311,8580,610203,53011
55,79,6877,620189,53011
56,690,9256,321896,53011
51,135,2108,114496,53067
52,346,2935,239332,53067
61,146,1916,44336,53011
62,1302,24973,1356150,53011
53,379,1189,52552,53067
54,707,3751,221292,53067
71,158,3711,84386,53011
55,29,251,21162,53067
56,339,3543,110060,53067
72,846,14663,283229,53011
81,1031,6001,191087,53011
61,89,1807,43240,53067
62,927,16445,901958,53067
99,25,27,1571,53011
71,105,2881,70313,53067
72,554,9828,181438,53067
11,19,169,10582,53005
22,7,138,13178,53005
23,635,8266,585010,53005
51,288,4556,329609,53061
42,156,1874,115083,53005
52,936,11077,1069439,53061
53,1175,4137,219496,53061
54,1888,12926,1004899,53061
51,79,748,30316,53005
52,242,1975,164115,53005
55,63,756,74902,53061
56,1139,13348,703994,53061
53,342,1087,49923,53005
54,482,7900,756088,53005
55,22,456,32054,53005
61,255,2227,55895,53061
62,2057,32783,1628543,53061
56,265,10899,878087,53005
61,52,535,12840,53005
62,638,12137,660601,53005
71,73,1312,15947,53005
72,429,7764,138267,53005
71,221,3872,92386,53061
72,1697,26929,573507,53061
81,445,2955,84158,53005
99,10,12,679,53005
81,1753,11503,353955,53061
81,657,4490,183021,53067
99,17,7,267,53067
99,43,58,2316,53061
11,4,15,776,53013
22,5,26,3102,53013
23,11,13,380,53013
42,11,27,1042,53013
51,3,13,226,53013
52,4,16,624,53013
53,4,8,156,53013
54,11,33,996,53013
62,7,165,9874,53013
56,3,10,1479,53013
71,4,113,781,53013
72,13,64,1170,53013
81,11,101,7960,53013
23,66,460,34214,53003
22,3,30,3419,53001
11,19,452,18870,53001
23,25,85,3966,53001
42,31,458,28982,53001
42,18,121,6445,53003
51,9,57,2011,53003
52,28,143,9026,53003
53,17,59,1745,53003
54,36,246,10376,53003
52,19,92,4335,53001
51,3,4,243,53001
53,12,31,524,53001
54,14,71,3863,53001
56,9,25,603,53001
62,28,810,43484,53001
72,34,393,6817,53001
71,5,20,402,53001
81,47,160,3644,53001
55,3,6,293,53003
56,21,86,3632,53003
61,8,55,1246,53003
62,63,1321,65369,53003
71,8,80,1215,53003
72,42,689,12747,53003
81,39,178,3521,53003
42,6,80,3759,53023
23,4,17,533,53023
52,4,15,574,53023
62,6,108,4074,53023
72,4,9,136,53023
81,4,13,103,53023
11,23,498,20767,53025
22,6,13,109,53025
23,225,1447,81687,53025
11,16,160,11757,53045
21,3,29,1719,53045
22,5,11,304,53045
23,206,741,33622,53045
42,138,1964,106138,53025
42,43,382,23821,53045
51,12,97,4251,53045
52,41,290,17205,53045
53,59,113,4140,53045
54,65,211,11111,53045
56,49,228,8637,53045
61,10,24,701,53045
51,33,414,34104,53025
52,95,552,36519,53025
53,121,334,8908,53025
54,111,1411,113206,53025
62,100,1978,102708,53045
71,17,210,6438,53045
72,103,1668,41147,53045
81,97,423,11229,53045
99,4,6,246,53045
11,55,363,23063,53057
21,10,83,5682,53057
22,10,167,19475,53057
23,521,4455,308995,53057
55,3,352,22588,53025
56,74,972,41050,53025
61,16,129,2375,53025
62,178,3135,153630,53025
71,18,217,4582,53025
72,202,2389,46000,53025
81,179,684,17187,53025
99,4,5,74,53025
42,127,1644,90788,53057
11,46,185,10457,53065
21,5,66,5632,53065
22,6,81,9547,53065
23,151,595,32408,53065
42,21,235,7506,53065
51,18,64,2292,53065
52,28,208,10029,53065
53,30,61,1837,53065
54,59,233,9460,53065
56,43,196,8105,53065
61,6,32,480,53065
51,49,484,23161,53057
52,166,1361,95221,53057
62,94,1906,80417,53065
53,171,441,17072,53057
71,21,294,6836,53065
72,82,607,11045,53065
81,86,313,9344,53065
99,7,8,116,53065
54,287,1884,143280,53057
11,35,247,20219,53063
21,18,155,13573,53063
22,18,1616,181213,53063
23,1648,12704,813544,53063
55,8,60,3669,53057
56,179,1614,54417,53057
61,38,377,10353,53057
62,368,7887,446802,53057
72,348,5837,120710,53057
81,353,1942,65756,53057
71,58,717,11691,53057
22,4,24,2165,53043
23,45,356,21238,53043
42,31,256,13972,53043
51,5,20,421,53043
52,18,58,2680,53043
53,8,16,579,53043
54,20,110,7332,53043
56,7,47,2249,53043
61,3,29,414,53043
62,14,382,17928,53043
71,6,27,964,53043
72,15,66,1074,53043
81,28,60,1410,53043
99,4,12,303,53057
11,22,2572,110277,53007
23,408,2573,181801,53007
42,677,10341,618988,53063
42,100,2745,135580,53007
51,46,416,20903,53007
11,11,43,2424,53031
21,3,21,1271,53031
23,151,715,34611,53031
52,122,775,62558,53007
53,155,554,22876,53007
42,20,97,3991,53031
54,214,1203,71183,53007
55,4,211,16311,53007
56,140,865,29326,53007
51,26,129,7447,53031
52,33,151,11964,53031
53,53,162,5819,53031
61,32,156,2181,53007
62,245,6743,466470,53007
54,99,284,15201,53031
56,31,137,4462,53031
61,20,134,2994,53031
62,103,1421,77149,53031
71,63,982,17924,53007
72,308,4547,95104,53007
71,24,156,3630,53031
72,109,1060,18260,53031
81,104,579,16568,53031
99,6,10,327,53031
81,235,1148,33159,53007
99,5,17,450,53007
11,39,84,6423,53035
22,11,146,15352,53035
23,870,4563,282504,53035
42,150,1036,58613,53035
51,261,4939,341296,53063
52,905,11359,871360,53063
11,195,1126,104072,53033
21,3,10,616,53049
23,69,313,13392,53049
42,9,52,1105,53049
53,824,3925,168694,53063
51,10,36,1475,53049
52,23,118,5624,53049
