,fips,relevant_naics,YEAR,estab,emp,payann
0,53,1141,2017,449,1622,162233
2,53,1132,2017,4,21,1419
4,53,1133,2017,447,3435,199888
6,53,1152,2017,151,488,18198
8,53,1151,2017,160,6670,248234
10,53,1153,2017,112,917,39946
12,53,1131,2017,6,0,0
13,53,2122,2017,4,6,1839
15,53,2123,2017,107,938,49334
18,53,2131,2017,16,16,979
20,53,2211,2017,125,666,63919
22,53,2212,2017,7,22,2602
24,53,2213,2017,134,554,23567
26,53,2382,2017,4290,50498,3705615
28,53,2383,2017,4620,29571,1518117
30,53,2381,2017,3497,27047,1545470
32,53,2373,2017,236,6113,545257
34,53,2372,2017,126,456,45165
36,53,2362,2017,978,16891,1421477
38,53,2379,2017,91,2482,280232
40,53,2389,2017,2053,17939,1214568
42,53,2361,2017,7208,27474,1533126
44,53,2371,2017,468,10306,854757
46,53,3111,2017,28,347,19834
48,53,3116,2017,56,1984,111396
50,53,3159,2017,8,29,1101
52,53,3118,2017,253,5592,218423
54,53,3121,2017,568,7641,337644
56,53,3152,2017,46,468,17152
58,53,3115,2017,25,1048,62879
60,53,3132,2017,7,32,1453
62,53,3162,2017,3,116,2710
64,53,3114,2017,51,8170,376711
66,53,3112,2017,6,158,8925
68,53,3119,2017,115,3684,161811
70,53,3169,2017,15,48,1858
72,53,3149,2017,93,964,46378
74,53,3117,2017,66,4788,335619
76,53,3113,2017,45,711,24916
79,53,3141,2017,15,85,3940
81,53,3251,2017,25,420,42515
83,53,3273,2017,141,3218,190977
85,53,3271,2017,15,297,11422
87,53,3222,2017,60,3398,199540
89,53,3272,2017,49,1979,102452
91,53,3274,2017,6,216,6777
93,53,3259,2017,16,132,7528
95,53,3279,2017,39,754,40298
97,53,3219,2017,228,4694,201587
99,53,3255,2017,15,290,18688
101,53,3253,2017,33,641,34119
103,53,3241,2017,22,1562,200451
105,53,3254,2017,49,2291,138845
107,53,3261,2017,191,10233,497975
109,53,3231,2017,489,5476,258582
111,53,3221,2017,8,2427,235392
113,53,3252,2017,8,138,8448
115,53,3262,2017,8,203,7969
117,53,3211,2017,95,4449,255923
119,53,3256,2017,40,591,31114
121,53,3212,2017,37,1370,61485
123,53,3364,2017,99,66967,6281104
125,53,3331,2017,45,1186,62727
127,53,3323,2017,323,7633,417192
129,53,3343,2017,9,424,31498
131,53,3324,2017,20,700,39912
133,53,3328,2017,99,2723,124166
135,53,3333,2017,36,522,31352
137,53,3342,2017,27,835,63841
139,53,3341,2017,17,471,41609
141,53,3322,2017,9,66,3810
143,53,3351,2017,19,79,4065
145,53,3353,2017,31,628,45062
147,53,3336,2017,6,216,13403
149,53,3321,2017,12,274,15171
151,53,3315,2017,25,892,45651
153,53,3325,2017,7,40,2898
155,53,3371,2017,224,3271,150885
157,53,3352,2017,6,130,9273
159,53,3332,2017,61,3078,219197
161,53,3311,2017,3,0,0
163,53,3327,2017,431,7491,417132
165,53,3346,2017,16,88,8442
167,53,3391,2017,315,3430,192948
169,53,3335,2017,58,1451,104858
171,53,3362,2017,28,984,47160
173,53,3361,2017,3,0,0
175,53,3363,2017,49,1871,88830
177,53,3345,2017,146,7228,797081
179,53,3314,2017,3,133,10608
181,53,3372,2017,57,1299,76738
183,53,3359,2017,32,1641,108856
185,53,3329,2017,110,2289,117172
187,53,3379,2017,7,26,1038
189,53,3339,2017,110,4918,325468
191,53,3399,2017,481,5218,259597
193,53,3369,2017,14,39,1221
195,53,3344,2017,60,6987,478054
197,53,3366,2017,124,4471,256647
199,53,3326,2017,6,126,6845
201,53,3334,2017,18,330,18189
203,53,4243,2017,231,5172,321237
205,53,4248,2017,112,5300,283885
207,53,4246,2017,191,2134,140589
209,53,4242,2017,174,3532,352018
211,53,4245,2017,130,1101,83346
213,53,4232,2017,259,4565,279498
215,53,4244,2017,967,23765,1309538
217,53,4237,2017,407,5243,328707
219,53,4236,2017,618,9275,914044
221,53,4233,2017,553,7018,422580
223,53,4238,2017,1142,13165,883624
225,53,4235,2017,195,3137,201391
227,53,4239,2017,681,8644,662526
229,53,4249,2017,702,9281,522279
231,53,4231,2017,455,6483,354704
233,53,4241,2017,184,2690,157603
235,53,4247,2017,86,1322,94285
237,53,4234,2017,711,10870,990079
239,53,4251,2017,1037,7285,453336
241,53,4411,2017,908,26964,1541939
243,53,4413,2017,1242,12319,452597
245,53,4453,2017,256,1433,37422
247,53,4441,2017,1344,26427,893344
249,53,4481,2017,1651,25720,516550
251,53,4431,2017,592,6371,287215
253,53,4421,2017,413,3627,156121
255,53,4471,2017,1928,14510,351044
257,53,4451,2017,2045,55765,1624536
259,53,4461,2017,1576,17547,617499
261,53,4422,2017,644,5796,195581
263,53,4483,2017,394,2297,84299
265,53,4442,2017,421,4231,130982
267,53,4412,2017,404,4718,234906
269,53,4482,2017,402,3808,66731
271,53,4452,2017,617,5153,108038
273,53,4512,2017,168,1754,35112
275,53,4522,2017,77,8436,188808
277,53,4543,2017,675,3277,144024
279,53,4541,2017,1184,17321,984537
281,53,4531,2017,195,873,17263
