Zip Code,naics,Establishments,Employees,Payroll,IND Level
38921,00,100,001,32752,2
38921,00,59,210,0,2
38921,00,25,220,0,2
38921,00,8,230,0,2
38921,00,7,241,0,2
38921,11,3,001,0,2
38921,11,3,210,0,2
38921,23,4,001,0,2
38921,23,3,210,0,2
38921,31-33,4,001,0,2
38921,42,5,001,0,2
38921,42,3,210,0,2
38921,44-45,17,001,0,2
38921,44-45,7,210,0,2
38921,44-45,7,220,0,2
38921,53,6,001,0,2
38921,52,6,001,0,2
38921,52,4,210,0,2
38921,53,6,210,0,2
38921,54,6,001,0,2
38921,54,3,210,0,2
38921,62,10,001,0,2
38921,62,3,210,0,2
38921,62,3,220,0,2
38921,71,3,001,0,2
38921,72,7,001,0,2
38921,81,20,001,0,2
38921,81,16,210,0,2
38921,81,4,220,0,2
